onset	duration	trial_type	wav_onset	sample	value
44.9693	4.2200	listening	44.8660	53963	チームに今彼氏がいないらしいということは聞けたのでよかったけど
52.9767	5.0000	covert	n/a	63572	チームに今彼氏がいないらしいということは聞けたのでよかったけど
62.0893	2.9080	listening	61.9860	74507	ビルが近くなってきた頃室区美さんがやってきて
66.8925	5.0000	covert	n/a	80271	ビルが近くなってきた頃、室匠さんがやってきて
74.5053	3.1960	listening	74.4020	89406	ちなみに待つ間
151.7600	5.0000	covert	n/a	182112	ようやく待機会所となる。ちなみに待つ間
160.2973	3.4840	listening	160.1940	192357	ドアはずっと開けっぱなしだったやましいことはないということの
171.8400	5.0000	covert	n/a	206208	ドアはずっと開けっぱなしだった。やましいことはないということの
179.2093	1.5000	listening	179.1060	215051	セミナリの表明だろう
187.9017	5.0000	covert	n/a	225482	知恵みなりの表明だろう
194.8893	3.5800	listening	194.7860	233867	だからってまさか初井で運ぶとは思ってなかったぞ
201.9125	5.0000	covert	n/a	242295	だからってまさか担いで運ぶとは思ってなかったぞ
209.0653	4.8600	listening	208.9620	250878	鉄の塊をニ人がかりとはいい人力で運ぶとはすさまです
216.2950	5.0000	covert	n/a	259554	ロイジョウある鉄の塊を二人がかりとはい人力で運ぶとはすさまらない。
223.3053	1.2440	listening	223.2020	267966	この人たちは
230.0842	5.0000	covert	n/a	276101	この人たちは
238.3773	3.0040	listening	238.2740	286053	見事に泥まみれだった
244.4092	5.0000	covert	n/a	293291	道路と川を越えてやってきた医者は見事に泥まみれだった
254.8893	1.5320	listening	254.7860	305867	猿を二方の
260.4917	5.0000	covert	n/a	312590	サルを2肩の
279.9453	1.1800	listening	279.8420	335934	作業はしょっぱなから
283.1683	5.0000	covert	n/a	339802	作業は初っ端から
290.2173	1.1800	listening	290.1140	348261	困難を極めた
292.5533	2.6200	listening	292.4500	351064	とりあえず洗ってやろうと思ったら大切
298.2658	5.0000	covert	n/a	357919	困難を極めた。とりあえず洗ってやろうと思ったら、
305.3213	2.2680	listening	305.2180	366386	めちゃくちゃ怒られるし
312.6942	5.0000	covert	n/a	375233	たくさんね、めちゃくちゃ怒られるし
319.6573	5.0520	listening	319.5540	383589	体長の泥をそんな場所で落とす気かとかなんとか多分汚れ
326.2467	5.0000	covert	n/a	391496	からながの泥をそんな場所で落とす気かとかなんとか
333.2893	2.3320	listening	333.1860	399947	だからとかの理屈なんだろうが
339.5967	5.0000	covert	n/a	407516	場所だからとかの理屈なんだろうが
347.7853	3.8040	listening	347.6820	417342	水道の蛇口がこの広場にしかないので
353.8033	5.0000	covert	n/a	424564	とはいえ、水道の蛇口がこの広場にしかないので、
362.7613	2.7480	listening	362.6580	435314	箸の方に寄せることで勘弁してもらった
368.2775	5.0000	covert	n/a	441933	できるだけ 箸の方に寄せることで勘弁してもらった
375.9773	2.3960	listening	375.8740	451173	戦情報ようやく調査開始
382.2975	5.0000	covert	n/a	458757	戦場後ようやく調査開始意外と大丈夫
389.3213	3.4520	listening	389.2180	467186	どっかゆがんでないとも限らないけど
398.4792	5.0000	covert	n/a	478175	どこか歪んでないとも限らないけど
405.4493	3.1000	listening	405.3460	486539	周りを洗ったら車輪のイオンも消えてくれた
418.6175	5.0000	covert	n/a	502341	周りを洗ったら車輪の異音も消えてくれた
425.7693	3.9320	listening	425.6660	510923	ただ両輪はパンクしてるそれだけそれだけってまいったな
439.5225	5.0000	covert	n/a	527427	ただ両輪はパンクしてるそれだけそれだけってまいったなぁ
461.9142	5.0000	covert	n/a	554297	これは本当だ
468.8733	4.3160	listening	468.7700	562648	なわけで坂をえっちらおっちら登っての里屋敷に到着
475.5875	5.0000	covert	n/a	570705	なわけで坂をえちらおちら登って野里屋敷に到着
482.6013	4.4120	listening	482.4980	579122	どうやら休めず集落の一番高いところに位置する建物らしい
489.9233	5.0000	covert	n/a	587908	どうやら安水集落の一番高いところに位置する建物らしい
497.3213	4.6040	listening	497.2180	596786	そして確かに立派な建物屋敷というか白壁の
507.2033	5.0000	covert	n/a	608644	そして確かに立派な建物屋敷というか白壁の
515.4013	3.8040	listening	515.2980	618482	しかしあまり手入れはされてないよ
521.3292	5.0000	covert	n/a	625595	勝者な羊羹しかしあまり手入れはされてないようです
745.7693	1.1480	listening	745.6660	894923	雑僕
747.5933	2.7480	listening	747.4900	897112	やらに侵食されて学生
760.6942	5.0000	covert	n/a	912833	雑木やらに侵食されて学生として
767.6573	3.6440	listening	767.5540	921189	言われても信じそうだ本当に人が住んでいるのかここ
774.6017	5.0000	covert	n/a	929522	言われても信じそうだ。本当に人が住んでるのかここ。
782.1213	4.4760	listening	782.0180	938546	言いつつ知恵は古めかしい鉄門の横に設置され
790.3992	5.0000	covert	n/a	948479	五つ知恵みは古めかしい鉄門の横に設置されている
797.3853	1.3400	listening	797.2820	956862	タインターホンを押す
799.9773	2.4280	listening	799.8740	959973	基本的にとても静かな休み図
804.8092	5.0000	covert	n/a	965771	基本的にとても静かなイラストミュージックです。
811.9453	2.7800	listening	811.8420	974334	奥でチャイムが鳴ったのが聞こえた
819.0617	5.0000	covert	n/a	982874	奥でチャイムが鳴ったのが聞こえた
829.6733	1.4360	listening	829.5700	995608	なんだか引っ掛かれつつもして
834.4650	5.0000	covert	n/a	1001358	なんだか引っかかれつつもして
841.4493	5.0200	listening	841.3460	1009739	疑うとややあって噂の人物が屋敷から姿を現した
851.2833	5.0000	covert	n/a	1021540	疑うとややあって噂の人物が屋敷から姿を現して
858.2493	2.2040	listening	858.1460	1029899	少年というにはまだちょっと若いか
861.8973	1.3720	listening	861.7940	1034277	確かに神経質相
866.7367	5.0000	covert	n/a	1040084	少年というにはまだちょっと若いか。確かに神経質素女。
883.3483	5.0000	covert	n/a	1060018	男性だ
893.9293	1.2760	listening	893.8260	1072715	ここまで
898.6600	5.0000	covert	n/a	1078392	ここまで
1059.8813	2.1080	listening	1059.7780	1271858	紹介が短くなってしまった
1067.2425	5.0000	covert	n/a	1280691	紹介が短くなってしまったともかく僕は
1074.1853	2.4280	listening	1074.0820	1289022	改めて事情一から説明し
1077.6413	1.5960	listening	1077.5380	1293170	最後に要件を切り出して
1081.2008	5.0000	covert	n/a	1297441	改めて事情1から説明し最後に要件を切り出して
1089.2893	1.2120	listening	1089.1860	1307147	返す言葉もない
1095.2917	5.0000	covert	n/a	1314350	返す言葉もない
1106.2813	1.0200	listening	1106.1780	1327538	CMが物理
1109.2625	5.0000	covert	n/a	1331115	おいおい、なんだそれは?
