onset	duration	trial_type	wav_onset	sample	value
161.7158	1.1160	listening	161.7300	194059	これが平気戻す
181.8850	5.0000	covert	n/a	218262	上から引き戻す
190.8358	3.0680	listening	190.8500	229003	老人が鼻で笑う年長者なのね
196.4850	5.0000	covert	n/a	235782	老人が鼻で笑う年長者なのね
203.8278	2.0760	listening	203.8420	244593	減少者にしゃべらせているという
211.0708	5.0000	covert	n/a	253285	年少者にしゃべらせているという
218.6118	1.7560	listening	218.6260	262334	あおりだと理解
224.9517	5.0000	covert	n/a	269942	煽りだと振り返る
235.4758	1.1160	listening	235.4900	282571	頭を下げる
239.6458	5.0000	covert	n/a	287575	頭を下げる
281.1583	5.0000	covert	n/a	337390	まずは、お年寄りの方にお話を聞いていただきたいと思います。
288.1798	1.8200	listening	288.1940	345816	寄り受けする格好じゃなかった
295.4942	5.0000	covert	n/a	354593	より受けする格好じゃなかった
305.7798	1.7240	listening	305.7940	366936	消極的ながら証人がいる
310.8325	5.0000	covert	n/a	372999	消極的ながら少年街路
319.6358	2.2360	listening	319.6500	383563	ゴジュー以上の挨拶が思いつかない
324.2425	5.0000	covert	n/a	389091	50以上の挨拶が思いつかない
332.0838	2.6840	listening	332.0980	398501	春ちゃんとは現状であめな絡みしかないし
337.6108	5.0000	covert	n/a	405133	春ちゃんとは現状で アメな絡みしかないし
345.2998	1.7880	listening	345.3140	414360	とりあえず峠は越えたようだ
356.1742	5.0000	covert	n/a	427409	とりあえず峠は越えたようだ
366.2598	1.5640	listening	366.2740	439512	そういえば事故ってから
370.2233	5.0000	covert	n/a	444268	隠れられたそういえば事故ってから
377.2358	2.3960	listening	377.2500	452683	CMに会うまで時間感覚がない
384.5042	5.0000	covert	n/a	461405	CMに会うまで時間感覚がない
394.6438	1.8520	listening	394.6580	473573	ここで新たな住民登場か
399.1075	5.0000	covert	n/a	478929	ここで新たな住民登場
408.4038	2.5560	listening	408.4180	490085	さっきの農作業してた人か
502.5833	5.0000	covert	n/a	603100	さっきの農作業してた人か
510.4198	4.1560	listening	510.4340	612504	近くで見ると相当ごついな普段農作業で鍛えてるんだろう
516.4608	5.0000	covert	n/a	619753	近くで見ると相当ごついな普段のお作業で鍛えてるんだろうと
523.4758	2.3640	listening	523.4900	628171	今年はサンジュー以上ヨンジュー未満ってとこか
526.9318	1.5320	listening	526.9460	632318	とも各チームが紹介した
531.1617	5.0000	covert	n/a	637394	私は30以上40未満ってどこかともかくチームが紹介して
538.1318	5.0200	listening	538.1460	645758	こちらの地上が伝わるとともに彼の室匠というフルネームを
544.9392	5.0000	covert	n/a	653927	こちらの事情が伝わるとともに、彼の室匠というフルネームを
560.6392	5.0000	covert	n/a	672767	僕は知った
570.6438	1.4680	listening	570.6580	684773	何もなかったようにか
575.9617	5.0000	covert	n/a	691154	何もなかったようにか
584.8838	3.1000	listening	584.8980	701861	僕のことが良い存在ではないという
591.4742	5.0000	covert	n/a	709769	いい場所じゃない僕のことが良い存在ではないというのは
631.6800	5.0000	covert	n/a	758016	のではなく
639.1238	1.0840	listening	639.1380	766949	なるほどなるほど
641.2358	2.4600	listening	641.2500	769483	力関係的にはマキシマ肝臓
666.2025	5.0000	covert	n/a	799443	なるほどなるほど力関係的にはマキシマ、肝臓
673.1398	1.4040	listening	673.1540	807768	自体も重要と
681.7683	5.0000	covert	n/a	818122	自体も重要と
689.8758	3.9320	listening	689.8900	827851	おそらく集落の実質的な問題解決には肝臓さんが当たり
697.7475	5.0000	covert	n/a	837297	おそらく集落の実質的な問題解決には、
714.0038	4.0600	listening	714.0180	856805	だから解明的になる場所では匠さんが退散を諭としてば
720.3500	5.0000	covert	n/a	864420	だから解明的になる場所では匠さんが退散をさとしては
729.6518	2.7160	listening	729.6660	875582	高見さんはその辺りのキビが分かる人のようだ
735.5800	5.0000	covert	n/a	882696	高見さんはそのあたりの機微がわかる人のようだ。
743.1558	2.2040	listening	743.1700	891787	チームもそこを頼りにしているのだろう
772.9592	5.0000	covert	n/a	927551	ちえみもそこを頼りにしているのだろう
782.8998	2.0760	listening	782.9140	939480	女天使は香織さんというのか
787.7967	5.0000	covert	n/a	945356	女天使は香里さんというのか
797.8438	1.9480	listening	797.8580	957413	いい感じだなこのニ人と
821.1517	5.0000	covert	n/a	985382	いい感じだなこの2人と
828.2118	1.6920	listening	828.2260	993854	年の頃も近いふうに見えるし
851.0200	5.0000	covert	n/a	1021224	年の頃も近い風に見えるし
860.7238	1.5320	listening	860.7380	1032869	ここは従っておくべきか
866.7642	5.0000	covert	n/a	1040117	ん?ここは従っておくべきか
875.2518	3.5160	listening	875.2660	1050302	食堂の上に階段があり登るとどうやら住居
897.7050	5.0000	covert	n/a	1077246	食堂の上に階段があり、登るとどうやら住居。
904.9158	1.8840	listening	904.9300	1085899	居住スペースのようだった
907.3478	2.3640	listening	907.3620	1088817	ゲシギシと家なりのする廊下の
921.8325	5.0000	covert	n/a	1106199	居住スペースのようだったギシギシと家鳴りのする廊下の奥
929.9398	2.9400	listening	929.9540	1115928	今度気になれないような黒電話が設置されている
936.6275	5.0000	covert	n/a	1123953	特に今どき見慣れないような黒電話が設置されている
