onset	duration	trial_type	wav_onset	sample	value
41.9395	2.8200	overt	37.1700	42946	横辺に近づくと犬が飛び起きて吠えた
45.3895	3.2400	overt	40.6200	46479	だが彼は結局振り向くことなく見張り
49.9795	5.4900	overt	45.2100	51179	見張り役の兵士に近づきドアを開けるように命じて
77.4295	1.9500	overt	72.6600	79288	背後から差し込む日の光は
80.0995	2.2800	overt	75.3300	82022	小屋の中の闇を払うには足りなかった
83.3695	2.7000	overt	78.6000	85370	すぐに後戻りし外で立って
86.8795	4.1100	overt	82.1100	88965	待っている兵士に少女を連れてくるように言った
92.1295	3.6600	overt	87.3600	94341	数歩進んだところで犬の吠え声がまた上がった
96.6295	2.7000	overt	91.8600	98949	彼は振り返ることなく歩みを遅め
100.1095	4.4100	overt	95.3400	102512	砂地に伸びる自身の影の方に頭を少しだけ下げた
105.6595	2.2500	overt	100.8900	108195	給水タンクに向かって
108.9295	2.6100	overt	104.1600	111544	スクエチを突っ切って歩く間
112.7695	2.2500	overt	108.0000	115476	影は彼の前を軽やかに滑った
115.8895	4.3500	overt	111.1200	118671	その間に兵士は命じられたとおりにした時刻は遅い午後だった
134.9995	1.7400	overt	130.2300	138240	彼はタンクに着くと
137.4595	1.5300	overt	132.6900	140759	少女の腕をつかんで
140.5795	2.0400	overt	135.8100	143953	あと歩いてきた兵士の方に
151.7695	2.1900	overt	147.0000	155412	そのニ人の後犬がついてきた
155.1895	3.6000	overt	150.4200	158914	彼は平氏にその場を動くなと言って
159.5995	2.8800	overt	154.8300	163430	弊社用の点幕の方に目をやった
164.3095	4.4100	overt	159.5400	168253	何人かの兵士たちが天幕の日陰になっている場所から起き上がって
169.4395	1.3500	overt	164.6700	173506	タンクに向かっていた
172.0795	1.5600	overt	167.3100	176209	彼らは目の前で
174.1795	2.1300	overt	169.4100	178360	起きていることをじっと見つめていた
199.1695	3.5700	overt	194.4000	203950	最初に目に留まった兵士に向かって彼は
203.3095	2.7000	overt	198.5400	208189	放送を持ってきて蛇口につなぎと命じた
206.8195	1.3200	overt	202.0500	211783	その兵士はすぐに
209.1295	1.3800	overt	204.3600	214149	宿泳地の中心の
211.6495	2.9700	overt	206.8800	216729	用具がまとめられて置かれている場所に走っていった
215.3695	3.8400	overt	210.6000	220538	集まってきた兵士たちは彼女と少女を変わる黙って
220.8295	1.5300	overt	216.0600	226129	眺め続けた
348.0295	1.2000	overt	343.2600	356382	近くに立っている
352.4095	1.1400	overt	347.6400	360867	一別してから
354.5995	3.4500	overt	349.8300	363110	薄青い空に向かって
359.2495	2.3100	overt	354.4800	367872	急と競い合うように
362.1895	2.3700	overt	357.4200	370882	伸び広がる天幕群を眺めた
365.2495	3.7800	overt	360.4800	374016	腕にきちんと輪になって巻かれたホースを持って
369.7495	2.6100	overt	364.9800	378624	先ほどの兵士がすぐに戻ってきた
373.6195	2.4000	overt	368.8500	382586	兵士は直接タンクに向かい
376.5295	3.1500	overt	371.7600	385566	ホースの片側の水道の蛇口にはめた
381.4495	5.5500	overt	376.6800	390604	彼がホースの一方を持ってくるように言うと兵士はホースの輪を地面に投げ
389.7295	2.4300	overt	384.9600	399083	滑らかに引きずって彼に向かってきた
393.2395	1.5900	overt	388.4700	402677	放送を受け取った彼は
395.4595	1.2000	overt	390.6900	404951	少女に近づき
397.3195	3.7200	overt	392.5500	406855	左手で黒い覆いを頭から剥げ取った
409.9195	3.6000	overt	405.1500	419758	それからホースの口をつかんでいる右手よいもを使って
414.2395	4.2000	overt	409.4700	424181	彼女の襟元につかみかかり左右に強く引いた
433.4395	3.0000	overt	428.6700	443842	服が破れる鋭い音が静寂を切り裂いた
437.2195	2.9100	overt	432.4500	447713	彼は服を引っ張りながら少女の周りを行って
440.6395	2.0100	overt	435.8700	451215	完全に剥ぎ取った
443.7295	5.5500	overt	438.9600	454379	そして少女が身につけていたもろもろの布切れと一緒にできる限り遠くに放り投げた
450.3295	2.6400	overt	445.5600	461137	その折り目には家畜のフンの匂いや
459.1495	3.2400	overt	454.3800	470169	尿や性器の分泌物から出る吸えた匂い
463.0495	6.2700	overt	458.2800	474163	古い汗の酸っぱいに新しい汗の匂いが混じった匂いが染み込んでいた
470.1595	3.0900	overt	465.3900	481443	これらの強い匂いが次第に大気を満たしていった
474.5995	3.7500	overt	469.8300	485990	あとは少女の体にこぐりついた匂いが残るだけだ
479.2495	6.4800	overt	474.4800	490752	あまりの匂いに彼は頭をあちこちに動かし少女の周りの空気を吸わないようにせねばならなかった
486.7795	3.9900	overt	482.0100	498462	彼はスーファートザルトを近くに立っているホースを持ってきた
496.9495	2.5500	overt	492.1800	508876	平氏に蛇口を開けに行くよう命じた
505.8595	4.1100	overt	501.0900	518000	水流がホースを流れ手の中の重みが増した
510.8995	2.8200	overt	506.1300	523161	彼はホースの口から指を刺した
514.7395	2.5200	overt	509.9700	527093	水はホースの口を通って
