onset	duration	trial_type	wav_onset	sample	value
53.6637	1.9500	overt	49.1100	54952	持っていますとも窓も合わせる
56.6937	2.3700	overt	52.1400	58054	今手にしているこの本の中にあります
60.2037	2.4000	overt	55.6500	61649	問題の手紙もここに保管してあるわ
64.1337	5.9400	overt	59.5800	65673	写真と手紙はそれぞれご覧の封筒に入れてこの人手なしの迷宮の古びた
71.4837	1.9500	overt	66.9300	73199	本のページに挟んであります
74.5137	3.6000	overt	69.9600	76302	持って帰っていいわよそう言ってプレジットは
79.0437	5.5500	overt	74.4900	80941	その封筒をくれたわけええということは写真と手紙を持ってるんだね
86.8437	2.5500	overt	82.2900	88928	一方はあるけれどもう一歩はもうない
91.2537	3.6300	overt	86.7000	93444	切り教えてよ持ってるのは写真それとも手紙
95.5437	4.0200	overt	90.9900	97837	焦らないで私の知っている全てのことを
100.1337	5.9700	overt	95.5800	102537	あんたももうすぐ知ることになるんだからそうせかさずにもうしばらく優越感を味わってよ
112.1337	2.7600	overt	107.5800	114825	ボレームのところではそれからどうなったの
116.2137	2.7900	overt	111.6600	119003	彼女に渡されたニつの封筒を開けてみた
120.0537	1.6500	overt	115.5000	122935	彼女がそうしたとおり
122.2137	3.5700	overt	117.6600	125147	私も永遠と写真を見つめたわ
128.2137	2.4300	overt	123.6600	131291	エリマンを見たのは初めてだった
132.2037	3.2700	overt	127.6500	135377	まさにブリジットボリュームが言った通りで
136.2537	3.9600	overt	131.7000	139524	とてもハンサムで若いのに老生した様子だった
141.0837	3.3600	overt	136.5300	144470	他のところで見たことのある何かを感じさせた
145.4337	3.3900	overt	140.8800	148924	顔立ちをしっかり見極めないうちから
149.3937	1.8000	overt	144.8400	152979	毒がとは言えないけれど
151.7037	3.9000	overt	147.1500	155345	私の父親と似たところが確かにあるという気がした
156.2937	1.5900	overt	151.7400	160045	見た目でそれがわかったの
158.6037	2.8200	overt	154.0500	162410	やっぱり彼だったの誰のこと
162.4737	4.0500	overt	157.9200	166373	黒い夜のためのエレジーに出てくるトールで血を流していた
168.5037	3.0300	overt	163.9500	172548	マレームを助けたミシラの男というのは
172.1937	2.1300	overt	167.6400	176326	やっぱり彼だったのかなと思って
175.0437	2.5800	overt	170.4900	179245	あんた私の考えが読めるみたいね
178.6137	3.5700	overt	174.0600	182900	今の私じゃなくてセンキューヒャクハチジューゴ年に
182.7537	1.8000	overt	178.2000	187140	ブリジットボレームの前で
185.1537	4.0800	overt	180.6000	189597	初めてその写真を見た時の私が考えたことを
190.0437	4.7100	overt	185.4900	194605	エリマンの顔をまじまじと見ながら病院に運んでもらった時
195.5037	4.6800	overt	190.9500	200196	生死の境で見たのはこの顔だっただろうかと考えたわ
201.1737	5.3100	overt	196.6200	206002	答えを聞いたらきっとがっかりするだろうけどもう私には分からなかったの
207.5037	2.4300	overt	202.9500	212484	写真のエリマンの顔を見ているうちに
210.5637	4.9200	overt	206.0100	215617	通りで救ってくれた男の顔を自分が全く見ていなかったことが
216.0237	1.5300	overt	211.4700	221208	ことに気がついた
219.4437	3.1500	overt	214.8900	224710	自分で勝手な顔を与えていただけだった
223.6437	3.9000	overt	219.0900	229011	想像上のエリマンにもそれと同じ顔を与えては
251.6637	7.2000	overt	247.1100	257704	写真のエリマンの顔を見ているうちに通りで救ってくれた男の顔を自分が全く見ていなかったことに気がついた
261.1137	6.0900	overt	256.5600	267380	自分で勝手な顔を与えていただけだった想像上のより前にもすると同じ顔を与えていたんだけど
267.7737	7.9500	overt	263.2200	274200	それは写真の顔とは違っていた私にはもう分からないわ通りで救ってくれた男がエリマンだったのは確か
276.6837	3.6900	overt	272.1300	283324	つまりその男のうちにはエルマンの精神が宿っていた
281.3637	3.8700	overt	276.8100	288116	どう分かるああ分かるよでも先を続けてもらいましょう
286.7637	7.1100	overt	282.2100	293646	センキューヒャクハチジューゴ年に写真を見たとそれからそれから手紙を読んだゆっくりとてもゆっくりと
298.1337	3.8100	overt	293.5800	305289	不思議な謎めいた手紙だったけれど全部よくわかった
315.3537	2.3700	overt	310.8000	322922	問題は全部よく分かるからと
318.2937	3.7800	overt	313.7400	325933	言って何もかもが明らかになったわけではないということ
328.9437	10.8600	overt	324.3900	336838	口を挟みたいのは分かるけれど自我の黙っていて謎かけをしようとしているわけでもなければあんたの頭を混乱させようとしているわけでもない
340.3437	1.3800	overt	335.7900	348512	その手紙自体が
343.0437	3.6000	overt	338.4900	351277	そんな風だったのよ最後の一文はもう知っているでしょう
347.2437	1.3500	overt	342.6900	355578	全てが成し遂げられた
