onset	duration	trial_type	wav_onset	sample	value
12.6483	1.1700	overt	12.6600	15178	ああああ
26.2083	16.7900	overt	26.2200	31450	最近よく考えるんだ俺たちは血で血を洗う殺し合いを抜群という恐ろしい行為をどんな気持ちで受け止めなければならないのかってねカミラは感情をなくしたロボットになって戦おうとしているみたいだがそれは違う
42.9983	16.7900	overt	43.0100	51598	そうだなあのさ人間は単純でいい加減なものなんだよ偶然誰かの子供として生まれれば親を愛し偶然近所に住んでいた女を好きになってそいつに愛を捧げたりするそれは理屈としては正しくもなった
59.7883	16.7900	overt	59.8000	71746	一緒ってのはそれでいいんだと思うよく考えてみろよ俺たちがタイプBに生まれたのも偶然みたいなものじゃないかなカミラもしお前がタイプBじゃなくても同じ意見を持ちハチ流界でこんなことをしていたか
89.4183	4.6800	overt	89.4300	107302	カミラはあきれてため息をつけなんで今こんな話を
103.2183	17.8500	overt	103.2300	123862	我々が戦いを続けていくために大事なことなんだ答えてくれよ分かりました確かりました確かにもし私がタイプVでなければ意見は違ったかもしれませんでもそれはノーマルではタイプBの置かれている境を痛感する機会がないだろうからであって
197.3883	7.7700	overt	197.4000	236866	とにかく最中青さのなじみのあの少女は特別扱いして手にかけられないというわけですね
207.8883	12.7200	overt	207.9000	249466	そうじゃないそういうことが言いたいんじゃない俺は首を横に振ったあのな俺は偶然この町であのおかしな母親の息子のタイプBとして生まれ八流界に拾われた
262.6383	7.7100	overt	262.6500	315166	俺は母親のことも愛しているし自分を育ててくれた子の甲斐や同じ境遇の仲間のことも愛している
278.2083	13.2300	overt	278.2200	333850	もちろんお前もその一人に入っているんだからあまりむちゃをしないでくれよいつも心配だぜそうそんなことはどうでもいいんです結局何が言いたいんですかその言葉に俺は苦笑して
311.8983	11.4300	overt	311.9100	374278	我々はあくまでも人間だってことさ相手が誰であれ暴力を振るったり殺したりするのはとても恐ろしいことだその度に心が傷つくし目を背けたくなる
392.3283	14.9400	overt	392.3400	470794	その度に心が傷つくし目を背けたくなるでも忘れちゃいけない俺たちは一人の血も涙もあるちっぽけな人間として手の届く大事な人々のために戦っているんだだからいくら恐ろしい
407.2683	14.9400	overt	407.2800	488722	こういう手を染めても心をなくしてはいけないだからあの双子を助けたいとそりゃできれば助けたいよだがヘスは恐ろしいサイキックだしここで生かしておくことはできない双子がそのヘスの一味として
