onset	duration	trial_type	wav_onset	sample	value
73.8932	3.7400	listening	73.9540	88672	注がれるそれはまるで生命そのものだ
81.4800	5.0000	covert	n/a	97776	注がれるそれはまるで生命そのものだ。
89.1572	2.6200	listening	89.2180	106989	続きとした頭痛が収まり
96.3908	5.0000	covert	n/a	115669	月月とした頭痛が治まり暗闇が
103.7812	1.1160	listening	103.8420	124537	分散していく
110.6958	5.0000	covert	n/a	132835	無参していく
121.3172	1.3720	listening	121.3780	145581	キムが缶をさらね
125.1933	5.0000	covert	n/a	150232	細んだ。キムが缶を皿に
135.3012	1.9480	listening	135.3620	162361	君はこのニ日間水分を
148.9542	5.0000	covert	n/a	178745	傾ける君はこの2日間水分を
158.1172	2.8440	listening	158.1780	189741	人間の体はアルコールだけでは
162.9525	5.0000	covert	n/a	195543	人間の体はアルコールだけでは存在しない。
170.5332	2.2680	listening	170.5940	204640	生存できないことを知っているか
200.6442	5.0000	covert	n/a	240773	生存できないことを知っているか?
207.6532	3.6120	listening	207.7140	249184	素敵な水分補給が必要なんだ
214.3967	5.0000	covert	n/a	257276	素敵な水分補給が必須なんだ
386.4692	4.2840	listening	386.5300	463763	あなたは冷たい水を半リットルものめほす
392.9167	5.0000	covert	n/a	471500	飲み干した結果あなたは冷たい水を半リットルも飲み干す
401.9572	2.8440	listening	402.0180	482349	水滴が座席のシートにこぼれるが
406.7600	5.0000	covert	n/a	488112	水滴が座席のシートにこぼれるが
414.4692	2.5880	listening	414.5300	497363	つらげ警部補は全く異に関してない
420.4750	5.0000	covert	n/a	504570	キツラゲ警部補は全く意に関してはない。
434.1300	5.0000	covert	n/a	520956	何があった?
442.9492	1.2120	listening	443.0100	531539	違う聞きたいよ
447.8308	5.0000	covert	n/a	537397	こっちが劇対応
455.0452	4.7640	listening	455.1060	546054	自分の記録簿を読んでいたすると突然気を失った
461.5792	5.0000	covert	n/a	553895	君は自分の965を読んでいたすると突然気を失った
472.2932	1.2760	listening	472.3540	566752	おめでついていこう
475.3200	5.0000	covert	n/a	570384	君を病院に連れて行こう
482.4052	4.1880	listening	482.4660	578886	この機に今に運んだそうしたら目が覚めた
489.7550	5.0000	covert	n/a	587706	この木に今に運んだ。そうしたら目が覚めた。
497.0932	4.1880	listening	497.1540	596512	俺はどれくらい気を失っていた多分ジュー分程度だ
629.1817	5.0000	covert	n/a	755018	俺はどれくらい気を失っていた?多分10分程度だ
636.1012	3.5800	listening	636.1620	763321	この焼け落ちた廃墟と接触したんだ警部補
642.7583	5.0000	covert	n/a	771310	この焼け落ちた廃墟と接触したんだ警部補
653.0612	1.7240	listening	653.1220	783673	あれは
661.6333	5.0000	covert	n/a	793960	間に合うことだなあれは
668.7732	2.3000	listening	668.8340	802528	あなたに記録簿の残骸を差し出す
684.2000	5.0000	covert	n/a	821040	あなたに記録簿の残骸を差し出す。
692.2292	1.0200	listening	692.2900	830675	さに戻れるかな
697.8642	5.0000	covert	n/a	837437	操作に戻れるか
845.6692	1.3080	listening	845.7300	1014803	県を片付けよう
855.3192	5.0000	covert	n/a	1026383	危険を片付けよう
874.5332	3.4840	listening	874.5940	1049440	楽しませろ質問してみろよどんな質問だ
880.1192	5.0000	covert	n/a	1056143	楽しませろ質問してみろよどんな質問だ
889.7332	1.1480	listening	889.7940	1067680	早く質問しろよ
894.1400	5.0000	covert	n/a	1072968	早く質問しろよ
903.2372	2.9080	listening	903.2980	1083885	バスケットボールの選手がドリブルをするように
909.9600	5.0000	covert	n/a	1091952	バスケットボールの選手がドリブルをするように
917.6372	2.3320	listening	917.6980	1101165	手をスライプの表現を動かしている
923.8783	5.0000	covert	n/a	1108654	両手をスワイプして動かしている
934.2452	1.6280	listening	934.3060	1121094	お前は何をして
941.9867	5.0000	covert	n/a	1130384	お前は何をしているのか?
952.1972	1.3720	listening	952.2580	1142637	質問してみろよ
955.9033	5.0000	covert	n/a	1147084	何でも質問してみろよ
970.4442	5.0000	covert	n/a	1164533	これダメブタブタに何も
984.8317	5.0000	covert	n/a	1181798	シェルナ
991.8452	4.9880	listening	991.9060	1190214	こいつに迅速に質問するときだ本物のページの質問をする
