onset	duration	trial_type	wav_onset	sample	value
4.4750	1.7400	overt	4.3500	5370	あんあんあ
7.3250	1.2900	overt	7.2000	8790	ああああ
10.0850	1.3800	overt	9.9600	12102	ああああ
40.7750	5.0400	overt	40.6500	48930	あなたのことを疑いたくないでも何か様子がおかしいってことが伝わってしまうの
68.4050	1.0200	overt	68.2800	82086	ごめん
70.7750	2.1600	overt	70.6500	84930	ごめん
73.6250	6.0300	overt	73.5000	88350	お願い大丈夫だとい
81.2150	2.6700	overt	81.0900	97458	ごめん
84.5150	2.1300	overt	84.3900	101418	ごめん
87.3350	2.6400	overt	87.2100	104802	ごめん
90.4850	1.4100	overt	90.3600	108582	ごめん
92.5550	2.1300	overt	92.4300	111066	ごめん
95.3750	4.9200	overt	95.2500	114450	ごめん
100.9250	1.6500	overt	100.8000	121110	ごめん
103.3850	7.2600	overt	103.2600	124062	シャトシさんのことを信じても大丈夫なんだって私のことを安心させて
115.9550	4.4100	overt	115.8300	139146	それは僕が覚えている彼女の姿とあまりにもかけ離れていた
120.9950	8.9100	overt	120.8700	145194	何がそこまで彼女を借り立てるのだろうかこの時父さんと草壁先生牧野さんが僕たちのもとへと近づいてきた
131.6450	5.0700	overt	131.5200	157974	ビツキー大丈夫か顔色は良くないがもう話せるくらいには回復したかい
146.8550	2.9100	overt	146.7300	176226	ごめん
155.4050	1.5900	overt	155.2800	186486	なんとか
158.2550	5.7600	overt	158.1300	189906	それより歌波は無事ですかまだ気を失ってるけど近くで休んでるから心配はいらないよ
171.1550	2.9100	overt	171.0300	205386	母ちゃんのことは僕たちに任せてくれればいい
178.8650	4.5000	overt	178.7400	214638	それよりもそろそろ話してもらわないといけない昨晩何が起きたのか
185.7950	8.7300	overt	185.6700	222954	昨日の夜は何をしていたんだっけえっと確か押し入れの中で意識を失ってその時僕は昨晩の記憶が曖昧なことに気づいた
195.3350	4.1100	overt	195.2100	234402	うまく思い出せないどうしてだろう何か理由があるのだろうか
202.9250	1.8000	overt	202.8000	243510	すみません記憶が曖昧で
206.1050	1.4700	overt	205.9800	247326	それ以上は思い出せません
208.8950	5.1900	overt	208.7700	250674	はいそうですかレースムと思っているのかしら何か少しでも覚えていることはないのか
214.8650	4.0800	overt	214.7400	257838	未来の僕が崖から身を投げてそれから何があったんだっけ
219.6950	5.3400	overt	219.5700	263634	未来の僕は言っていたはずだ今日目を覚ますとあの地下室に監禁されていたと
226.0250	3.5100	overt	225.9000	271230	どうしてそれが千代ばあちゃんが死の結果に変わっているのだろう
230.1650	2.2200	overt	230.0400	276198	なぜそうなったのか検討もつかない
233.2550	5.2200	overt	233.1300	279906	監禁されることが最悪の未来だと思っていたけど僕はこんな未来望んでいない
239.1650	3.1200	overt	239.0400	286998	今すぐ写真を使おうとにかく過去を変えるべきだ
243.0950	1.6200	overt	242.9700	291714	その時気づいてしまった
245.4350	4.5600	overt	245.3100	294522	押入れの中では持っていたはずの写真が手元にないことに脇野さん
250.8350	2.6700	overt	250.7100	301002	写真館のニ階の押入れに写真が
255.5450	1.3500	overt	255.4200	306654	落ちていませんでしたか
262.2350	1.0200	overt	262.1100	314682	写真だって
263.8250	2.5200	overt	263.7000	316590	写真館の中は一通り調べたけど
266.8550	9.8400	overt	266.7300	320226	多くの写真や寝画が持ち去られているようなんだ近平には手をつけられていないから警察は物取りの線は追っていないが
277.7150	2.3700	overt	277.5900	333258	やはり写真を荒らしたのも君なのか
282.3950	1.3800	overt	282.2700	338874	つまり写真や寝顔
284.7650	2.3400	overt	284.6400	341718	犯人が持ち去ったということだろうか
288.1250	1.2300	overt	288.0000	345750	一体何のために
290.4050	2.9400	overt	290.2800	348486	犯人が僕の力について知っているとは思えない
298.9550	2.9100	overt	298.8300	358746	もしそうなら僕は確実に殺されていただろう
309.8450	3.6900	overt	309.7200	371814	写真のことなんて心配している場合かな
324.4250	4.9200	overt	324.3000	389310	昨晩から今朝にかけてのアリバイを証明できていないのはロク人だけなのよ
336.0950	1.1100	overt	335.9700	403314	私と君
339.3050	1.7400	overt	339.1800	407166	そしてあなたのお父さんと
341.6450	2.1300	overt	341.5200	409974	牧野さんに草壁先生
370.5050	4.0500	overt	370.3800	444606	あとはこの場所にいない影山高知を回せたロク人が容疑者なの
375.3650	3.7500	overt	375.2400	450438	影山校長は本土の警察から事情聴取を受けているんだ
381.5150	1.9800	overt	381.3900	457818	まだしばらくは戻ってこないだろう
387.1250	4.7700	overt	387.0000	464550	僕たちは人番に本土の警察に呼ばれて事情を聞かれることになると思う
394.8950	5.0100	overt	394.7700	473874	そしてロク人の中でも特に君は重要参考人として扱われているんだよ
404.1950	5.6400	overt	404.0700	485034	桜千代殺人事件のね僕が殺人事件の重要参考人だって
413.1950	4.9200	overt	413.0700	495834	やっと思考が現実に追いついてきたまずは一度冷静になろう
418.8650	1.8900	overt	418.7400	502638	これまでのことを振り返るべきだ
424.2050	3.9000	overt	424.0800	509046	まず昨晩の出来事は明確には覚えていない
433.8950	3.5400	overt	433.7700	520674	押し入れの中で気づいたら気を失って
439.6250	4.2300	overt	439.5000	527550	しまったことだけは分かるどうしてうまく思い出せないんだろう
447.0350	2.9400	overt	446.9100	536442	何か理由があるのだろうかそして今朝
450.6350	1.8000	overt	450.5100	540762	ウタハと父さんの声で
453.0050	2.4600	overt	452.8800	543606	目を覚ました僕の目の前にあったのは
460.2350	1.5900	overt	460.1100	552282	千代ばあちゃんの泣き殻
462.4550	6.5400	overt	462.3300	554946	そして僕はこの手に遺体の胸に深々と付け刺さった包丁を握りしめていた
481.8050	7.2000	overt	481.6800	578166	未来の僕は今日起きたら監禁されていたと言ったはずだそれがなぜこんな結果に変わったのか検討もつかない
495.4850	6.1800	overt	495.3600	594582	でもこんな結末僕は望んでいないすぐにでも写真を使って過去を変えなければならない
503.6750	2.2200	overt	503.5500	604410	でも写真は何者かに持ちされて
506.7650	3.5700	overt	506.6400	608118	持ち去られてしまったこのままだと過去を変えることが
511.4450	6.6900	overt	511.3200	613734	みんなを助けることができない僕がやるべきなのは千代ばあちゃんを殺害した犯人を見つけ出すことだ
521.7350	3.3300	overt	521.6100	626082	それ以外に写真を取り戻す方法は思いつかない
527.3750	11.2500	overt	527.2500	632850	でも僕は押し入れの中で意識を失った後のことを何も覚えていない意識がない間にあいらかの理由で千代ばあちゃんを手にかけた可能性も絶対にないとは言い切れない
539.3150	7.4700	overt	539.1900	647178	もしそうだったら僕はどうすればいいのだろうでも悩んでいても仕方ないまずは自らの手で真相を明らかにして考えよう
555.2150	4.8900	overt	555.0900	666258	繰り返しになるけど影山校長は本土の警察による事情聴取を受けている
560.7950	6.5700	overt	560.6700	672954	事情聴取が終わっていないのは僕らゴ人だけだ鍵山校長の調子はまだ時間がかかるみたいだけど
568.0250	2.5800	overt	567.9000	681630	時期に僕らも声がかかるだろうろう
573.9950	4.0800	overt	573.8700	688794	そして五木君君が重要参考人として扱われている
578.9150	7.0800	overt	578.7900	694698	現場の状況だけでも君に研究が言議をかけるのに十分な証拠が揃いすぎているからね
587.0150	4.9200	overt	586.8900	704418	ここは離島だから逃亡の恐れはないと判断されて拘束されていないが
