onset	duration	trial_type	wav_onset	sample	value
0.1533	3.1200	overt	0.2400	184	あああ
4.5033	2.1000	overt	4.5900	5404	ああああああああ
29.3733	13.2900	overt	29.4600	35248	クリスが忠告するとその男を立川はがっかりしたようにため息をつき視線をアダムスの目からそらしたクリスへ君はこれから
44.1333	8.3400	overt	44.2200	52960	彼は言いかけた唇の形のままのけ仰向けにのけぞれそして椅子ごと後ろに倒れる
52.9833	7.5000	overt	53.0700	63580	ドクター確認してくれクリスは倒れて動かなくなったアダムスの体から目をそらさないでそう言った
61.5033	13.6200	overt	61.5900	73804	立川はうなずきその体のそばにかがみ込むと手首に触れて脈を取り胸に耳を当てて心を聞き取りそして破壊された頭部をじっと観察する
75.8733	7.4700	overt	75.9600	91048	再生している様子は全くないですね死体現象が始まっていますそう言ってすっと立ち上がった
84.7533	6.0600	overt	84.8400	101704	そうか意外だなでっきりこいつも不死身になっているのかと思ったんだが
92.4633	8.5800	overt	92.5500	110956	クリスはどうにも消せないらしくアダムスの死体をつま先できるしかしやはりそれは無反応であった
101.6733	15.8400	overt	101.7600	122008	この部屋に追い詰められてからのロジャーアダムスの態度はあまりに平然としていて慌てる様子もなかったから彼はそんなふうに考えたのだよくわからない奴だったがまあおかげで手間が減って助かる
118.0233	10.3500	overt	118.1100	141628	不死身だったらどうやって死なそうかと思っていたんだクリスは仲間に振り返って苦笑すると床に落ちた目出し棒を拾い一旦かぶりかけたが
128.3733	10.3500	overt	128.4600	154048	さて我々の作戦目標は達成した合流地点に移動するぞ
140.0433	13.2300	overt	140.1300	168052	そしてまだじっと死体を見つめている立川を促して部屋を出るそこでクリスのヘッドセットにマーミンからの通信があったどうした兄貴そっちは大丈夫か
153.9633	5.0400	overt	154.0500	184756	ああ今からゴール地点に向かうところだそっちは何かあったのか
159.7533	6.5100	overt	159.8400	191704	こっちもプラチナフロアの制圧が終わったところなんだが予想外の光景に出くわしちまって
167.0733	1.2000	overt	167.1600	200488	予想外
168.7833	8.4600	overt	168.8700	202540	言いながらクリスは足元に視線をやる彼の額の第サンの目は床の向こうにある下のフロアを見通しているのだろう
179.8233	17.9700	overt	179.9100	215788	言われた通り肩に三日月の建具がある奴らを保護しようとしたんだよそれで見取れずにある例の場所に来たんだがベルーハから聞いた三日の女の待機所は計画の段階で見取りにマークをつけて特に重要な場所としてあった
198.4533	10.9500	overt	198.5400	238144	クリスはその像を頭に思い浮かべながらそちらに視線をやるその部屋に足を踏み入れたらかった今から行く
209.4033	10.9500	overt	209.4900	251284	その表情はさっきとはさっきまでとは打って変わって固いものとなっている
222.2733	19.5900	overt	222.3600	266728	マーミンと話しながらのウルプを使った彼は説明されるまでもなくその光景を自分の目で見てしまったのだクリスは不安げにこちらを見ている立ち形に向き直った予定変更だこれから俺たちはプラチナフロアに向かうその言葉で一度は察しむごんでうなずいた
242.5233	18.9300	overt	242.6100	291028	女たちの待機所は階段を降りると空中回廊を歩いてこの間初めて朝日と立川があったあの場所より先に進みさらに右の薄暗い通路に入った月あたりの部屋である
261.4533	18.9300	overt	261.5400	313744	壁には無数の断困が残り床にはちみどろの従業員や流れ玉に当たった女の死体が転がりカーテンは破れ戦闘の痕跡を生々しく残していた一行は死体をまたぎながら進む
280.9533	12.3600	overt	281.0400	337144	目的の部屋のドアは開きっぱなしになっており先頭のクリスが最初にその中に入ると立川はニ番目に部屋に足を踏み入れた
293.3133	12.3600	overt	293.4000	351976	これはここに来るまでのクリスの表情と態度でおよその想像はついていたが馬の辺りにするとさすがに驚かないわけにはいかなかった
306.4833	6.8400	overt	306.5700	367780	プラチナフロアの待機所は客室に劣らぬくらい豪華な作りになっている
314.8533	18.5400	overt	314.9400	377824	天井には銀の飾りがついたシャンデリアがぶら下がり足元には浄室のじゅうたんが敷き詰められているその上に下着のように露出のオイドレスを身にまとった女たちが折り重なるように倒れていた
333.3933	18.5400	overt	333.4800	400072	子供のように幼い女も成熟したものも肌が黒いものも白いものもあるいは白目を向き苦悶の表情を浮かべピクリとも動かない女だけではない女だけではない割合は少ないが少年や青年も
359.7333	4.3500	overt	359.8200	431680	の姿もその中に混ざっている
406.9833	1.8000	overt	407.0700	488380	先に到達した
410.4033	5.0100	overt	410.4900	492484	マーミンとその部下たちはその女たちを
416.5533	16.1700	overt	416.6400	499864	つま先や重厚でつついたりしながら生存者の確認を行っていたダメかいクリスがしかめっつらでしゃがみ込みいたマーミンにそうたずなるどうやらそうらしい
433.3533	11.8500	overt	433.4400	520024	マーミンは立ち上がってかぶりを振る他の女たちはもう移動させた今階段を下りているはずだよそうかしかしおかしいなどいつも三日月のマークがついている
445.2033	11.8500	overt	445.2900	534244	クリスはドレスからむき出しになった女たちの肩を見ながら首をひねった男の遺体のシャツをめくってみるとやはりそこにも三日月のマークがある
458.8233	8.0700	overt	458.9100	550588	そういえばブルーハは三日月から不死身の力を奪う方法があると言っていたなそれを使ったのか
470.3733	9.8100	overt	470.4600	564448	クリスは立川の姿を探す彼は床に這いつくばるようにして死体の状態を確認していたドクターどう思う
483.4233	2.1000	overt	483.5100	580108	どの遺体も腕に
488.8233	6.7500	overt	488.9100	586588	乗脈注射の痕跡があります何かの薬品で殺害された可能性が高いですね
498.6333	13.7250	overt	498.7200	598360	言葉は冷静を装っていたが声には動揺が現れていたわざわざ三日月の女ばかり集めて相談未ここに来るまでに不死身の奴を見かけなかったか
512.3583	13.7250	overt	512.4450	614830	いや見かけなかったこっちもだ不死身なのは商売用の女だけなのかねどうも気になるなマーミンこのフロアをもう一度調べてくれないか
528.5133	3.6300	overt	528.6000	634216	クリスは顔を上げてマーミンにそう指示した
536.1933	1.1400	overt	536.2800	643432	了解
