onset	duration	trial_type	wav_onset	sample	value
8.0023	3.1320	listening	8.0340	9603	彼女は彼のことががん中になかったばかりか
23.8517	5.0000	covert	n/a	28622	彼女は彼のことが眼中に無かったばかりか
30.8183	1.3400	listening	30.8500	36982	にすらなっていたようだ
44.3400	5.0000	covert	n/a	53208	スラになっていたようだ
51.2983	3.9640	listening	51.3300	61558	ちょっと上がっていく安永君の背中を軽く顎で刺していった
57.8333	5.0000	covert	n/a	69400	ちょっと上がっていく安永くんの背中を軽く顎で刺していった。
65.2823	4.0920	listening	65.3140	78339	春ちゃんは突っ張ってはいるが少年は実に素直な子だな
72.9600	5.0000	covert	n/a	87552	春ちゃんは突っ張ってはいるが少年は実に素直な子だな
80.5463	2.8440	listening	80.5780	96656	将来僕のようなやつにだまされないか心配だ
89.3117	5.0000	covert	n/a	107174	将来僕のような奴に騙されないか心配だ
98.7543	2.5880	listening	98.7860	118505	もごもごと口ごもった
114.5800	5.0000	covert	n/a	137496	もごもごと口をごもった後
121.5063	3.1320	listening	121.5380	145808	そう彼女は慌ただしく階段へとかけていった
129.2008	5.0000	covert	n/a	155041	と彼女は慌ただしく階段へと駆けていった。どうやら彼女の
136.7383	2.6520	listening	136.7700	164086	彼女は単に他の住人と違って
140.0663	1.0840	listening	140.0980	168080	脱出の可能性
144.7525	5.0000	covert	n/a	173703	彼女は単に他の住人と違って脱出の可能性を
151.7463	1.4040	listening	151.7780	182096	どのことかもしれない
197.9758	5.0000	covert	n/a	237571	のことかもしれない
205.0263	4.8920	listening	205.0580	246032	外で名古を遊ばせるチームに近づき小声で会話が始まった直後
211.9833	5.0000	covert	n/a	254380	外でメイクを遊ばせるチームに近づき、小声で会話が始まった直後、
244.8950	5.0000	covert	n/a	293874	僕は言った
252.0343	4.8600	listening	252.0660	302441	しかし相手が本当に賢い奴だったらその油断が最後の致命傷になる
258.5942	5.0000	covert	n/a	310313	しかし相手が本当に賢いやつだったらその油断が最後の致命傷になる。
313.4743	10.4920	listening	313.5060	376169	君に落書きする遊びに戻る名子何が面白いのか没頭しているようだ
325.9983	5.0000	covert	n/a	391198	地面に落書きする遊びに戻るめいこ何が面白いのか没頭しているようだ
