name	x	y	z
EEG001	-81.2486	-3.6191	-34.8493
EEG002	-81.805	-11.2126	-31.0411
EEG003	-81.3865	-3.8969	-26.3827
EEG004	-81.6716	-19.0916	-26.7778
EEG005	-81.8957	-11.7967	-22.0995
EEG006	-81.7259	-4.4879	-17.4342
EEG007	-80.9341	-26.6376	-23.004
EEG008	-81.7191	-19.372	-18.3078
EEG009	-82.0106	-12.0823	-13.6277
EEG010	-81.6582	-4.7637	-8.9696
EEG011	-80.8675	-26.9084	-14.5383
EEG012	-81.5435	-19.6438	-9.8456
EEG013	-81.636	-12.3421	-5.1716
EEG014	-80.3545	-27.4674	-5.6173
EEG015	-81.0205	-20.2002	-0.9233
EEG016	-79.6556	-27.7142	2.8255
EEG017	-81.1667	-5.5883	-0.4632
EEG018	-80.9771	-13.2637	3.2567
EEG019	-80.1207	-6.0377	7.9706
EEG020	-79.9994	-21.2146	7.2728
EEG021	-79.7808	-14.0269	12.1383
EEG022	-78.7142	-6.7852	16.8108
EEG023	-78.5963	-28.83	10.7072
EEG024	-78.8084	-21.6688	15.6802
EEG025	-78.275	-14.4622	20.4788
EEG026	-76.8026	-7.2056	25.051
EEG027	-77.2206	-29.2663	19.0762
EEG028	-77.1072	-22.0912	23.975
EEG029	-76.0963	-14.854	28.662
EEG030	-74.9285	-29.9689	27.7027
EEG031	-74.3666	-22.7674	32.497
EEG032	-71.8386	-30.3016	35.6465
EEG033	-79.2999	-33.8195	-11.667
EEG034	-77.0931	-41.3585	-8.2878
EEG035	-78.7428	-34.5407	-3.1933
EEG036	-74.3154	-49.033	-4.528
EEG037	-76.319	-42.3461	0.619
EEG038	-77.8311	-35.4658	5.6932
EEG039	-71.0102	-56.1449	-1.3174
EEG040	-73.3857	-49.6056	3.8913
EEG041	-75.2765	-42.8777	9.0224
EEG042	-76.6382	-35.9348	14.0726
EEG043	-69.6833	-56.5597	7.0398
EEG044	-72.015	-50.0025	12.2389
EEG045	-73.77	-43.2221	17.3489
EEG046	-67.6102	-57.0271	15.747
EEG047	-69.8147	-50.4273	20.9263
EEG048	-65.1592	-56.9881	23.9193
EEG049	-75.3158	26.9203	-50.2952
EEG050	-76.3045	19.3215	-46.6605
EEG051	-75.5922	26.5002	-41.8422
EEG052	-77.9977	11.53	-42.5868
EEG053	-77.0592	18.6685	-37.7595
EEG054	-76.1295	25.8091	-32.9322
EEG055	-79.7904	4.0726	-38.985
EEG056	-78.7144	11.1874	-34.1514
EEG057	-77.7957	18.3294	-29.3244
EEG058	-76.6627	25.4342	-24.4888
EEG059	-80.2542	3.6851	-30.5383
EEG060	-79.4521	10.8485	-25.7162
EEG061	-78.3668	17.9611	-20.8828
EEG062	-80.938	3.021	-21.6347
EEG063	-79.9756	10.1541	-16.8048
EEG064	-81.1786	2.5935	-13.1802
EEG065	-66.704	55.9147	-57.0317
EEG066	-70.8334	49.2133	-53.501
EEG067	-67.6601	55.6966	-48.5966
EEG068	-73.408	41.6351	-49.487
EEG069	-71.0061	48.3749	-44.5878
EEG070	-68.0329	54.918	-39.6831
EEG071	-74.6076	33.9286	-45.9228
EEG072	-73.0567	40.9498	-41.0307
EEG073	-70.7697	47.7317	-36.1317
EEG074	-68.0401	54.36	-31.2298
EEG075	-74.5926	33.355	-37.4706
EEG076	-72.9488	40.3518	-32.578
EEG077	-70.8561	47.1938	-27.6816
EEG078	-74.9442	32.5753	-28.5592
EEG079	-73.3163	39.576	-23.6655
EEG080	-75.3363	32.1481	-20.1102
EEG081	-68.0684	54.3661	-23.5168
EEG082	-70.928	47.2391	-19.8851
EEG083	-68.1449	53.8458	-14.9941
EEG084	-73.3804	39.6232	-15.864
EEG085	-70.9505	46.3656	-10.9253
EEG086	-67.6963	52.7979	-6.1039
EEG087	-75.3634	32.1643	-12.3668
EEG088	-73.1816	39.0006	-7.3873
EEG089	-70.2807	45.5661	-2.5141
EEG090	-66.435	51.7715	2.2157
EEG091	-75.0283	31.4941	-3.9075
EEG092	-72.3935	38.1546	1.0067
EEG093	-68.9462	44.5125	5.7917
EEG094	-74.0794	30.2483	4.9093
EEG095	-70.9151	36.7135	9.7402
EEG096	-72.4327	29.0786	13.1722
EEG097	-77.051	24.9826	-16.5512
EEG098	-78.6176	17.532	-12.7937
EEG099	-76.9904	24.6033	-8.0353
EEG100	-79.966	9.7249	-8.599
EEG101	-78.3658	16.801	-3.8353
EEG102	-76.399	23.8061	0.8831
EEG103	-80.9007	2.152	-4.9241
EEG104	-79.4832	9.2623	-0.1305
EEG105	-77.4905	16.2617	4.5785
EEG106	-75.0732	23.1808	9.2264
EEG107	-80.0306	1.6106	3.4858
EEG108	-78.3389	8.6724	8.2421
EEG109	-76.0473	15.6188	12.9116
EEG110	-78.8081	0.6998	12.3104
EEG111	-76.7399	7.6862	17.0157
EEG112	-77.1263	0.0071	20.6103
EEG113	-73.1989	22.7174	16.7934
EEG114	-74.1252	15.0738	20.4007
EEG115	-70.6347	21.6316	24.892
EEG116	-74.7661	7.0376	24.3347
EEG117	-71.3726	13.6217	28.8727
EEG118	-67.3072	20.0341	33.0643
EEG119	-75.1446	-0.7455	27.6473
EEG120	-71.9377	5.8834	32.2874
EEG121	-67.9451	12.3176	36.5187
EEG122	-63.3282	18.5856	40.41
EEG123	-72.1186	-1.954	35.494
EEG124	-68.2644	4.513	39.7994
EEG125	-63.6953	10.7976	43.7196
EEG126	-67.997	-3.757	43.2446
EEG127	-63.5094	2.5458	47.2004
EEG128	-63.0329	-5.4551	50.0463
