onset	duration	trial_type	wav_onset	sample	value
91.8550	11.6700	overt	91.8600	110226	これから示されるいくつかの事実がおそらく自らを語ってくれるはずだしかしその語り口は通常事実が語る語り口より
103.5250	11.6700	overt	103.5300	124230	さらにいくらか荒っぽいものになるかもしれないだからその埋め合わせとして例のデシャバギで想像し世の嫌われ者
116.2150	7.8000	overt	116.2200	139458	つまりは調査のかしこまったご挨拶を持って話を始めさせていただきたいと思う
163.7350	2.5800	overt	163.7400	196482	今のところ私がここで
178.2250	4.8300	overt	178.2300	213870	ここでお目にかけようとしているのは我ながらいささか
183.8650	4.4400	overt	183.8700	220638	ひるんでしまうくらい情緒で気真面目であるばかりか
189.4450	18.3300	overt	189.4500	227334	その上に至いた指示までに個人的な手ぐいの話だそれなりの幸運に恵まれ物事が守備よく運べばそれはおそらく無理やり連れて行かれるエンジンルームのガイド付きツアーに肩を並べられる程度にはなるだろう
211.2550	2.2800	overt	211.2600	253506	そして負傷この私が
215.1850	7.5300	overt	215.1900	258222	古風なジャンセンのワンピース水着に身を包んで先に立ち案内役を務めさせていただく
224.1550	5.2200	overt	224.1600	268986	一番言いにくいことを最初に明らかにしておきたいのだが
230.1550	15.3900	overt	230.1600	276186	私が今からお目にかけようとしているのは短編小説というようなものからはほど遠くむしろサン分によるホームムービーに近いものである
246.9550	11.9400	overt	246.9600	296346	そしてその映像を目にした人々は口をそろえそれを世に配給する計画を立てたりするのは良した方がいいと私に強く応告してくれた
288.2350	6.1200	overt	288.2400	345882	大丈夫ですねここ寒いんですよねここなんかここの足元だけ
305.6650	1.8900	overt	305.6700	366798	そうですね
318.4750	4.8000	overt	318.4800	382170	その反対グループは
326.9350	9.5700	overt	326.9400	392322	その反対グループはそれを明らかにすることは私の特権にしてまた頭痛の種でもあるのだが
338.1850	10.7400	overt	338.1900	405822	本書に登場するサン人の人物まさに主人公たちによって構成されている女性がニ人男性がイチ人
361.2250	4.7400	overt	361.2300	433470	主演の女性をまず最初に取り上げよう
366.6250	19.7100	overt	366.6300	439950	彼女はどうやら物上で洗練されたタイプとしてさらりと描写されたいと望んでいるようだもし私がジューゴ分かニジュー分かる彼女が何度か花をかむシーンを適切に処理していたら
387.0250	8.7900	overt	387.0300	464430	つまり削除しろということなのだろうがまあそこそこのものにはなっていたんじゃないかと本人は考えているらしい
397.1950	10.8000	overt	397.2000	476634	他人が鼻をかみ続ける姿なんて見ていて気がめいるだけじゃないと彼女は言うもう一人の出演女性は
409.0750	1.4100	overt	409.0800	490890	いささか
411.2050	2.4000	overt	411.2100	493446	塔が立ってはいるが
414.2050	5.7000	overt	414.2100	497046	こじゃれた気演劇女優タイプで私が
420.9550	2.4900	overt	420.9600	505146	古い部屋着姿の彼女を
424.2250	3.6000	overt	424.2300	509070	カメラに収めたことに異議を申し立てた
429.5650	13.2000	overt	429.5700	515478	それでもこのニ人の美女たちと呼ばれたいとニ人は遠回しにひさしたはどちらも私のどこまでも自己本意なたくらみに自分たちが利用されること
442.7650	13.2000	overt	442.7700	531318	声高に文句を言い立てたりはしなかったそれはまったく恐ろしく単純な理由に私としては赤面したくなるような理由なのだが
458.1850	18.4200	overt	458.1900	549822	つまり少しでも手厳しいあるいは問い詰めるようなもの言いをしたら私がすぐによいよと泣き崩れてしまうであろうことを彼女たちは経験的に
477.2650	3.0300	overt	477.2700	572718	承知していたのだ
541.7350	1.1100	overt	541.7400	650082	うん
548.7850	8.5800	overt	548.7900	658542	このような企画は中止するべきだと最も有便に私に迫ったのはむしろ主役男性の方だった
558.3250	14.9700	overt	558.3300	669990	彼は神秘主義あるいは宗教的な神秘科がこの話の中心になっていると感じたいずれにせようと彼はきっぱり見を述べたこういう誰の目にもあまりに明白な怪しげな
573.2950	14.9700	overt	573.3000	687954	超越的要素はひたすら私の職業的没落を促進しその期日を早めてしまうことだろう彼はそれを案じていた
589.4050	1.6800	overt	589.4100	707286	世間はすでに
591.9550	10.9200	overt	591.9600	710346	私という人間に対して首を横に振っているそしてこれ以上またすぐ神という言葉を職業上で
602.8750	10.9200	overt	602.8800	723450	習慣的に健康的なアメリカ人が口にする関東市的な使用は別として
619.1950	6.1800	overt	619.2000	743034	最も立ちの悪い有名人との知り合い自慢みたいに解釈され
626.3650	6.8700	overt	626.3700	751638	というか追認され私は破滅への片道切符を手にすることになるだろう
633.7750	3.4800	overt	633.7800	760530	これは言うまでもなく人並みに
638.2450	8.1900	overt	638.2500	765894	育児のない人間の取り分け分室業者の足を止めさせるに十分な言葉だ
660.3550	4.6500	overt	660.3600	792426	確かに私の足は止まってしまうでもあくまで一旦停止だ
665.7850	9.7800	overt	665.7900	798942	なぜなら異議申したての論点というのはいかに有便なものであれそれが適用される範囲においてしか有効ではないからだ
679.4350	10.3500	overt	679.4400	815322	実を言えば私はジューゴ歳の時からずっと俺に触れてはこのようなサン分を用いたホームムービーを撮り続けてきた
690.5650	6.9600	overt	690.5700	828678	グレートギャッツビーこれはニジュー歳の私にとってのトムソーヤだった
706.5550	4.0800	overt	706.5600	847866	の中で語り手の青年がこう語っている
711.8350	7.6500	overt	711.8400	854202	人は誰しも自分はナナつの得の少なくともイチつくらい持ち合わせていると考えるものだと
722.6950	3.8400	overt	722.7000	867234	そして続けて言う自分のそれは神の
729.2050	1.5900	overt	729.2100	875046	恵あれ
731.8150	2.3700	overt	731.8200	878178	正直さであると思うと
736.4650	4.3800	overt	736.4700	883758	私のそれは思うに神秘的な物語と
741.3850	3.0000	overt	741.3900	889662	ラブストーリーの違いが分かることだ
745.3150	11.8200	overt	745.3200	894378	私がここで提供しようとしているのは実を言えば神秘的な物語でもなければ宗教的に神秘化された物語でもない
757.9450	8.9400	overt	757.9500	909534	言わせていただければこれは集合的な内視は複合的なそして純粋にして入り組んだラブストーリーである
767.8150	10.9500	overt	767.8200	921378	加えてプロットラインそのものについて言えばそれは申請とは言いかねる共同作業に追うところが大である
779.6050	1.6200	overt	779.6100	935526	いかに続く
781.7950	11.0250	overt	781.8000	938154	そろそろともの静かに続く事実のほとんどはもとそのサン人の出演者登場人物たち本人から
792.8200	11.0250	overt	792.8250	951384	私にしてみればそれなりに通切な個人的面談を通して恐ろしく長い感覚の空いた連載ものよろしく
804.7150	3.8100	overt	804.7200	965658	一つまた一つと順次私にもたらされたものだ
865.2550	1.3800	overt	865.2600	1038306	その血管は
869.0350	2.0100	overt	869.0400	1042842	この最終項
871.8250	6.5400	overt	871.8300	1046190	あるいは劇場公開版にまで持ち込まれることになるのではないかと私は危惧する
879.2650	8.0400	overt	879.2700	1055118	それに関しては遺憾ながら弁解の余地はないわけだが一つ説明させていただきたいことがある
888.0550	4.5000	overt	888.0600	1065666	それは我々は全員つまりこのヨン人はということだが
894.4150	4.9800	overt	894.4200	1073298	血縁関係にありそれぞれが家族内だけで通じる一種の
900.0250	15.9000	overt	900.0300	1080030	意義的言語を用いて言うなれば意味論的な幾何的な気化学そこではニ位のニつの点を結ぶ最短の距離は完全に近い円を描くを用いて会話しているということだ
923.9650	4.3500	overt	923.9700	1108758	最後にもう一言我々の家族のせいはグラスである
928.9450	8.4300	overt	928.9500	1114734	このグラスケで最年少の弟がとてつもなく長文の手紙を読んでいるシーンを間もなくお目にかけることになるが
941.2450	5.6100	overt	941.2500	1129494	その手紙は全文しっかり掲載されるのでご心配なく
949.7350	6.6000	overt	949.7400	1139682	それは現存する一番上の兄であるバーディーグラスが書き送った手紙だ
957.1750	2.5800	overt	957.1800	1148610	その手紙の文体はには
960.6250	2.1900	overt	960.6300	1152750	語り手である私の
964.3750	10.3800	overt	964.3800	1157250	文体にあるいは文体のくせにたまたまという表現では収まりきれないほど明白な類似が認められるらしい
980.4850	11.4000	overt	980.4900	1176582	となれば読者の中にはその手紙の書き手と私は同一人物であろうという請求な結論に飛びつかれる方も数多くおられるに違いない
993.9850	3.3300	overt	993.9900	1192782	まあやむを得ないことだとは思うしまた
998.3050	4.6800	overt	998.3100	1197966	塔を得た飛びつきでもあろう
1004.2750	5.6100	overt	1004.2800	1205130	それでもここでは今後このバーディーグラスをサン人称のままとどめることにする
1010.9650	5.2800	overt	1010.9700	1213158	少なくとも私には彼をその位置から外す正当な理由が思いつけないのだ
1019.8450	4.2000	overt	1019.8500	1223814	センキューヒャクゴジューゴ年ジューイチ月の月曜日の朝
1030.3150	1.1700	overt	1030.3200	1236378	続いてグラス
1033.4050	3.0600	overt	1033.4100	1240086	ニジューゴ歳の青年は
1037.7850	2.7000	overt	1037.7900	1245342	お湯をたっぷり張った風呂につかり
1042.3750	2.5200	overt	1042.3800	1250850	ヨン年前に書かれた手紙を読んでいた
1045.4350	2.6700	overt	1045.4400	1254522	ほとんど無限に続くように見える手紙で
1048.7950	5.1900	overt	1048.8000	1258554	黄金の便箋に何ページにもわたってタイプされている
1054.9150	6.1800	overt	1054.9200	1265898	彼はそれをニつの当初のごとく睡眠に顔を出す
1061.7850	3.9300	overt	1061.7900	1274142	乾いた膝小僧に立てかけ続ける
1067.3950	3.4800	overt	1067.4000	1280874	いささかの困難を覚えている
1086.4450	3.7500	overt	1086.4500	1303734	彼の右手には放浪の作り付け
1091.6050	2.8800	overt	1091.6100	1309926	県置きがあり
1095.1150	3.1500	overt	1095.1200	1314138	湿り気を帯びたように見えるタバコが
1099.1950	3.3000	overt	1099.2000	1319034	端っこに危なっかしく置かれているが
1103.3050	2.0100	overt	1103.3100	1323966	時々それを手に取り
1105.8250	11.7300	overt	1105.8300	1326990	手紙から目をそらすことなく一度かニ度煙を吸い込んでいるところを見るとどうやら火はまだ消えていないらしい
1118.2750	2.8500	overt	1118.2800	1341930	肺はどうしてもお湯の中に落ちる
1122.5350	5.1900	overt	1122.5400	1347042	直接落ちることもあれば手紙に一旦乗ってから落ちることもある
1129.2850	5.7300	overt	1129.2900	1355142	そういう乱雑な周りの状況が彼には気にならないらしい
1135.7350	2.4900	overt	1135.7400	1362882	ただ一つかにではあれ
1139.2750	6.3900	overt	1139.2800	1367130	意識することがあるとすればそれはお湯の熱が彼に脱水状態を
1146.2350	2.0700	overt	1146.2400	1375482	もたらし始めていることのようだ
1150.0750	14.7600	overt	1150.0800	1380090	そこに腰を添えて手紙を読むあるいは読み返す時間が長くなればなるほど彼はより頻繁による意識的に手首の裏の部分で額と上唇の汗を拭うことになった
1175.3350	5.5800	overt	1175.3400	1410402	頭位を語るにあたってはそうそうと申し上げておけば我々は錯綜したもの
1195.1950	2.2500	overt	1195.2000	1434234	部分的に重なり合ったもの
1198.6450	3.7200	overt	1198.6500	1438374	分割されたものを取り扱うことになるわけだが
1202.9650	2.7300	overt	1202.9700	1443558	少なくともニつばかり
1207.9750	6.6000	overt	1207.9800	1449570	身の上調査的なパラグラフを今ここに挟み込ませていただく
1236.5050	5.8200	overt	1236.5100	1483806	まず第一に彼は小柄な青年であり体は極端なまでにほっそりしている
1243.5250	2.9400	overt	1243.5300	1492230	後ろから見ると取り分け背骨が
1247.1250	6.4200	overt	1247.1300	1496550	見えている辺りは大都市の貧困家庭の子どもたちの一人といっても通用するかもしれない
1254.4750	5.0100	overt	1254.4800	1505370	夏になると陽光を浴びて肉をつけるために
1261.5250	3.3600	overt	1261.5300	1513830	事前キャンプに送られるような子どもたちだ
1267.4950	6.9000	overt	1267.5000	1520994	カメラが接近してその顔を正面からあるいは横から捉えるが譲れの角度から見ても
1274.9350	6.9900	overt	1274.9400	1529922	彼は波外れて顔と違いというか思わず息を飲むほどハンサムだ
1283.5750	4.5600	overt	1283.5800	1540290	彼の姉本人は謙虚に自らをたかほう
1290.8350	2.0400	overt	1290.8400	1549002	のシュフト名乗っている
1295.0650	10.3200	overt	1295.0700	1554078	彼のことを目の青いユダヤアイルランド系のモヒカン族の石工でモンテカルローのルーレット台の上で
