onset	duration	trial_type	wav_onset	sample	value
33.3358	7.2900	overt	33.3600	40003	いつもロンタは窓を背中にして物を打つ上に執務室についているのだけれど
41.3758	2.9400	overt	41.4000	49651	もう今日はそこにはいなかった
54.7858	1.1100	overt	54.8100	65743	向こうの
57.3658	4.5300	overt	57.3900	68839	向かい合ってソファが設置された応接セットでクリードの
62.9758	18.9000	overt	63.0000	75571	くるくるとした癖気を持つちょっと太った青年と話している彼はトーマスリアオだ私は彼をトミーさんと呼んでいる父親の組織を引き継いで幹部となった若いながらにこのYSでもかなり偉い人なのだけれども
91.0258	6.7500	overt	91.0500	109231	どうも面と向かうと貫禄というかそういうものを感じなくてついについ気軽に呼んでしまうのだ
99.9958	5.4600	overt	100.0200	119995	それからまるでゲイカップルみたいにいつもロンタウのそばにいるボディガードの佐伯さん
106.0258	8.1900	overt	106.0500	127231	年がよくわからないけれど大人の色気たっぷりのめちゃくちゃ美人なイリーホワイトさんそれからアイスを洗いをしても
114.8458	3.0600	overt	114.8700	137815	いつも目が笑わない身部屋さんがいる
128.3758	3.8700	overt	128.4000	154051	ちなみにこの身部屋さんは多分本当の芸だと思う
155.1058	9.6000	overt	155.1300	186127	暗闇通りの売春夜のもとじめだそうだけれども女性に対する目つきと男性に対する目つきが明らかに違う
173.5258	9.8400	overt	173.5500	208231	ニ代目ながらそっちの仕事はかなりのやり手だというが女性に対して市場がないから冷静に商品商品として評価できるんだろうか
185.9458	16.0500	overt	185.9700	223135	ただ本人は自分のセクシャルを公言していないし他のみんなも彼のことをそんなふうには思っていないようだ私のだけが感じているのだろうかそれとも勘違いなのかしらんその態度はあからさまだと思のだけれど
206.9758	4.8900	overt	207.0000	248371	そして彼らの背後で見守っているのがこう姉妹
212.6158	10.5600	overt	212.6400	255139	いつもロンタウの身辺にその能力でレーダーを張り巡らしている彼女たちはもちろん私がここでこっそり見ていることに気がついている
225.2758	6.5700	overt	225.3000	270331	妹のテンショーがこちらを振り返ってちょっと慌てながら両手で抜点を作ってみせる
236.3158	11.3700	overt	236.3400	283579	何者であろうとロアンタウに近づくものは報告しなければならないというのが彼女たちの仕事であるから本来は私がここにいることも伝えなければいけないのだ
251.6158	9.5100	overt	251.6400	301939	でもあなたは私たちの友達だよねそういう意味を込めて私がにっこりと微笑み返すと彼女は苦い顔をする
262.7158	9.2400	overt	262.7400	315259	最近私は彼女たちと結構仲がいいC級がいない今一番よく話す相手かもしれない
277.6858	7.7700	overt	277.7100	333223	いつも仕事ばかりしてかわいそうだと週休と一緒にプレゼントをあげたのが最初に話すようになったきっかけで
286.4158	5.6100	overt	286.4400	343699	C級がいなくなり私がここに出入りするようになってから交流が増えた
298.8058	2.4300	overt	298.8300	358567	あんな格好をしているけれど
301.7758	5.6100	overt	301.8000	362131	ニ人とも中身は普通の女の子で甘いものとアイドルタレントに目がない
326.2258	19.6800	overt	326.2500	391471	身近にロンタオみたいなその辺りのアイドルなど及ばぬような美系がいるのにどうしてそんなものが好きなのかと不思議なのだがニ人にとってロンタウはそういう対象ではなく恐れ多く偉な主人としか感じられないのだそうだ私などは何の抵抗もなくそういう対象としてみられるのだそうだ
345.9058	19.6800	overt	345.9300	415087	まあそういうわけで彼女たちがなかなかいけないは市区の外で仕入れたグッズやお菓子などをよく差し入れているうちにお互い不快な特質変異のあるサイキックだという共通点もあったせいだろう立ち入った話などもするようになった
367.9558	12.9000	overt	367.9800	441547	彼女たちはサイキックであり幼い頃からその能力で組織に使えている初代ロンタウンの時から同じ仕事をしていたそうだもちろん普通の生活などできず
381.7558	13.9500	overt	381.7800	458107	さぞかしい欲求がたまっているだろうかと思ったのだが聞いてみると全くそんなことはなくやりがいと責任を感じ少しでもYSのために役立てることが幸せだという
398.0758	18.4200	overt	398.1000	477691	私はそんな人間がこの世に存在するなんて信じられなかったのでいろんな方法でボロを出させようとしたのだけれどもニ人の受け答えは完璧で一点の曇りもなくかえってそんな純粋なものを信じられない私のゆがんだ精神が恥ずくなってしまった
452.1358	10.4100	overt	452.1600	542563	あのテレポテーションをする少女の襲撃によって父を失ったがロンタを守るためにそうなったことを誇りに思っていると
474.9958	6.3600	overt	475.0200	569995	そう語った時はほんの少しだけ寂しさを表にしたけれどこれもやはり本心なんだろう
494.6158	2.8500	overt	494.6400	593539	いや仕事のために命を
502.6558	14.7200	overt	502.6800	603187	かけようとするなんておよしなさいよくだらないと私は思ったがまあそう言ってしまうと彼女たちの父を中傷したように取られかねないしそれは本意ではなかったのであなたたちは女の子なんだからもっと他に何か見つけてもいいでしょうと私
517.3758	14.7200	overt	517.4000	620851	けどそういう言い方でも彼女たちは納得できないようだった私は年が自分とさほど変わらないのにこのような責任感を持って仕事をしている彼女たちをすごいな自分とは全く違う人質だなと
532.0958	14.7200	overt	532.1200	638515	ほとんど池江の目で見ているのだけれども彼女たちも彼女たちで例のサイキックから衆議を取り戻した件で私を敬ってくれている
552.3058	2.2500	overt	552.3300	662767	我々が全員でかかって
