onset	duration	trial_type	wav_onset	sample	value
2.3762	2.1400	listening	2.4020	2851	結局くじ引きで決めました
5.9282	8.7000	listening	5.9540	7114	それじゃあ仕事に取り掛かろうしばらくしたらまたここへ集まってお互いの仕事の様子を教え合うことにしよう
16.2322	3.2280	listening	16.2580	19479	数日後悪魔たちはまた集まりました
20.6802	5.7560	listening	20.7060	24816	早速長男の指紋のところへ行った第一の悪魔が得意げに言いました
27.4002	7.7400	listening	27.4260	32880	俺の仕事はとてもうまくいっている明日にも指紋はお父さんのところに帰ってくるだろうよ
36.0722	2.2360	listening	36.0980	43287	どうしてそんなにうまくいったんだい
39.9442	1.8520	listening	39.9700	47933	第ニの悪魔が尋ねると
42.3122	3.1960	listening	42.3380	50775	第一の悪魔は嬉しそうに話し始めました
46.5042	3.6760	listening	46.5300	55805	最初に俺は指紋に自信をつけてやった
50.7602	4.3800	listening	50.7860	60912	するとあいつは大胆になって王様にこう言ったのさ
55.7842	10.3180	listening	55.8100	66941	王様私が世界中の国をあなたのものにしてみせましょうってな王様もそれをすっかり信じて指紋のことを変わり
66.1022	10.3180	listening	66.1280	79323	兵隊の中で一番偉い大将にしちわった大将になったシモンはもっと調子に乗ってとても大きいインドの国に攻め込んだのさ
76.9682	14.7180	listening	76.9940	92362	だけどシモンに勝たせるわけにはいかないインドの国には俺が味方をしてたくさんの武器や兵隊を用意してやったインドの兵士に囲まれたシモンの部下たちは怯えて逃げ出してしまった
91.6862	14.7180	listening	91.7120	110023	勝負にならずに指紋の軍はぼろ負けさ怒った王様はシモンを牢屋に閉じ込めた明日牢から出た指紋はすぐにお父さんのところへ逃げてくるだろうよ
108.5202	4.9880	listening	108.5460	130224	見事な仕事の腕前に他の悪魔たちも思わず感心しました
114.7922	4.1560	listening	114.8180	137751	次に次男のタラスのところへ行った悪魔が言いました
120.4562	2.5560	listening	120.4820	144547	俺の方も順調に進んでいるよ
123.5602	2.8120	listening	123.5860	148272	みんなに手伝ってもらう必要はないだろう
127.3042	2.4600	listening	127.3300	152765	えどうやってんだい
131.1122	5.8840	listening	131.1380	157335	第イチの悪魔が尋ねると第ニの悪魔はニヤニヤしながら話し始めました
138.1522	1.1480	listening	138.1780	165783	俺はまず
140.0722	2.7160	listening	140.0980	168087	タラツをもっと欲張りにしてやった
143.6562	8.2200	listening	143.6820	172387	あいつは目に入るものが何でも欲しくなりいくらお金があっても足りないほどお金をジャブジャブ使うようになった
152.7122	5.2440	listening	152.7380	183255	財産はすっかり使い果たしてしまい今は借金をして買い物をしている
158.9202	6.7480	listening	158.9460	190704	イチ週間も経てば奴はお金が返せなくなってお父さんのところに逃げてくるだろう
166.9522	1.6920	listening	166.9780	200343	よくやったな
169.7362	3.1960	listening	169.7620	203683	ところでお前の方はどうなんだ
174.0882	5.9160	listening	174.1140	208906	第イチの悪魔と第二の悪魔はイワンのところへ行った第サンの悪魔に聞きました
181.5762	4.8600	listening	181.6020	217891	この悪魔は元気がなくさっきから一言も話していませんでした
188.3602	4.2200	listening	188.3860	226032	そのことなんだが俺の方はどうもうまくいかない
