onset	duration	trial_type	wav_onset	sample	value
3.2008	1.3800	overt	3.2700	3841	まあ気味の悪い
5.3308	6.0300	overt	5.4000	6397	夫人は眉をしかめてでもそれはあなたの神経のせいかもしれませんわ
12.1108	11.0700	overt	12.1800	14533	陽源氏さんは嘘を言うような方ではないのだしそれに近所の人だってそんな風車がいれば気のつかないはずはありませんものね
23.7208	6.1800	overt	23.7900	28465	僕もそう思うのですそうだとすると一層いけないのですけれど
30.7108	5.7900	overt	30.7800	36853	彼らはそうしてサンジュー分以上も上野の山内を歩き回った
37.2208	9.5700	overt	37.2900	44665	門蔵は道代の家出の天末を聞きただし山野夫人の方では明智心の人となりを訪ねたりした
47.4208	4.8000	overt	47.4900	56905	そして結局明石の宿を訪ねることに話が決まった
53.3608	3.2100	overt	53.4300	64033	ニ人は西洋圏で食事を済ませると
57.0808	5.6400	overt	57.1500	68497	自動車を呼ばせて明石の止まっている赤坂の引水旅館に向かった
63.2908	3.4500	overt	63.3600	75949	門蔵は妙に嬉しいような気持ちだった
67.2808	19.0200	overt	67.3500	80737	美しい山の夫人と差し向かいで食事を取ったことも彼女と膝を並べて車に揺られていることもそしてこの行く先が有名なシロント探偵の宿であることも全てが彼の子どもらしい心を楽しませた
87.3808	7.7700	overt	87.4500	104857	車を降りて旅館の広い玄関を登るときなどは彼はすっかりいい気持ちになっていた
95.8108	4.0800	overt	95.8800	114973	山野夫人が彼の恋人であって彼女は
100.4908	8.6100	overt	100.5600	120589	夫の目を盗んで彼と会うためにこの家へ来ているのだというような決しからぬ空想をさえ描いた
109.7008	2.7300	overt	109.7700	131641	幸い明智場在宿であった
113.0908	4.2300	overt	113.1600	135709	彼は気軽にニ人を廊下まで出迎えてくれた
118.0708	7.2900	overt	118.1400	141685	日当たりの良いジュー畳ほどの座敷だったがサン人はシタンの宅を囲んで座に着いた
125.9608	6.3000	overt	126.0300	151153	明智は耕石の白龍に似た顔をニコニコさせて逆が
132.8608	2.2200	overt	132.9300	159433	要件を切り出すのを待っていた
136.5208	1.0800	overt	136.5900	163825	山の布陣が
138.2008	5.2500	overt	138.2700	165841	この初対面の素人探偵に好感を持ったように見えた
144.0208	7.1100	overt	144.0900	172825	彼女の方でも笑顔を作りながら道子の家出について話し始めた
152.0608	7.2600	overt	152.1300	182473	彼女は笑顔になると少女のように無邪気な表情に変わって人しを魅力を増すのであった
