onset	duration	trial_type	wav_onset	sample	value
7.3037	2.1720	listening	7.3620	8764	逆に押さえ込まれるやめろ
10.5997	1.7560	listening	10.6580	12720	心配しなくてちょっと
29.7233	5.0000	covert	n/a	35668	逆に抑え込まれるやめろ心配しなくていいちょっとした
36.7437	2.1400	listening	36.8020	44092	痛み止めと傷つけの薬だ
40.0077	1.6600	listening	40.0660	48009	若者は両年
42.4717	3.4840	listening	42.5300	50966	間取りになってその首筋に注射の針を刺した
63.5050	5.0000	covert	n/a	76206	鎌取になってその首筋に注射の針を刺した
71.3997	4.0920	listening	71.4580	85680	傾向をやめてぐったりとなった寮の上半身を起こして
77.5325	5.0000	covert	n/a	93039	その後、抵抗をやめてぐったりとなった量の上半身を起こして、
86.3757	1.6920	listening	86.4340	103651	ソファーの背もたれ
91.4550	5.0000	covert	n/a	109746	ソファーの背もたれに
98.6317	3.9320	listening	98.6900	118358	モーターレーさせると寮の顔を確認する
106.4225	5.0000	covert	n/a	127707	モーターを0にさせると無料の顔を確認する
113.9597	2.9080	listening	114.0180	136752	彼がうなずきを返すのを確認すると
120.8625	5.0000	covert	n/a	145035	そして彼がうなずきを返すのを確認すると、若者は立ち寄りに行きました。
127.8477	5.0520	listening	127.9060	153417	立ち上がって再び恋人のもとへ戻りその手をぎゅっと握りしめ
134.9650	5.0000	covert	n/a	161958	立ち上がって再び恋人のもとへ戻り、その手をぎゅっと握りしめて、
143.2077	3.7720	listening	143.2660	171849	はじめは少しぼんやりするかもしれないがすぐにすっきりする
148.8825	5.0000	covert	n/a	178659	初めは少しぼんやりするかもしれないがすぐにスッキリする
157.6077	2.9400	listening	157.6660	189129	どうだろうもうしゃべるくらいはできるんじゃないか
165.2267	5.0000	covert	n/a	198272	どうだろう、もう喋るくらいはできるんじゃないか?
172.1357	1.5000	listening	172.1940	206563	今日がそう尋ねると
174.7277	2.4600	listening	174.7860	209673	着衣と髪型が乱れて
179.2033	5.0000	covert	n/a	215044	授業がそう尋ねると着衣と髪型が乱れてしまう
186.2477	4.6680	listening	186.3060	223497	ご機嫌だ目で彼を見てご機嫌だよ
193.2875	5.0000	covert	n/a	231945	しまった 涼はうつろな目で彼を見てご機嫌だよ
202.0557	3.2600	listening	202.1140	242467	この世界に入ってからこんな恥をかかされたのは初めて
207.5533	5.0000	covert	n/a	249064	この世界に入ってからこんな恥をかかされたのは初めてだった。
214.5037	5.0520	listening	214.5620	257404	初めてだこんなにご機嫌なことはないそれはよかったそれでは本当
223.5992	5.0000	covert	n/a	268319	それでは本題
230.5357	1.2120	listening	230.5940	276643	体に入るとしよう
233.8317	1.7880	listening	233.8900	280598	やはりにも父の第ヨン順である
238.4275	5.0000	covert	n/a	286113	に入るとしよう
245.5437	2.7480	listening	245.6020	294652	私に対してこのやり方は感心しない
248.9037	1.4680	listening	248.9620	298684	予言してやろうお前
254.2508	5.0000	covert	n/a	305101	私に対してこのやり方は関心しない。 預言してやろう。
261.1917	3.5160	listening	261.2500	313430	いつか犬頃のような惨めな死に方をするよ
578.8400	5.0000	covert	n/a	694608	お前はいつか犬ころのような 惨めな死に方をするよ
586.0877	4.7000	listening	586.1460	703305	寮の憎しみを込めた言葉にも寮は甘いを一つ嗅いずに話して
615.2317	5.0000	covert	n/a	738278	寮の憎しみを込めた言葉にも寮は甘いを一つ変えずに話す
633.8233	5.0000	covert	n/a	760588	続けた
641.0317	3.3880	listening	641.0900	769238	いやあの時は心臓がバクバクでしたよ
662.1625	5.0000	covert	n/a	794595	いやーあの時は心臓がバクバクでしたよ
669.3517	4.0600	listening	669.4100	803222	あの場面で両指名に注射を打たなくちゃいけないんですよ
851.0867	5.0000	covert	n/a	1021304	あの場面で両指名に注射を打たなくちゃいけないんですよ
858.5357	4.5080	listening	858.5940	1030243	私は殺してやろうと思うぐらい憎んでいたのにあの場面になると完全
878.7442	5.0000	covert	n/a	1054493	私は殺してやろうと思うぐらい憎んでいたのにあの場面になると完全に
886.1197	2.2360	listening	886.1780	1063344	無我が夢中でした
911.4408	5.0000	covert	n/a	1093729	舞い上がってしまって無我夢中でした
921.7677	1.0520	listening	921.8260	1106121	リンシー
932.9792	5.0000	covert	n/a	1119575	アイリーン氏
940.2957	1.8200	listening	940.3540	1128355	ため息をつく
943.4957	1.5000	listening	943.5540	1132195	それに比べて素顔な
968.6558	5.0000	covert	n/a	1162387	溜息をつくそれに比べて菅原は
975.5917	2.0440	listening	975.6500	1170710	実に落ち着いたものでね
978.7917	1.8520	listening	978.8500	1174550	あいつが取り乱したところ
982.6317	5.0000	covert	n/a	1179158	実に落ち着いたものでねあいつが取り乱したところなんか
990.8237	3.8360	listening	990.8820	1188988	どういう意味での興奮もせずつまらなそうに両氏名
1003.1100	5.0000	covert	n/a	1203732	どういう意味での興奮もせずつまらなそうに両指名を
1010.2157	1.9800	listening	1010.2740	1212259	見ている菅原がそこにいるとね
1013.7037	1.4680	listening	1013.7620	1216444	こいつはどういうやつ
1066.4250	5.0000	covert	n/a	1279710	ああ、こいつはどういう奴だ。
1073.4477	3.2920	listening	1073.5060	1288137	何だろうってあげれたような気持ちになったものですよ
1085.7767	5.0000	covert	n/a	1302932	なんだろうって呆れたような気持ちになったものですよ
1092.8077	4.7000	listening	1092.8660	1311369	シャレオたちの協力を得て恋人を奪還した林氏
1133.5417	5.0000	covert	n/a	1360250	シャレオたちの協力を得て恋人を奪還した林氏
1143.1757	2.3640	listening	1143.2340	1371811	肉器療養
1152.4375	5.0000	covert	n/a	1382925	フリンシュは憎き良心
1159.4957	2.2680	listening	1159.5540	1391395	指名の結末を見とど
1162.2797	2.1400	listening	1162.3380	1394736	見届けるべくそこに増積している
1166.6583	5.0000	covert	n/a	1399990	死命の結末を見届けるべくそこに同席している
1175.3357	3.1960	listening	1175.3940	1410403	あの顔ははっきりと覚えていますよそれでね
1181.5992	5.0000	covert	n/a	1417919	あの顔ははっきりと覚えていますよそれでね
1188.9037	4.0600	listening	1188.9620	1426684	きっとこいつ青物になるんだろうとあの時も確信していたんだ
1219.6692	5.0000	covert	n/a	1463603	きっとこいつは大物になるんだろうとあの時も確信していたんだ
1228.3917	3.2920	listening	1228.4500	1474070	シャルはシューシーズシーズミチ
1234.1467	5.0000	covert	n/a	1480976	シャールは終始地震に満ちて
1241.2237	4.7000	listening	1241.2820	1489468	何が起きても動じることなくその場に臨んでいたらしい
1247.9883	5.0000	covert	n/a	1497586	した態度で何が起きても動じることなくその場に臨んでいたらしい
1255.4957	4.5080	listening	1255.5540	1506595	寮が両氏名に交渉を試みるのは事前で結果されていた
1262.1450	5.0000	covert	n/a	1514574	両が両氏名に交渉を試みるのは事前に経過されていたので
1270.5997	3.5800	listening	1270.6580	1524720	リン氏が期待していたのはもちろん交渉が決裂している
1276.5200	5.0000	covert	n/a	1531824	リン氏が期待していたのはもちろん交渉が決裂している
1283.6237	1.9800	listening	1283.6820	1540348	使命が殺されることである
1290.7408	5.0000	covert	n/a	1548889	両氏名が殺されることである
1297.7357	3.7720	listening	1297.7940	1557283	中に囲まれたこのマンションからどう脱出するかといった課題や
1304.6608	5.0000	covert	n/a	1565593	中に囲まれたこのマンションからどう脱出するかといった課題や、
1311.6557	3.3560	listening	1311.7140	1573987	これを裏切ってしまってこれからどうやってきて
1315.6237	1.0840	listening	1315.6820	1578748	どうやって生きるの
1319.4725	5.0000	covert	n/a	1583367	これからどうやって生きるのか
1326.4717	1.4680	listening	1326.5300	1591766	といった不安などを
1329.0317	2.4600	listening	1329.0900	1594838	考えるべきことは多かったはずだが
1356.8397	1.4360	listening	1356.8980	1628208	といった不安など
1359.3997	2.4600	listening	1359.4580	1631280	考えるべきことは多かったはずだが
1363.5858	5.0000	covert	n/a	1636303	考えるべきことは多かったはずだが
1370.9517	4.6040	listening	1371.0100	1645142	因子はどうしようもない憎しみにかられただひたすら両氏名の死だけを
1377.7333	5.0000	covert	n/a	1653280	イエス
1388.5197	1.2760	listening	1388.5780	1666224	しかし実際膝を
1391.8625	5.0000	covert	n/a	1670235	しかし実際膝を
1398.8557	5.0200	listening	1398.9140	1678627	抱えうずくまる両親を見てしまった後ではその気持ちも無散
1440.7117	5.0200	listening	1440.7700	1728854	抱えうずくまる両氏名を見てしまった後ではその気持ちも無散
1447.4025	5.0000	covert	n/a	1736883	抱えうずくまる両氏名を見てしまった後ではその気持ちも無惨
1455.0157	1.4040	listening	1455.0740	1746019	無償したという
1456.9677	2.4280	listening	1457.0260	1748361	死も不良少年であったわけで
1461.4125	5.0000	covert	n/a	1753695	無償したという、死も不良少年であったわけで、
1468.7437	1.5320	listening	1468.8020	1762492	などは見慣れていたが
1471.3677	2.0120	listening	1471.4260	1765641	人を銃で撃つその場
1477.0242	5.0000	covert	n/a	1772429	喧嘩などは見慣れていたが人が人を銃で撃つその場面は
1484.6157	3.4200	listening	1484.6740	1781539	その衝撃は大きかった
1490.9508	5.0000	covert	n/a	1789141	その面を目の当たりにしたのは初めてで、その衝撃は大きかった。
1499.9117	3.1000	listening	1499.9700	1799894	事前に両との打ち合わせをしたとおり押さえつけて
1534.9517	3.1960	listening	1535.0100	1841942	事前に両との打ち合わせをした通り押さえつけて
1540.3833	5.0000	covert	n/a	1848460	事前に両との打ち合わせをした通り押さえつけてチョイスを取ります。
1547.4317	3.6440	listening	1547.4900	1856918	駐車を打つところまでは何とかやり遂げたがそれが限界だ
1555.2308	5.0000	covert	n/a	1866277	注射を打つところまではなんとかやり遂げたが、それが限界だ。
1562.3757	4.8600	listening	1562.4340	1874851	病に同情したわけでもないが足から血をだらだら流しながら
1569.0208	5.0000	covert	n/a	1882825	病に同情したわけでもないが足から血をだらだら流し流して
1575.9757	4.6360	listening	1576.0340	1891171	薬の効果によってトロンとした目つけをした彼の姿を見た時
1608.8567	5.0000	covert	n/a	1930628	薬の効果によってトロンとした目つきをした彼の姿を見たとき
1616.4557	4.4440	listening	1616.5140	1939747	自分でも予期しなかった恐怖が心に分け起こって
1623.5642	5.0000	covert	n/a	1948277	自分でも予期しなかった恐怖が心に沸き起こって
1630.5357	2.0120	listening	1630.5940	1956643	その場にいられなくなったという
1634.0877	1.5320	listening	1634.1460	1960905	これから僕は一つ手
