onset	duration	trial_type	wav_onset	sample	value
37.6628	2.2200	overt	33.5700	38567	またはもしの
74.8328	2.2200	overt	70.7400	76629	または叫ぶ権利
77.7128	2.0100	overt	73.6200	79578	未来についてはあるブルーの
80.2328	3.0300	overt	76.1400	82158	悲劇彼女は叫べないある喪失感
84.1328	7.3200	overt	80.0400	86152	暗い風の中の口笛僕には何もできない前に起こった事実の記録または
92.8628	2.4000	overt	88.7700	95091	サン問小説の涙物語
97.3928	2.2500	overt	93.3000	99730	裏口からこっそりと抜け出す
101.5028	1.2600	overt	97.4100	103939	著者からの検事
106.0928	8.4900	overt	102.0000	108639	この作品を今日では残念ながらすでに骨となっている古きシューマンとその美しき妻クララに捧げる
115.6028	2.6100	overt	111.5100	118377	僕はそうねんの自分の血のような
122.0528	5.1600	overt	117.9600	124982	シンクの色にそれゆえに自分自身に自らにを捧げる
127.9928	5.1000	overt	123.9000	131065	僕の人生に住みついているノーム小人シルフィーズを妊婦に捧げる
133.8428	1.9200	overt	129.7500	137055	自分のかつての貧しさに
136.3028	6.3300	overt	132.2100	139574	食べるものが少なくても全てに尊厳のあった時代にまだロブスターを食べたことがなかった時代に捧げる
143.4728	1.9200	overt	139.3800	146916	ベートーベンの嵐に捧げる
146.0828	2.4600	overt	141.9900	149589	バッハの中間食の揺らぎに捧げる
149.2028	3.3600	overt	145.1100	152784	僕の骨を柔らかくしてしまうショパンの音楽に
153.2528	3.6000	overt	149.1600	156931	僕を驚かせ日に包んで空を飛ばす
165.4628	2.5500	overt	161.3700	169434	ラヴィンスキーにリヘルト
169.6628	2.9400	overt	165.5700	173735	ストラウスが僕にある運命を明かしているかもしれない
175.4228	3.2100	overt	171.3300	179633	何より昨日の夜と今日の日に
179.1728	2.3100	overt	175.0800	183473	ドビッシュの透け通ったベルに
182.0828	1.8900	overt	177.9900	186453	マルロスノブリに
185.4128	3.7200	overt	181.3200	189863	CFにカールオルフにシェンベルグに
191.2928	6.8700	overt	187.2000	195884	ジューニ 音技法音階の作曲家たちに電子音楽の切り裂くような叫びに
198.7028	4.5600	overt	194.6100	203472	僕の中の驚くべき未知の領域に触れた彼ら全てに
204.4328	8.2800	overt	200.3400	209339	現在を予言した僕でありものであり僕がこの瞬間に自分の中で爆発するに至るまで
213.3728	2.7600	overt	209.2800	218494	未来を予告した彼ら全てに
218.7428	1.0800	overt	214.6500	223993	この僕は
220.6928	4.6200	overt	216.6000	225989	あなた方でもあるそれは僕が自分でしかないことに耐えられないからだ
226.2428	2.4900	overt	222.1500	231673	自分として立ち続けているために
229.5428	4.7700	overt	225.4500	235052	僕には他人が必要だ僕はあまりにも愚かで車に構えている
234.9428	3.7500	overt	230.8500	240581	結局木装によってのみ達することのできる
239.2628	2.5500	overt	235.1700	245005	ある完全な空気に落ちていくために
242.6228	2.8800	overt	238.5300	248446	木装の他に手段はあるのだろうか
246.5828	2.1600	overt	242.4900	252501	牧草して結果を得る必要はない
249.4028	2.3400	overt	245.3100	255388	木装はそれ自体が目的である
260.4728	2.7000	overt	256.3800	266724	僕は言葉なく無について黙想する
269.9228	2.5200	overt	265.8300	276401	僕の人生を乱すのは書くことだ
273.4028	3.1800	overt	269.3100	279964	そして原子の構造を見ることはできないけれど
278.2028	7.9800	overt	274.1100	284880	その存在は知られているという事実を忘れないこと僕は自分の目で見たことのない多くの物事を知っている
304.8428	4.8300	overt	300.7500	312159	あなた方もそうだ最も真実であるものの存在を証明することはできない
371.1428	2.6400	overt	367.0500	380050	ただ信じるしかない泣きながら信じるしか
378.7628	4.2000	overt	374.6700	387853	物語や研究自体多くの人々にとって最悪の中で起こる
383.5328	2.0100	overt	379.4400	392738	答えがないのでみかんの本でもある
386.3828	1.2300	overt	382.2900	395656	世界の誰かが
388.1228	1.4400	overt	384.0300	397438	僕にその答えを
390.5828	1.5900	overt	386.4900	399957	与えることを期待している
394.3028	1.7100	overt	390.2100	403766	ちょっとした贅沢のために
397.2128	6.1800	overt	393.1200	406746	テクニカラーを使った物語であり神に誓って僕もその贅沢を必要としていると言っておこう
404.1128	1.8600	overt	400.0200	413811	僕たちみんなね髪がご加工
413.5028	1.2300	overt	409.4100	423427	世界の全ては
415.4228	1.5900	overt	411.3300	425393	一つのISから始まった
418.0328	2.9700	overt	413.9400	428066	一つの分子がもう一つの分子にイエスと言って
422.8928	1.4400	overt	418.8000	433042	生命が誕生した
425.2028	1.7400	overt	421.1100	435408	でも歴史が始まる前に
427.8128	1.8600	overt	423.7200	438080	前のそのまた前には
430.3628	1.3800	overt	426.2700	440691	選手の選手とか
432.4928	3.9000	overt	428.4000	442873	一度も存在したことのない時代とかがあってイエスがあった
437.1728	5.5800	overt	433.0800	447665	それはずっとあったよくわからないけど宇宙の始まりというものが存在したことはない
443.5028	4.2900	overt	439.4100	454147	誤解しないでもらいたい僕がこういう単純な答えにたどり着いたのは
448.6328	2.0100	overt	444.5400	459400	たくさん考え抜いた末のことだ
451.4528	4.4700	overt	447.3600	462288	疑問に対する答えを見つけ出せないでいる間は書き続けようと思う
457.9928	7.0500	overt	453.9000	468985	物事は起こる以前に起こってしまっているというのにどうやったら最初から始められるだろう
511.7828	3.1800	overt	507.6900	524066	僕は僕が書いているものを書いているということになる
520.3928	2.5800	overt	516.3000	532882	真実というものはいつも心の内の
523.5128	2.7900	overt	519.4200	536077	繁殖に過ぎなくて説明することができない
527.3528	6.2700	overt	523.2600	540009	最も真実に近い僕の人生を念識することはできず心のずっと奥深いところにあって
534.4628	3.0000	overt	530.3700	547290	それを指し示す言葉は一つとして存在しない
538.2128	3.0900	overt	534.1200	551130	僕の心はどんな望みもなくなく
542.2028	1.0500	overt	538.1100	555216	してしまって
544.4828	6.5700	overt	540.3900	557550	最後の鼓動あるいは最初の鼓動だけになるこんな物語を書いている間ずっと僕の口の中で
551.6528	1.9800	overt	547.5600	564892	激しい歯の痛みが続いていた
554.4128	3.6000	overt	550.3200	567719	だから僕は大きく高い声で先走りがちで
559.2428	1.8900	overt	555.1500	572665	高音域が耳触りな
561.7628	1.0200	overt	557.6700	575245	旋律を歌う
564.0728	1.0200	overt	559.9800	577611	それは僕の
571.0028	3.5700	overt	566.9100	584707	世界を背負って幸せを描いた僕の痛みそのものだ
575.5328	3.3900	overt	571.4400	589346	幸せこんなに痛ましい言葉を他に知らない
579.6128	2.3100	overt	575.5200	593523	群れをなしてそこら辺を歩く
583.2128	2.8500	overt	579.1200	597210	ノルデスチの女たちが発明した言葉だ
587.2928	3.1200	overt	583.2000	601388	これから僕が書くこの物語は
591.2528	3.0900	overt	587.1600	605443	次第に見えてきたことの結果になると思う
597.4328	1.0800	overt	593.3400	611771	みなんはん
599.3828	2.4600	overt	595.2900	613768	前からいくつもの因果が見えてきた
602.6828	1.6800	overt	598.5900	617147	それも間近に差し迫って
604.9328	2.7900	overt	600.8400	619451	何がもしかすると後で分かるかもしれない
608.2928	3.0300	overt	604.2000	622892	僕は読まれているのと同等に書いているのだから
612.2228	2.7600	overt	608.1300	626916	でも死が人生を語るように
615.5228	3.5700	overt	611.4300	630295	始まりを正当化するような結末から書いたりはしない
619.9028	3.0300	overt	615.8100	634780	先立つ出来事から書き留める必要があるから
629.8928	2.2200	overt	625.8000	645010	こんな他人事のあから
632.6528	1.3200	overt	628.5600	647836	さまな話で
634.4828	2.8800	overt	630.3900	649710	あなた方の両分に入り込んでしまうことに
644.8028	2.1600	overt	640.7100	660278	恥じらいを避け取りしながら書いている
647.5928	4.9200	overt	643.5000	663135	でも生命力にあふれるあえぐような血がもしかしたらそこから滴り出てきて
655.2728	1.0500	overt	651.1800	670999	震えるゼリー
658.8128	3.0300	overt	654.7200	674624	みたいに四角い形にすぐ固まるかもしれない
662.4728	5.4000	overt	658.3800	678372	この物語はいつか僕の血の塊みたいになるんだろうか
668.7728	1.6500	overt	664.6800	684823	そんなことが分かるはずない
671.0528	5.7000	overt	666.9600	687158	そこには真実味があるかもしれないしもちろん物語というのは作り出されたものであっても
677.9228	11.1000	overt	673.8300	694193	一人一人が自分の中にその真実を認めるかもしれない僕たちはみんなそれぞれが一人の人間でありお金にこと書いていない人は
689.7128	5.1300	overt	685.6200	706266	黄金より貴重なものが欠けているために精神にあるいは追欲にこと書いている
695.5928	3.3000	overt	691.5000	712287	繊細な本質を描いている人も存在する
753.3728	6.8100	overt	749.2800	771454	物語でこれから起こることまだ知らないことすべてを経験したこともないのに僕が知っているとはどういうことだろう
760.8128	2.2500	overt	756.7200	779072	両立ち絵の色のある通りで
764.0228	1.6800	overt	759.9300	782359	ノルデスチから来た
766.7828	5.0400	overt	762.6900	785186	女の顔に浮かんだ破滅の感覚を僕は一瞬空中でつかみ取った
772.6928	1.5600	overt	768.6000	791237	僕が子供の頃
783.1328	2.4000	overt	779.0400	801928	ですしで育ったことは言うまでもない
786.1028	4.2300	overt	782.0100	804969	生きながら学んだこともたくさんある自分が知っていると知らないまま
791.3528	5.9100	overt	787.2600	810345	そんなふうにあなた方も自分が思う以上に知っていることがあって
797.7728	1.5000	overt	793.6800	816919	鶴が四国振まっている
800.0228	4.3500	overt	795.9300	819223	僕にはあなた方の存在を支える言葉を使う必要があるけれど
804.9128	1.7700	overt	800.8200	824231	難しく書くつもりはない
807.4028	1.2900	overt	803.3100	826780	この物語には
809.4128	4.7400	overt	805.3200	828839	自由意志が僕にあるものとして決めつけるけれど
815.0828	3.0000	overt	810.9900	834645	大体ナナ人の登場人物がいてもちろん
818.6528	2.9100	overt	814.5600	838300	僕は中でも最も重要な人物の一人だ
822.5828	3.1800	overt	818.4900	842325	僕はロドリーゴSMという古い人間で
826.3028	2.6400	overt	822.2100	846134	現代風であるふりをするつもりはないし
830.2028	3.7200	overt	826.1100	850128	毒素を気取っている流行り言葉を使うつもりもない
834.7928	1.4700	overt	830.7000	854828	いつもの習慣に
838.2428	1.7400	overt	834.1500	858361	始まりと真ん中戸があり
840.7628	5.0100	overt	836.6700	860941	静けさと雨あふりに続くグランドフィナーレがある物語を
847.8428	1.4100	overt	843.7500	868191	書いてみようと思う
856.0628	4.6800	overt	851.9700	876608	夫の明るさまの物語ではあるけれどそこには秘密も隠されている
861.5828	2.1900	overt	857.4900	882261	題名の一つから始めるならそれは
864.4628	4.4100	overt	860.3700	885210	未来にも後ろにも区切りがついている
869.6528	2.9700	overt	865.5600	890524	僕の気まぐれではなく多分最後には
876.6428	3.6900	overt	872.5500	897682	そんなふうに区切る必要があることが分かってもらえると思う
881.0828	3.6900	overt	876.9900	902229	ごくぼんやりとだけど僕の貧しい想像力では
885.5228	1.6800	overt	881.4300	906775	壮大な天末を
887.8628	2.0100	overt	883.7700	909171	結末を見通すことができている
