onset	duration	trial_type	wav_onset	sample	value
96.1247	1.3720	listening	96.2580	115350	なんだって友達
98.0127	2.4280	listening	98.1460	117615	いやこっちの話ラムファードが言った
101.5327	7.7720	listening	101.6660	121839	君たちはこれに乗り込んでエアロックを閉めオンのボタンを押すだけでいいあっという間に中隊に追いつくよ何もかも全部自動だ
110.4287	2.0760	listening	110.5620	132514	アンクとボアズは宇宙船に乗り込んだ
114.2687	3.0680	listening	114.4020	137122	ラムファードはエアロックの外側の扉をまだ手で押さえていた
118.2687	1.7560	listening	118.4020	141922	ボアーズと回は言った
120.7327	5.6600	listening	120.8660	144879	その中央シャフトの上にある赤いボタンそれがオンのボタンだ知ってれとぼわず
127.1007	1.6920	listening	127.2340	152521	アンクラムファードワイッタ
130.6847	1.0840	listening	130.8180	156822	アンクはぼんやりと言った
132.8927	5.7880	listening	133.0260	159471	私が君にした話そうあの恋物語さあれで一つ言い残したことがある
139.2287	1.5320	listening	139.3620	167074	ポアンク
141.9167	5.4360	listening	142.0500	170300	あの恋物語の中の女を覚えているねあの男の子供を産んだ女をトラムファードは言った
148.0927	1.9480	listening	148.2260	177711	火星でただ一人の詩人だった女を
150.9087	1.3400	listening	151.0420	181090	その女がどうした
154.3967	2.0440	listening	154.5300	185276	彼は対してその女に興味はなかった
157.3407	6.0440	listening	157.4740	188809	ラムファードの物語の中の女がBであること彼自身の連れ合いであることにまだ気がついていなかったのだ
164.1247	4.3800	listening	164.2580	196950	その女は火星へ行く前に別の男と何年間か結婚していたんだ
170.7487	7.2920	listening	170.8820	204898	ところが例のウヌボレ屋の駐車が火星行きの宇宙船の中で彼女を犯した時彼女はまだ少女だった
178.8447	4.5400	listening	178.9780	214614	ウィンストンナイルズラムファードはヘアロックの外扉を示しなにアンクにウィングしていった
184.2207	4.9240	listening	184.3540	221065	これじゃあ亭主たるもの丸切り肩なしじゃないかえっアンク
197.7567	4.6680	listening	197.8900	237308	善が悪ほど度たびたび勝利を上げることができないという理由はどこにもない
202.9407	1.9480	listening	203.0740	243529	勝利は全て組織力の問題だ
205.4367	5.7880	listening	205.5700	246524	もし天使というようなものが存在するならせめてマフィア程度の組織力は持ってもらいたい
212.1567	1.6600	listening	212.2900	254588	ウィンストンナイルズラムファード
215.9327	6.6200	listening	216.0660	259119	地球文明はこれまでイチ万回の戦争を作り出したと言われるが戦争に関する聡明な注釈はただのサンつしかない
223.4527	4.8920	listening	223.5860	268143	ツキリレスユリウスカエサルそしてウィンストンライルズラムファードのそれである
229.4687	10.9400	listening	229.6020	275362	ウィンストンナイルズラムファードはその著書火星少子のナナ万ゴセン号をあまりにも見事に選んだため地球火星戦争についてはもはや補足すべきあるいは訂正すべき何事も残っていない
241.4687	11.1320	listening	241.6020	289762	一つの歴史を書く上で地球火星戦争に筆を及ぼす必要に迫られたものは誰でもその物語がすでにダムファードによって輝かしくも完璧に語られているのを今更のように認識し自己ヒゲに陥る
254.3647	10.0440	listening	254.4980	305238	こうした盗惑を味わった歴史家のお決まりの手段はこの戦争を無味乾燥な天法文的簡潔さで記述するにとどめて読者に今すぐラムファードの傑作を読めと進めることである
265.5967	2.6840	listening	265.7300	318716	もちろんこの物語もそれに習うことにする
269.7887	3.3560	listening	269.9220	323746	火星地球戦争はロクジューナナ地球日の間続いた
273.9807	1.9480	listening	274.1140	328777	地球上のあらゆる国が攻撃された
276.9247	7.9640	listening	277.0580	332310	地球側の損害は死者ヨンヒャクロクジューイチ名負傷者ニヒャクニジューサン名捕虜なし行方不明ニヒャクジューロク名
285.8847	6.5880	listening	286.0180	343062	火星側の損害は死者ジューヨン万キューヒャクサンジューゴ名負傷者ヨンヒャクヨンジューロク名
292.9887	4.4440	listening	293.1220	351586	捕虜ジューイチ名行方不明ヨンセンロッピャクサンジューヨン名
298.8447	6.2360	listening	298.9780	358614	戦争終結時には火星側の全員が死亡不詳捕虜あるいは行方不明となっていた
306.6207	2.1080	listening	306.7540	367945	火星には一人の人間もいなくなった
309.2447	2.1080	listening	309.3780	371094	火星にはイチ棟の建物もなくなった
312.8287	5.7240	listening	312.9620	375394	地球に最後の波状攻撃を仕掛けた火星軍は彼らをめった打ちにした地球人たちが後で戦立したことに
