onset	duration	trial_type	wav_onset	sample	value
105.0417	2.1900	overt	105.1200	126050	王が警察に逮捕された
108.0417	5.6700	overt	108.1200	129650	錠剤は未成年因行だったツイッターの画面を見ながら応答逮捕と
114.2817	4.9200	overt	114.3600	137138	未成年印鋼という文字が横並びにされるのはなかなか珍しいことだと思った
122.2917	3.4200	overt	122.3700	146750	画面を指でスライドしていたナナセがアート
129.5517	2.8500	overt	129.6300	155462	ひそやかに叫んだツイッターしなくて現実で
133.5117	4.1700	overt	133.5900	160214	その時彼女が王が捕まったと言ったのだ
140.2317	2.0400	overt	140.3100	168278	しゃれた表現だと思った
143.5617	3.8400	overt	143.6400	172274	その時はまだ王という言葉にピンときていなくて
148.2417	7.7100	overt	148.3200	177890	それでそのジューニ秒くさい衣装を聞いてすぐに思い出したそういえばそうやって呼ばれている大人がいた
156.7017	2.6700	overt	156.7800	188042	投手がよく彼の話をしていたのを思い出した
160.1217	4.6800	overt	160.2000	192146	ツイッターに挙げられている生地の画面を奈々瀬が見せてくれた
165.7317	5.8500	overt	165.8100	198878	両脇にいる景観とうつむいて連行されている王が映っていて
172.5417	5.1300	overt	172.6200	207050	その写真の横にジューゴ秒くらいの動画があって
179.6517	6.3000	overt	179.7300	215582	少し白髪が混じった真面目そうなニュースキャスターが原稿を読み上げた後
186.6417	5.7300	overt	186.7200	223970	さっきの王がフラッシュを浴びながらパトカーの中に入れられるまでのニュースの切り抜きだ
193.8117	4.3800	overt	193.8900	232574	あまり画像と変わらない様子だったけど動画では
199.2117	2.6700	overt	199.2900	239054	彼の顔が一度だけ鮮明に映った
202.7517	3.2400	overt	202.8300	243302	最初のフラッシュの後にこちらをにらみつける王の顔
206.5617	3.9600	overt	206.6400	247874	やっぱりそれは遠くでちらっと見たことがあるあの顔だった
211.2417	2.2200	overt	211.3200	253490	もう一度最初から巻き戻してみる
214.3917	5.7300	overt	214.4700	257270	本州新宿区歌舞伎町東横と呼ばれるエリアでボランティア活動をしていた男が
220.9017	3.7500	overt	220.9800	265082	ジューロク歳の少女のみだらな行為をした疑いで逮捕されました
225.7017	6.3000	overt	225.7800	270842	王は男は王と自称し武田氏などを行うブランティア団体で会長していましたが
232.9917	5.4600	overt	233.0700	279590	ニュースキャスターを淡々と説明しながらジューイチOという言葉を強めに発音した
239.3217	3.9000	overt	239.4000	287186	原稿を強く発音とでも書いてあったのだろうか
246.8817	5.9700	overt	246.9600	296258	彼の口調は檻の中を指さしながら特徴を並べていく動物園のガイドみたいな感じだった
253.4217	1.9800	overt	253.5000	304106	あちらにいるのは夜行性の
258.7617	5.9400	overt	258.8400	310514	夜行生物で長い髪と涙袋が大げさなくらい強調されたメイクが特徴です
266.5617	4.1100	overt	266.6400	319874	また市販薬を一度に大量摂取するオーバードーズをしたり
271.1817	1.5600	overt	271.2600	325418	リストカットなどをよく
274.8717	3.2700	overt	274.9500	329846	自称しますみたいな凶悪反表
279.4917	1.8600	overt	279.5700	335390	犯罪者を取り扱う時の
