onset	duration	trial_type	wav_onset	sample	value
10.9767	3.5480	listening	10.6900	13172	その横にじっと立っているのは耐えられませんでした
15.4247	1.7560	listening	15.1380	18510	愛し愛されたかった
17.7927	2.3000	listening	17.5060	21351	お金持ちになる前にしていたみたいに
22.0167	6.7480	listening	21.7300	26420	イーロンもカウンセリングを受けることになったがイチか月サン回で結婚の方が破綻してしまう
29.7927	8.5400	listening	29.5060	35751	ジャスティンは現状の結婚でよしとしろでなければ離婚訴訟を起こすとイーロンに最後通告を突きつけられたという
39.2967	13.8840	listening	39.0100	47156	対してイーロンの主張は離婚したいとジャスティンがうるさく言うので仕方なく結婚は続けたいと思うけどそのためには攻め続けるのはやめると約束してくれなければならないと言ったというものだ
54.2407	6.9400	listening	53.9540	65089	いずれにせよ現状には耐えられないがジャスティンの結論でイーロンが離婚を申請した
62.4327	5.1160	listening	62.1460	74919	方針状態になりましたでも同時にすごくほっとしたんですよ
69.9207	1.6600	listening	69.6340	83905	第ニジューナナ章
74.0487	1.1480	listening	73.7620	88858	ニセンハチ年
77.4407	3.6440	listening	77.1540	92929	ジャスティンと別れた後のニセンハチ年ナナ月
81.7287	5.1160	listening	81.4420	98074	マスクはロンドンの王立航空協会で講演をすることになっていた
88.0647	3.9320	listening	87.7780	105678	ロケットの話なぞしている場合ではないとも言えるタイミングだ
93.0887	7.6120	listening	92.8020	111706	自分のロケットはニ回連続で爆発事故を起こしているしサン回目の打ち上げがサン週後に迫っていた
102.1767	3.9000	listening	101.8900	122612	テスラも生産のトラブルからキャッシュがどんどん減っているし
106.6247	5.8520	listening	106.3380	127950	間の悪いことに世界経済も弱含みで追加資金の調達は難しい
113.3767	5.2440	listening	113.0900	136052	加えてジャスティンとの離婚でテスラ株式の掌握も難しくなっていた
119.6167	4.5400	listening	119.3300	143540	そんな具合だったがそれでもマスクは話をしに行った
