onset	duration	trial_type	wav_onset	sample	value
11.8582	4.7640	listening	11.8420	14230	学校がないと誰にも会わないで住むし見られないで済むから僕の生活は家具みたいに静かだった
17.3302	3.4840	listening	17.3140	20796	誰の目にも映らないでいられることは僕に言いようのない安心を与えてくれた
21.5542	10.2680	listening	21.5380	25865	それはつかの間の平穏でしかなかったけれど僕がここでこうして一人でいる限りにおいては誰であっても僕に指一本触れることができないという当たり前のことが僕にはとても心強く感じられた
32.5622	5.6920	listening	32.5460	39075	もちろんそれは同じように僕の方からも何かに触れることはできないということだったそれは仕方のないことだった
39.4422	4.8280	listening	39.4260	47331	そしてこのまま二宮たちが僕のことを忘れてくれたらどんなにいいだろうかと本気で思ったりました
45.3302	8.5720	listening	45.3140	54396	夏休みが明けて学校へ行くと二宮たちは僕の存在をすっかりその記憶から消し去っていて僕を見ても彼らにはもうどんな気分も感情も生まれてこないのだ
54.4822	6.9400	listening	54.4660	65379	彼らは夏休みの間に何かがあってすっかり別人のように生まれ変わっており僕に対してはもうどんな小さな関心も示さなくなっているのだ
62.4502	9.6600	listening	62.4340	74940	そんなことを想像すればさらに暗い気持ちになることは分かっているのにもかかわらず僕はそんなバカみたいなことを一日中当てもなく時には祈るような気持ちで考え続けることもあった
73.2022	8.9880	listening	73.1860	87843	それでもこうして家の中にいると学校での出来事の全てはずっと昔にただ偶然に読んだだけの物語の一部に過ぎないのだというようなそんな気もしてくるのだった
83.1542	5.1160	listening	83.1380	99785	ああいったものはみんなここにいる僕とは本当のところは関係がないものなんだというようにさえ思えてくるのだった
90.0662	2.3320	listening	90.0500	108079	母さんとの食事はいつでもテレビを見ながらだった
92.9462	5.8840	listening	92.9300	111535	その中では毎日何かしらの事件や事故が数え切れないほど起きていてニュースはその一部を規則正しく伝えていた
99.4742	7.8040	listening	99.4580	119369	裁判の判決があり誰かの婚約発表があり支持率や契約の話があり人が殺されたり竜巻が起こったりと実に色々なことがあった
108.2422	2.9080	listening	108.2260	129891	数日前にはいじめによる中学生の自殺の報道もあった
112.2742	5.8200	listening	112.2580	134729	真っ暗なスタジオに一筋のライトが机の上の紙を照らして遺書のような日記の一部分が静かに読み上げられた
118.9942	8.5400	listening	118.9780	142793	朗読が終わるとその男子生徒が通っていた中学の校長や関係者が謝罪して頭を下げているところが映え顔にモザイクをかけられた生徒のインタビューが流れたりした
128.3382	4.9880	listening	128.3220	154006	彼の家族も教師もクラスメートもそんなことが起こっていたとは気がつかなかったと口をそろえていった
134.4502	3.9640	listening	134.4340	161340	彼は死んでしまった彼は一体どういうことをされていたのだろう
139.3142	6.6200	listening	139.2980	167177	ニュースによると日常的に金を巻き上げられたり物を盗まされたりしていてあとはひどい暴行を受けていたということだった
147.6022	3.7400	listening	147.5860	177123	テレビを消せばこのニュースは消えるけれど僕のこの人生は残ったままだった
153.5542	10.0120	listening	153.5380	184265	そう思うと僕は突然大声を出して叫んでしまいそうになりそしてなんとかそれを抑え込もうとしてそうは言っても自分はまだマシな方にいるのかもしれないじゃないかとそう自分に言い聞かせることもあった
164.3062	2.6200	listening	164.2900	197167	けれどそれはすぐに僕をもっと嫌な気持ちにさせた
167.5382	11.3560	listening	167.5220	201046	どんな形であっても自殺した人の苦痛を材料にして安心するなんていうことはひどく卑劣な人間のする発想のように思えたしそんなふうに安心したふりをしてもそれは結局ふりをしているだけで何の解決にもならなかったからだった
180.4022	9.0520	listening	180.3860	216483	そんな時この夏休みに終わりがあるようにこの学校生活にも終わりがありそして僕を苦しめているいじめにも必ず終わりが来るんだとそう思い込もうと必死になった
190.2902	2.8440	listening	190.2740	228348	けれどそれも僕の気持ちを本当に明るくはしてくれなかった
194.3542	2.1080	listening	194.3380	233225	全ての問題は僕の目にあるのだった
197.5222	6.3960	listening	197.5060	237027	いくら学校生活が終わったって環境が変わったって僕の目が写真である限り本質的なことは何一つ変わらないはずだった
204.4662	8.5080	listening	204.4500	245359	変わらないどころかもっと悲惨なことになってなり得るしそれは今の僕に知ることができないだけでもしかしたらもう何もかもは決定しているのかもしれないのだと僕は思った
213.7142	4.0280	listening	213.6980	256457	僕はいずれテレビの中の自殺したあの中学生と同じように死んでしまうのかもしれない
218.2582	11.7400	listening	218.2420	261910	それとも殺されてしまうのかもしれない実はもう死んでいるのかもしれないそんな考えが頭を占領し始めそうするうちに自分がもう何を考えているのかわからなくなり恐ろしさと吐き気だけが込み上げてくるのだった
231.1222	2.7480	listening	231.1060	277347	それから僕は鏡の前に立って自分の顔を見てみた
234.5462	4.7960	listening	234.5300	281455	右目はだらりと目尻に流れて相変わらずどこを見ているのかわからなかった不気味だった
240.0822	1.5640	listening	240.0660	288099	僕は鏡に顔を近づけた
242.2902	4.6680	listening	242.2740	290748	鏡の中の僕の目にどれだけ目を近づけても僕の視線は僕の目を捕まえることはなかった
247.5702	4.3160	listening	247.5540	297084	僕の目は得体の知れない深海魚のように塗れながらただそこでじっとしているだけだった
