onset	duration	trial_type	wav_onset	sample	value
4.9335	3.9960	listening	5.0260	5920	縛りつくような動きでこそこそとマンションに近づく
17.1250	5.0000	covert	n/a	20550	縛りつくような動きでこそこそとマンションに近づく
31.2342	5.0000	covert	n/a	37481	本人ですれば
38.2135	1.4360	listening	38.3060	45856	真面目なのだろうが
40.4535	2.7480	listening	40.5460	48544	上等なジャケットを着た青年が女性
45.1517	5.0000	covert	n/a	54182	真面目なのだろうが上等なジャケットを着た青年が
52.0375	3.0360	listening	52.1300	62445	それでこんな動作をしているのはいかにも怪しげで
55.9095	1.1800	listening	56.0020	67091	ご本人の明日
58.8017	5.0000	covert	n/a	70562	こんな動作をしているのはいかにも怪しげで、数方人の目を引いて、
109.9825	5.0000	covert	n/a	131979	言った
117.1575	3.0680	listening	117.2500	140589	アイスはこの自然さに気がついているはずだが
124.7992	5.0000	covert	n/a	149759	アイスはこの不自然さに気が付いているはずだが、何かとぶっきりする。
131.6855	3.2920	listening	131.7780	158023	曲がり角からそっと顔を出してマンションの方を伺う
138.2117	5.0000	covert	n/a	165854	上がり角からそっと顔を出してマンションの方を伺う。
145.1255	5.0840	listening	145.2180	174151	ションの玄関のそばには寮の部下がニ名無表情にたばかり
155.3000	5.0000	covert	n/a	186360	カッションの玄関のそばには、 寮の部下が2名、無表情に
162.2135	1.1160	listening	162.3060	194656	幸福化している
164.4855	2.7480	listening	164.5780	197383	主人が愛人と戯れているの
169.2100	5.0000	covert	n/a	203052	主人が愛人と戯れているのを
176.1655	2.2680	listening	176.2580	211399	こんな夜空の下で
179.7495	1.4360	listening	179.8420	215699	元で待つというのだ
183.9192	5.0000	covert	n/a	220703	こんな夜空の下で元で待つというのだから
190.7895	2.1080	listening	190.8820	228947	だから面白い仕事ではないだろう
202.4908	5.0000	covert	n/a	242989	面白い仕事ではないだろう
209.3815	5.1160	listening	209.4740	251258	植物というわけでもなく公職なボスはサン日と日を開けることが
222.3858	5.0000	covert	n/a	266863	植物というわけでもなく高色なボスは3日と日を分けることが
231.4295	1.4680	listening	231.5220	277715	全く同情するよ
236.0942	5.0000	covert	n/a	283313	全く同情するよ
243.2055	4.8600	listening	243.2980	291847	コーマスは小さくつぶやき路地を伝って今度はビルの裏側に回る
251.9083	5.0000	covert	n/a	302290	ボーマスは小さくつぶやき路地を伝って今度はビルの裏側に回る
258.8535	3.0680	listening	258.9460	310624	ここには一台の黒塗りの車が止まっていて
268.0925	5.0000	covert	n/a	321711	ここには一台の黒塗りの車が停まっていて、それでもやはり、
274.9815	4.5080	listening	275.0740	329978	やはり寮の部下が乗り込んでいるその中にエリオットもいるようだ
285.4742	5.0000	covert	n/a	342569	やはり寮の部下が乗り込んでいるその中にエリオットもいるようだ
292.6135	4.7640	listening	292.7060	351136	裏口と正面を取り囲むようにして部下たちが守っているさすがね
313.0295	4.7960	listening	313.1220	375635	裏口と正面を取り囲むようにして部下たちが守っているさすがね
501.3325	5.0000	covert	n/a	601599	裏口と正面を取り囲むようにして部下たちが守っている。さすがに
508.2295	3.4840	listening	508.3220	609875	マンションの中までに護衛はついていかないようだ
515.3508	5.0000	covert	n/a	618421	マンションの中までに護衛はついていかないようだ。
522.2455	4.5720	listening	522.3380	626695	マンションには一般の住民も多く住んでいる一応ここに漁師
529.6175	5.0000	covert	n/a	635541	ここに寮主が住んでいるので、一般の住民も多く住んでいる。
536.5495	2.2360	listening	536.6420	643859	名前の愛心がいるということは
539.4935	2.0760	listening	539.5860	647392	秘密事項になっているのだが
543.4600	5.0000	covert	n/a	652152	秘密事項になっているのだが
550.4375	2.2680	listening	550.5300	660525	こうも出入るよしっかりとカット
553.5415	1.8840	listening	553.6340	664250	入り口をしっかりと固められて
557.1542	5.0000	covert	n/a	668585	コウモデハヘリをしっかりと入り口をしっかりと固められて
564.0695	1.9160	listening	564.1620	676883	ではあまりにもあからさまだ
568.0375	1.1160	listening	568.1300	681645	レーリースルジューニング
576.4192	5.0000	covert	n/a	691703	では、あまりにもあからさまだ。
583.4295	4.8920	listening	583.5220	700115	私たちは警備の者たちに露骨に不審の視線を浴びている
590.7158	5.0000	covert	n/a	708859	警備員たちは警備員の者たちに露骨に不審の視線を浴びせている
600.7735	1.8840	listening	600.8660	720928	ロシメは消してあいじめ
608.9333	5.0000	covert	n/a	730720	よろしくお願いします
615.8455	2.2360	listening	615.9380	739015	屋敷に同居させようとはしない
623.8775	2.2680	listening	623.9700	748653	屋敷に同居させようとはしない
686.2455	2.7160	listening	686.3380	823495	息子や部下の手前というわけでもなく
690.0535	1.1160	listening	690.1460	828064	サン年女と暮らす
693.3208	5.0000	covert	n/a	831985	息子や部下の手前というわけでもなく、単に女と暮らせるような
700.2615	1.7880	listening	700.3540	840314	そのが不得意なせいであった
704.0375	1.2760	listening	704.1300	844845	この後職な人物
711.8775	1.7880	listening	711.9700	854253	そのが不得意なせいであった
