onset	duration	trial_type	wav_onset	sample	value
1.4175	5.6700	overt	1.5000	1701	だが幽霊でもなければ閉じまりをした部屋を抜け出すことはできませんね
7.6575	5.2200	overt	7.7400	9189	明智は壁紙に触ったり窓の閉まりを調べたりしながら言った
13.6875	5.8800	overt	13.7700	16425	ちょっとしたらお嬢さんはまだうちの中にいらっしゃるのではありませんか
20.1075	10.5600	overt	20.1900	24129	それを聞くと温蔵は美智子がゴ日間もうちの中に隠れていたとすれば彼女はとっくに死がありがっているにそういないと思った
31.2075	16.7400	overt	31.2900	37449	彼は昨夜来の悪夢のような感じがまだ抜けきらないのだ一通り見てしまうとサン人は元の客前へ帰ったお嬢さんはピアノがお好きと見えますね奥さんはお引きになりますか
48.9075	7.2600	overt	48.9900	58689	明智は広間の大きな立体ピアノの前に立って鍵盤の蓋を開けながら訪ねた
56.7375	4.2300	overt	56.8200	68085	いいえ私は一向無情報でございますの
61.5375	3.8700	overt	61.6200	73845	じゃあお嬢さんの他には聞かれる方はないのですね
66.6975	6.0300	overt	66.7800	80037	夫人がそれにうなずくのを見ると明智は何を思ったのか生きがり
74.6175	3.9900	overt	74.7000	89541	断層椅子に腰掛けて鍵盤を叩き始めた
79.5075	5.5200	overt	79.5900	95409	明智の突然の子供じみたしぐさがニ人を驚かせたが
87.0975	3.8700	overt	87.1800	104517	それよりも一層変なのはピアノの音であった
91.5975	7.9200	overt	91.6800	109917	明智の指が鍵盤に触ると全米の緩んだボンボン時計のような音が響いてきた
100.2075	1.0800	overt	100.2900	120249	傷んでますね
101.8275	3.0000	overt	101.9100	122193	明智は手を止めて夫人の顔を見た
105.3375	4.5000	overt	105.4200	126405	いいえそんなはずはございませんがずっとみちこが
110.4675	1.4700	overt	110.5500	132561	使っていたのですから
112.5375	15.7500	overt	112.6200	135045	明智は最善たたきいをもう一度試みたがやっぱり同じ音がしたその次のキーも善則を病んでいたサン人はふと押しだまって顔を見合わせた
128.9475	4.2600	overt	129.0300	154737	彼らはある非常な不気味な予感に打たれたのだ
133.7475	4.0800	overt	133.8300	160497	山の夫人は真っ青になって明智の目を見つめた
139.8375	1.4400	overt	139.9200	167805	開けてもいいでしょうか
141.9075	5.2200	overt	141.9900	170289	しばらくしてハケチがわじめな表情で尋ねたはあどうか
147.8775	3.0300	overt	147.9600	177453	夫人は心もし震え声で答えた
151.6575	7.2900	overt	151.7400	181989	明智は鍵盤の下部の金具を動かして細めに蓋を開き中を覗き込んだ
159.5175	16.1100	overt	159.6000	191421	門像は明智の後ろからお呼び腰になってピアノの内部よりはむしろ明智の表情を注視した彼はピアノの共鳴箱の空洞の中にある恐ろしいものを予期していた
176.5275	6.7200	overt	176.6100	211833	腕と足とを切断された血まみれの女の死体がありありと目の前に浮かんだ
183.9075	6.3600	overt	183.9900	220689	だがすっかり蓋が取り去られた内部には一見何の異常もなかった
190.8675	1.8600	overt	190.9500	229041	広い空洞の奥に
193.8675	4.6200	overt	193.9500	232641	縦横に豪作したスプリングが見えているばかりだった
199.0275	4.8600	overt	199.1100	238833	それを確かめると門蔵はほっとして楽な姿勢に変え
204.8475	3.8700	overt	204.9300	245817	そして今の馬鹿げた空想をおかしく思った
209.4675	2.7300	overt	209.5500	251361	彼は夫人と目を見合わせて
213.3375	2.1300	overt	213.4200	256005	とびしょうほほえみあった
216.4875	2.7600	overt	216.5700	259785	夫人も同じ心にそういなかった
219.8775	19.6500	overt	219.9600	263853	しかしそれにもかかわらず明智だけは一層厳粛な表情になってピアノの内部を一心に調べていたがやがて立ち上がるとニ人の方を向いて振り向いて声を落としていった奥さんこれは普通の家出なんかじゃありませんよ
240.2475	5.3400	overt	240.3300	288297	もっと恐ろしい事件ですよびっくりなすってはいけません
246.3075	6.3300	overt	246.3900	295569	ヘアーピンはお嬢さんのでしょうね明智は細い金属のヘアーピンを示した
253.1475	10.5300	overt	253.2300	303777	はあそれは道さんのかもしれませんこれがピアノの中のスプリングに引っかかっていたのですそれであんな音がしたのでしょう
264.1875	2.3100	overt	264.2700	317025	それからお嬢さんの髪は
267.2775	3.1200	overt	267.3600	320733	細くていくらか赤い方ではありませんか
270.9375	3.3600	overt	271.0200	325125	彼はピンの他にイチ本の毛髪を
274.8375	1.5300	overt	274.9200	329805	指に絡ませていた
276.8775	1.0800	overt	276.9600	332253	まあでは
279.9075	17.1800	overt	279.9900	335889	山野夫人は驚いて叫んだまさかお嬢さんがかくれんぼをなすったわけではないでしょう一人でこの中へ入って蓋を閉めることは不可能ですすると何者かがお嬢さんをここへ隠したと考えるほかはありません
297.0875	17.1800	overt	297.1700	356505	明智は少し躊躇した後でこれは僕の想像にすみませんがそのものは一時お嬢さんを隠して行方不明を装っておいてみんなの注意が別の方へそれた自分を見計らってお嬢さんの
314.2675	17.1800	overt	314.3500	377121	でもあの日は一人も来客はなかったのですしここは一番私どもの部屋に近いのですから誰か忍び込めばすぐ分かるはずでございますが
331.9875	4.2900	overt	332.0700	398385	夫人はどうかして明石の想像を否定しようとした
336.8475	17.1600	overt	336.9300	404217	とするとお嬢さんはその時自由な体であったとは考えられません明智は構わず彼の判断を続けた声を立てたり身動きができたとすれば誰かが気づいたでしょう
354.0075	17.1600	overt	354.0900	424809	動くことも叫ぶこともできない状態にあったのですような隠し場所ですがトスタの場合他に方法がなかったのかもしれません犯罪者というものはちょっと我々では想像できないような若げた思い
371.1675	17.1600	overt	371.2500	445401	それが都合よくお宅に他にピアノをお弾きになる方がなかったものですから見つからないで済んだのですながお嬢さんを隠したやつは存外冷静に振る舞ったようです
