onset	duration	trial_type	wav_onset	sample	value
8.4882	1.3720	listening	8.1940	10186	その礼を言うため
10.5042	4.7640	listening	10.2100	12605	桂は織田指導官に伴われて所長室に向かう
16.2002	5.1480	listening	15.9060	19440	所長室の前で桂らは書籠の警察官と行き合った
22.6002	4.1560	listening	22.3060	27120	桂は彼がここの交通課長だと気づいた
28.1042	6.4920	listening	27.8100	33725	交通課長は桂に気づくと眉一つ動かさずに会釈してすれ違っていく
35.5282	3.2600	listening	35.2340	42634	小田が所長室のドアをノックすると
40.5842	1.3080	listening	40.2900	48701	という返事がある
42.9842	9.5640	listening	42.6900	51581	デスクの向こうで椅子に深く腰掛ける河村もまた眠れていないらしく目の下にはクマが浮かんでいる
54.3442	2.6200	listening	54.0500	65213	調整のお礼を申し上げに参りました
59.6882	2.3960	listening	59.3940	71626	河村はウルサギに手を振った
63.1442	1.6600	listening	62.8500	75773	それでどうだ
65.4162	1.2440	listening	65.1220	78499	あげられそうなのか
68.2642	1.8840	listening	67.9700	81917	目撃証言を得ています
70.9842	1.5640	listening	70.6900	85181	詳細は桂から
73.8002	1.2120	listening	73.5060	88560	横断に促され
75.5922	4.4440	listening	75.2980	90711	桂は部下が集めた証言を所長に伝えていく
81.2562	1.3720	listening	80.9620	97507	報告を聞きながら
83.3042	2.3320	listening	83.0100	99965	河村はしきりにうなずいていた
87.2402	2.3960	listening	86.9460	104688	ドライブレコーダーは残念だったな
92.0082	1.6920	listening	91.7140	110410	それだけ証言があるなら
94.2162	1.2440	listening	93.9220	113059	問題はなかろう
98.0882	3.1000	listening	97.7940	117706	部下を防犯カメラの回収に向かわせています
102.0562	5.9480	listening	101.7620	122467	時刻がはっきりしているのでデータの精査には時間がかからないと見込んでいます
109.0002	2.1720	listening	108.7060	130800	桂が総報告を終えると
111.8482	3.6760	listening	111.5540	134218	河村は満足げにひときは大きくうなずいた
116.5842	1.1480	listening	116.2900	139901	よくわかった
118.3762	2.5560	listening	118.0820	142051	これでタグマは抑えられるな
123.4002	1.6280	listening	123.1060	148080	桂はそう答えた
126.0882	2.3000	listening	125.7940	151306	さらに裏付け操作を進めます
129.1282	2.4280	listening	128.8340	154954	幸い今日は土曜日ですから
132.1362	2.2040	listening	131.8420	158563	在宅の住人も多いでしょう
135.6562	2.2360	listening	135.3620	162787	河村が眉を潜める
139.3362	2.3320	listening	139.0420	167203	防犯カメラの精査は必要だ
142.4082	3.1320	listening	142.1140	170890	鑑識の報告書も待たなければならんだろう
146.4082	2.8760	listening	146.1140	175690	だが裏付け操作とは何だ
150.0562	3.4200	listening	149.7620	180067	現場の証言以上に何が必要なんだ
155.2722	1.4360	listening	154.9780	186327	別件逮捕といえど
157.2242	1.2120	listening	156.9300	188669	ゴ人はできません
159.2722	1.1800	listening	158.9780	191127	身長を期します
162.6002	1.7560	listening	162.3060	195120	もちろんそうすべきだが
166.6642	3.8360	listening	166.3700	199997	河村はデスクの上の書類を無意味にめくる
171.1762	2.3960	listening	170.8820	205411	そしてカツラと目を合わせると
174.2162	1.3400	listening	173.9220	209059	ため息をついた
177.0322	1.3720	listening	176.7380	212439	言うまでもないが
179.1442	2.8120	listening	178.8500	214973	当然逮捕して叱るべき状況で
182.4722	2.5560	listening	182.1780	218967	容疑者を野放しにすることはできん
185.8002	2.4280	listening	185.5060	222960	交通課もそれでは浮かばれん
189.3202	1.0840	listening	189.0260	227184	承知しています
191.4962	1.0520	listening	191.2020	229795	ならいい
193.4482	1.3720	listening	193.1540	232138	捜査に戻ってくれ
199.0802	4.7320	listening	198.7860	238896	小田と桂は所長室を辞し会議室へ向かう
205.5442	2.8760	listening	205.2500	246653	午前ヨン時にはガラン堂だった部屋は
209.1282	3.1000	listening	208.8340	250954	厳しい顔つきの刑事で埋め尽くされている
213.3522	3.7720	listening	213.0580	256023	平井病院でタグマに張り付いている刑事と
217.8322	5.7880	listening	217.5380	261399	コンビニに防犯カメラデータの任意提出を求めに行っている刑事を除いた
224.2962	1.5320	listening	224.0020	269155	捜査本部全員が
226.4082	2.5240	listening	226.1140	271690	会議のために集まっているのだ
230.2162	3.4200	listening	229.9220	276259	県警本部から派遣された刑事たちは全員が
234.6642	5.6920	listening	234.3700	281597	管轄署に所属して捜査本部に動員されている刑事も半数以上が
240.9362	3.7720	listening	240.6420	289123	署内の道場や刑事課に泊まり込んでいる
245.7682	3.5800	listening	245.4740	294922	機嫌のいい顔をしている者は一人もいない
250.4402	2.0120	listening	250.1460	300528	眠い目をこじ開けるためか
253.1282	1.7240	listening	252.8340	303754	茶をガブドミするものも
255.4642	1.9480	listening	255.1700	306557	一人や二人ではなかった
258.7922	4.5400	listening	258.4980	310551	所轄の刑事が桂に近づき書類を手渡す
265.6082	3.8360	listening	265.3140	318730	水浦律次が受けた事情聴取の聴取書だった
270.7282	2.6200	listening	270.4340	324874	交通課から回ってきたものであろう
274.3762	4.3160	listening	274.0820	329251	桂は会議に先立って書類に素早く目を通す
280.2962	3.1000	listening	280.0020	336355	織田が捜査会議の開始を告げる
285.8642	2.4600	listening	285.5700	343037	タグマ以外の被疑者の尾行結果
289.0962	3.1000	listening	288.8020	346915	現場周辺の聞き込みの結果が報告される
293.1922	2.9080	listening	292.8980	351831	こちらは特に収穫はなかった
