onset	duration	trial_type	wav_onset	sample	value
39.1550	1.4100	overt	39.1200	46986	先週抜いた
58.6550	9.7200	overt	58.6200	70386	抜いたかどうかはっきりしたことは言いません覚えていないんですから私が逃げたらどうしてそんなことになったんだろう分かりませんどうしたんだろう
70.3850	12.8250	overt	70.3500	84462	目がどうかなってますか先生遠くで声何でもないぞイリアムス目を閉じろそれよしそれでいいすぐ気分が良くなる背後に女の声だ
83.2100	12.8250	overt	83.1750	99852	ダメです再びゆるヤムズの声ますます息が早いこんなことはもう続けられませんもし私は助からんのでしょう
97.4750	2.1600	overt	97.4400	116970	女房はここにいますか
100.3250	5.4300	overt	100.2900	120390	いないどうしていないんですあれは女房でしょう
106.7450	2.9100	overt	106.7100	128094	病院の規則が
111.0950	5.8500	overt	111.0600	133314	何の役に立つんですもしこのに触れていないんだったら
117.5450	9.0300	overt	117.5100	141054	しばらく言い争う声誰かの大声これでもう十分だ別の声が割って入った
127.3550	4.8900	overt	127.3200	152826	車は見なかったかユリアムズヘッドライトだ車どんな
133.5050	2.0700	overt	133.4700	160206	ウィリアムズは弱々しい
138.3650	2.6100	overt	138.3300	166038	キレギレの声で聞き返した
148.6550	18.9000	overt	148.6200	178386	ロープがどうした靴拭きありませんでしたロープですか知りませんどこにいいえそんなものは見ませんでした奴は光を当てられるのが嫌そうでしたでもそうはいかないそうでしょうかんなくずはダメです
168.4850	1.4100	overt	168.4500	202182	持ちません
170.4350	18.4350	overt	170.4000	204522	長い沈黙がカリカリ言う音と不明瞭な声で中断されたそれは数人の人間がマイクからかなり離れたところで小声で言い争っているように聞こえた短い息を飲む音としゃくり上げるような声そして突然
188.8700	18.4350	overt	188.8350	226644	一段と荒々しい声このことを全部ぶちまけるそんなことはしたくない自分のためにならないから女房はどこだこれは女房の手だねお前か
207.9650	2.3400	overt	207.9300	249558	再びカリカリ言う音
212.8850	4.1100	overt	212.8500	255462	何かの重いものを動かす床を打つ音
222.7250	7.9500	overt	222.6900	267270	ガラスの割れる音ガスが逃げるシュという音何か硬い動きのない音
237.3050	4.5900	overt	237.2700	284766	続いて耳をローするような低い音
244.4450	1.6500	overt	244.4100	293334	もういい
259.9850	11.2800	overt	259.9500	311982	シェパードがリールを止めたテープが静止した彼は自分の席に戻ったグレゴリーは前鏡になって椅子の肘掛けを
271.8050	7.7700	overt	271.7700	326166	手で強く握りしめその白くなった指の関節をじゅっと見ていた
281.4350	4.3800	overt	281.4000	337722	どうやらシェパードのことを忘れてしまっているらしい
288.7850	1.8000	overt	288.7500	346542	全てを
291.9350	8.5500	overt	291.9000	350322	後戻りさせられたら彼は考えた何もかもこれをイチか月前に嫌
301.2350	2.9100	overt	301.2000	361482	それでは足りないせめてイチ年前に
304.8350	14.2200	overt	304.8000	365802	バカな俺は逃げられんぞ主任やっと彼は声を出していった私の代わりに誰か他のものを選んでおられたら今頃は多分犯人をぶち込んでいたかもしれませんよ
320.1650	12.0150	overt	320.1300	384198	私が言いたいことがお分かりでしょう多分なしかしどうして君が続けるのだ続ける私が物理を学んでいた時教科書の
332.1800	12.0150	overt	332.1450	398616	工学的錯覚と優勝に黒い肺系をバックにした白いワイングラスとも白いをバックにした人間の黒い横顔とも撮れる絵がありました
345.4250	1.4700	overt	345.3900	414510	あなたには
348.3650	17.7600	overt	348.3300	418038	どちらか一つに見えたかもしれません学生の頃私は当然ニつの像のうちどっちか一方が正しい答えだと思っていました
367.6250	3.7200	overt	367.5900	441150	どうだと言えませんが滑稽じゃありませんか
372.0050	8.2200	overt	371.9700	446406	主任前に私たちがこの部屋で秩序のことを話し合ったことを覚えていますか
381.4550	2.8500	overt	381.4200	457746	物事の自然な秩序についてです
385.0850	1.8300	overt	385.0500	462102	あの時のあなたは
387.5450	3.6300	overt	387.5100	465054	自然の秩序は模倣しうるとおっしゃった
391.7150	10.2750	overt	391.6800	470058	いやそれは君が言ったんだ私がそうだったかもしれませんしかし本当はそうでないとしたらもう
401.9900	10.2750	overt	401.9550	482388	模倣するようなものは何もないとしたらこの世界がジグスをパズルみたいに我々の周囲に
413.2850	7.3800	overt	413.2500	495942	バラバラに散らばっているのをいるとしたら中にありとあらゆるものが
421.8350	7.4100	overt	421.8000	506202	プカプカ浮かんでいるスープみたいなものだとしたらどうします
430.2350	1.1100	overt	430.2000	516282	ある種の
432.1250	4.8000	overt	432.0900	518550	統一体のようなものを作るためにその中の
437.8250	3.5700	overt	437.7900	525390	何かがくっつき合うというようなことがあるとしたら
441.9050	3.4500	overt	441.8700	530286	存在するものが全て短編で
446.6450	5.4600	overt	446.6100	535974	不完全で未発達なものだったら物事に終末はあっても
452.8550	5.3100	overt	452.8200	543426	短がなかったら中間しかないものごと
465.1250	13.8600	overt	465.0900	558150	前か後ろかのどちらかはあってもその両方備えていないようなことがあったら完全な裏切り敗北を見極めるまで絶えず半中を
480.3350	3.7200	overt	480.3000	576402	作り探し求めそしてまた作り直し
485.2250	4.2600	overt	485.1900	582270	いわれる我々のことはどうですか
494.0450	2.0400	overt	494.0100	592854	実際に我々は皆
497.1050	1.5000	overt	497.0700	596526	ただの偶然の
500.9150	6.0000	overt	500.8800	601098	我々の顔や顔形や運命は
508.3550	6.7200	overt	508.3200	610026	統計によって決められているんです我々人間はブラウン運動の結果生まれたんです
515.8850	6.8700	overt	515.8500	619062	未完成のスケッチであり無作為に輪郭を描いた映像なんです
523.4450	8.0700	overt	523.4100	628134	完成重足卓越そういうものは全部めったに見られない例外です
