onset	duration	trial_type	wav_onset	sample	value
42.5405	2.5500	overt	37.9800	43562	窓にカーテンを付け終えると
45.6905	2.3400	overt	41.1300	46787	私はベッドに横たわった
49.3505	4.6800	overt	44.7900	50535	向かいの丘の上で犬が続けざまに吠え始めた
55.1105	2.1300	overt	50.5500	56433	時刻は真夜中過ぎだった
58.5305	1.5300	overt	53.9700	59935	家を整えて
62.0705	2.8200	overt	57.5100	63560	入念に掃除をするのに一日ついやし
65.7905	2.4300	overt	61.2300	67370	疲れ果てていたのに眠れなかった
69.4505	2.0700	overt	64.8900	71117	家具と床を拭き
72.5705	1.4100	overt	68.0100	74312	シーツとタオルと
75.0305	2.4000	overt	70.4700	76831	ほとんどの食器を洗い直した
79.0805	1.7700	overt	74.5200	80978	大掃除をする前から
81.9305	1.3200	overt	77.3700	83897	家はきれいだった
84.4805	3.8700	overt	79.9200	86508	わざわざ女性を頼んで清掃しておいたと親は言っていた
89.8505	2.0100	overt	85.2900	92007	新しい色についてすぐ
94.5305	1.2600	overt	89.9700	96799	数十前に
96.5405	1.1100	overt	91.9800	98858	この家を借りた
99.6605	1.5900	overt	95.1000	102052	全体としてみれば
103.1105	3.8700	overt	98.5500	105585	いい家にいい仕事職場の同僚もいい人たちだ
108.0605	10.0200	overt	103.5000	110654	だがその全てをもってしてもその夜やむことのない犬の鳴き声が私の中に呼び覚ました不安と恐れの感覚をに
118.9205	1.9200	overt	114.3600	121775	打ち勝つことは決してないだろう
122.0105	2.9700	overt	117.4500	124939	それでも翌朝目を覚ました時にはおそらく
125.9705	1.3500	overt	121.4100	128994	家が清潔で
128.4005	4.6800	overt	123.8400	131482	窓の前にカーテンがかかっているというだけで満足感に満たされることを
156.6905	3.4200	overt	152.1300	160451	パラステーブルを一番大きな窓の近くに置いた
160.8605	4.9800	overt	156.3000	164721	新しい職場に行く前に朝毎朝そこでコーヒーを飲もう
167.2505	5.3400	overt	162.6900	171265	すると隣人がサン人の子供たちを連れて通りかかり挨拶するだろう
173.3705	2.9700	overt	168.8100	177531	それは人目につかない裏庭を見下ろす
177.2405	4.6200	overt	172.6800	181494	満ち足りた暮らしを私が送っているのだと思わせることだろう
182.7905	3.6600	overt	178.2300	187178	ここでは物事の間に多くの境界線が引かれていて
187.1405	3.8100	overt	182.5800	191632	その線を意識しながらそれに沿って動くことに意義がある
191.9705	3.3000	overt	187.4100	196578	そうすれば手痛い結果を防ぐことができるし
195.8705	2.9100	overt	191.3100	200571	何やともあれいくらかの安心感を得られる
199.6205	2.1600	overt	195.0600	204411	その線に沿って動き
202.6205	3.7200	overt	198.0600	207483	それを超えないことにうまく精通したものは少ない
207.0305	1.6500	overt	202.4700	211999	私はその一人じゃない
209.3705	4.7700	overt	204.8100	214395	私は何かの境界を見かけると急いで駆け寄って飛び越えたり
214.8905	2.2500	overt	210.3300	220048	こっそり追い抜いたりしてしまう
218.1605	5.2200	overt	213.6000	223396	そんな時このニつの行動のいずれも意識的にあるいは
224.6105	3.6600	overt	220.0500	230001	教会にあらがおうという明確な欲求からではなく
229.0505	2.2200	overt	224.4900	234548	愚かさゆえにやってしまうのだ
232.3205	3.3300	overt	227.7600	237896	そして何かの境界を越えてしまうたびに
236.4005	2.7900	overt	231.8400	242074	私は同様の深い穴に落ち込む
246.3305	3.6300	overt	241.7700	252242	それは要するに不器用さにより近い
250.7705	6.7200	overt	246.2100	256789	境界線に沿って動くことにどうやってもう失敗してしまうと自覚した私がついに
258.2705	3.6900	overt	253.7100	264469	できる限り家の境界線の中にとどまることに決めた
263.1005	6.7500	overt	258.5400	269415	家には窓がたくさんあり連人とそのサン人の子どもたちは窓越しに私を見ることができる
