onset	duration	trial_type	wav_onset	sample	value
15.9393	6.6200	listening	16.0660	19127	とあらゆる種類のことがこれから君の身に降りかかってくるもちろん私は君の乗ったローラーコースター全体を見張らせる
23.1073	4.7640	listening	23.2340	27729	そしてもちろんあらゆる急降下やカーブのことを書いたメモを君に渡すこともできる
28.5153	6.8440	listening	28.6420	34218	どのトンネルの中でどんなお化けが君の前に飛び出してくるかも警告できるだがそんなことをしても君の役には立たない
36.0673	1.8840	listening	36.1940	43281	逆に立つはずよトピアトイス
40.3233	3.9320	listening	40.4500	48388	それでも君はやはりローラーコースターに乗り続けねばならないからだ
44.8993	6.0120	listening	45.0260	53879	私はそのローラーコースターの設計者でもないし持ち主でもない誰が乗っているとも誰が乗っていないとも言わない
51.4593	3.8040	listening	51.5860	61751	ただそのローラーコースターがどんな形をしているかを知っているだけだ
57.0593	2.5240	listening	57.1860	68471	マーカイコンスタントもそのローラーコースターの一部なのね
60.1313	4.5400	listening	60.2580	72158	そうだそして彼を避ける方法はないのねないそう
65.2513	6.4600	listening	65.3780	78302	それじゃあ一体どんな段階を経て私が彼と一緒になるのかそれを話してくださらない私がたとえ少しでも手を打てるように
72.9313	1.3080	listening	73.0580	87518	ラムファードは肩をすくめた
75.3953	1.8520	listening	75.5220	90474	いいとももしお望みなら
77.7953	1.8520	listening	77.9220	93354	もしそれで君の気持ちが休まるな
80.3873	1.0200	listening	80.5140	96465	ラムファードは続けた
82.8833	5.4360	listening	83.0100	99460	今この瞬間合衆国大統領は失業救済のために新宇宙時代を宣言しつつある
89.3473	4.7000	listening	89.4740	107217	仕事を作るだけの目的で何十億ドルもの金が無人宇宙船に継ぎ込まれることになる
94.8833	4.8280	listening	95.0100	113860	新宇宙時代の開幕を告げる行事は来週火曜日に予定されているクジラ号の打ち上げだ
100.5153	5.9160	listening	100.6420	120618	クジラ号は私を記念してラムファード号と解消され筋音楽師のサルを積んで火星に向けて打ち上げられる
107.3313	3.0040	listening	107.4580	128798	君とコンスタントはニ人ともこの儀式に一役買うことになっている
111.1073	7.0360	listening	111.2340	133329	君たちは儀礼的な左越のために船内へ入りそこで故障したスイッチが君たちを猿と一緒に目的地へ送り出すのだ
120.5473	2.8120	listening	120.6740	144657	ここで念のために物語を中断して言い添えると
123.8753	5.6280	listening	124.0020	148650	ピアトリスに語られたこのデタラメな捜索はウィンストンナイルズラムファードが嘘をついた数少ない一例である
130.8513	2.6840	listening	130.9780	157022	ラムファードの話したことの中でこれだけは本当だった
