onset	duration	trial_type	wav_onset	sample	value
3.8883	4.5080	listening	3.9700	4666	高いタイプB傾向値向上する身体能力
27.2433	5.0000	covert	n/a	32692	高いタイプB傾向値、向上する身体能力、
34.8003	2.3960	listening	34.8820	41760	ほとんど不死に近い再生能力
40.8150	5.0000	covert	n/a	48978	ほとんど不死に近い再生能力
50.5443	2.2360	listening	50.6260	60653	金色の目特徴自体
56.4633	5.0000	covert	n/a	67756	そして金色の目の特徴自体を
63.3763	4.9880	listening	63.4580	76052	普通のタイプBと共通したものばかりですただ私の場合はその程度が
70.4408	5.0000	covert	n/a	84529	普通のType-Bと共通したものばかりです。ただ私の場合はその程度が
80.1123	2.2680	listening	80.1940	96135	がかけ離れていました
84.5958	5.0000	covert	n/a	101515	その度合いがかけ離れていました。
92.9123	3.6440	listening	92.9940	111495	常識的に考えればまず第一にこれを
99.2325	5.0000	covert	n/a	119079	常識的に考えれば、まず第一にこれほどのことを知っている。
106.0963	1.5640	listening	106.1780	127316	おかしいのだそうです
108.8803	2.2360	listening	108.9620	130656	幻覚が見えたり妄想に取り付く
113.2875	5.0000	covert	n/a	135945	おかしいのだそうです 幻覚が見えたり妄想に取りつか
120.1123	3.5800	listening	120.1940	144135	精神が破綻しているのを
128.0283	5.0000	covert	n/a	153634	精神が破綻しているのを
134.9283	3.1320	listening	135.0100	161914	予算しているべき数値なのだそうです
147.4475	5.0000	covert	n/a	176937	それでも
154.2883	5.1160	listening	154.3700	185146	も正常でいられるというのは単に量的な違いという
161.6800	5.0000	covert	n/a	194016	正常でいられるというのは単に量的な違いというと
179.3467	5.0000	covert	n/a	215216	これだけです。
186.1923	4.3800	listening	186.2740	223431	疑問な違いがあるのではないかと量さんは推測していました
193.2192	5.0000	covert	n/a	231863	疑問な違いがあるのではないかと 梁さんは推測していました。
203.9523	1.0200	listening	204.0340	244743	例えばそこに
207.8908	5.0000	covert	n/a	249469	例えばそこに
214.8003	4.0280	listening	214.8820	257760	タイプA的な超能力が働いている可能性もあるかもしれないと
222.3417	5.0000	covert	n/a	266810	タイプA的な超能力が働いている可能性もあるかもしれないと。
232.1763	1.8840	listening	232.2580	278612	ただその領域になると
241.9017	5.0000	covert	n/a	290282	ただその領域になると
248.9763	4.1880	listening	249.0580	298772	地下室の設備では正確な判断ができないのだそうです
259.4150	5.0000	covert	n/a	311298	うちの地下室の設備では正確な判断ができないのだそうです
266.7363	4.6040	listening	266.8180	320084	好きな研究機関で精密検査をすれば分かるかもしれないという話です
274.0217	5.0000	covert	n/a	328826	正式な研究機関で精密検査をすればわかるかもしれないという話です。
283.7603	2.2040	listening	283.8420	340512	それは私自身に拒否感があり
291.3375	5.0000	covert	n/a	349605	それは私自身に拒否感がありました。
300.1443	3.1320	listening	300.2260	360173	あったしまた父や亮さんも前向きではありません
305.5208	5.0000	covert	n/a	366625	あったし、また父や両さんも前向きではありません。
314.8323	1.5960	listening	314.9140	377799	そもそも私は
320.2733	5.0000	covert	n/a	384328	そもそも私は自分のことを知っていた。
327.1523	3.2280	listening	327.2340	392583	自分の体のことなど忘れていたかったのです
334.0142	5.0000	covert	n/a	400817	自分のこの体のことなどを忘れていたかったのです。
341.2003	3.2280	listening	341.2820	409440	しかしゴ日はきっとはっきりとさせなければいけないの
348.3308	5.0000	covert	n/a	417997	しかしいつかはきっとはっきりとさせなければいけないことを
358.4163	1.9160	listening	358.4980	430100	アレクセイとの出会いを経て
362.0667	5.0000	covert	n/a	434480	アレクセイとの出会いを経て
372.4323	1.5640	listening	372.5140	446919	恐ろしい人殺しと
375.9350	5.0000	covert	n/a	451122	そう考えるようになりました。
385.7763	2.1400	listening	385.8580	462932	しかしいつかははっきりとさせなければ
391.0617	5.0000	covert	n/a	469274	しかしいつかははっきりとさせなければいけない。
398.0003	1.3720	listening	398.0820	477600	いけないことなのでしょう
400.1763	2.8120	listening	400.2580	480212	アレクセイとの出会いを経てそう考えるようになります
405.7808	5.0000	covert	n/a	486937	アレクセイとの出会いを経てそう考えるようになりました。
413.8403	3.0680	listening	413.9220	496608	恐ろしい人殺しと自分の間には
419.7592	5.0000	covert	n/a	503711	恐ろしい人殺しと自分の間には
426.6403	2.4920	listening	426.7220	511968	何らかのつながりがあるに違いない
527.1523	2.4280	listening	527.2340	632583	何らかのつながりがあるに違いない
535.3717	5.0000	covert	n/a	642446	何らかの繋がりがあるに違いない。
557.6483	1.4680	listening	557.7300	669178	自分の
569.6803	1.9160	listening	569.7620	683616	考えるものの自分の
573.7208	5.0000	covert	n/a	688465	考えるものの自分の
581.4243	3.5480	listening	581.5060	697709	君の体のことを考えるのはやっぱり苦手でした
611.3808	5.0000	covert	n/a	733657	不死身の体のことを考えるのはやっぱり苦手でした。
618.5443	2.2680	listening	618.6260	742253	ゆどいと吐き気さえ感じるほどです
622.0963	1.1800	listening	622.1780	746516	ダンガイリバー
695.7923	2.2680	listening	695.8740	834951	ゆどいと吐き気さえ感じるほどです
699.3123	1.2440	listening	699.3940	839175	考えれば考える
704.5117	5.0000	covert	n/a	845414	ゆどいと吐き気さえ感じるほどです考えれば考えるほど
712.8163	2.7160	listening	712.8980	855380	命というものは壊れやすくはかないものです
725.1950	5.0000	covert	n/a	870234	命というものは壊れやすく儚いものです。
732.1443	4.9560	listening	732.2260	878573	だから美しいとも言えるのだと思います
739.3867	5.0000	covert	n/a	887264	だから美しいとも言えるのだと思います。ルーカさんの死に方は、
746.5443	1.3720	listening	746.6260	895853	とても悲しく
748.8803	2.2040	listening	748.9620	898656	悔しいものですがああいう
782.8323	1.2440	listening	782.9140	939399	とても悲しく
785.0403	2.2040	listening	785.1220	942048	悔しいものですがああいう
789.5042	5.0000	covert	n/a	947405	とても悲しく悔しいものですが、ああいう話を聞いて、
796.4323	4.3480	listening	796.5140	955719	はかなくもろい存在である彼女があるだけの夢を見て
816.4700	5.0000	covert	n/a	979764	儚く脆い存在である彼女があれだけの夢を見て
824.0803	4.3800	listening	824.1620	988896	努力をして頑張っていきたという事実が美しい
850.5650	5.0000	covert	n/a	1020678	努力をして頑張ってきたという事実が美しいです。
857.5523	1.5640	listening	857.6340	1029063	欲しいのではないでしょうか
865.5417	5.0000	covert	n/a	1038650	のではないでしょうか
873.0403	4.4440	listening	873.1220	1047648	おそらく私だったらあそこまでバラバラにされても
879.7292	5.0000	covert	n/a	1055675	おそらく私だったらあそこまでバラバラにされても
889.2963	2.3960	listening	889.3780	1067156	両さんたちの予測では私
893.9125	5.0000	covert	n/a	1072695	両さんたちの予測では、私は、
900.8163	5.0520	listening	900.8980	1080980	私はもともと形を持った人間でそれが何らかの形
908.4392	5.0000	covert	n/a	1090127	私はもともと形を持った人間で、それが何らかの形…
915.3123	5.0200	listening	915.3940	1098375	中の理由でローズクラブの中でバラバラに損壊され破棄されたのだろう
1013.0292	5.0000	covert	n/a	1215635	この動画の字幕は視聴者の方によって作成されました。
1020.0483	1.1160	listening	1020.1300	1224058	ということでした
1027.4403	1.0840	listening	1027.5220	1232928	ということでした
1034.0325	5.0000	covert	n/a	1240839	ということでした
1043.5043	2.4600	listening	1043.5860	1252205	私はそこまでバラバラにされて
1048.0592	5.0000	covert	n/a	1257671	私はそこまでバラバラにされて、
1055.1203	3.1320	listening	1055.2020	1266144	一かけらの肉片になってもまだ生きていたのです
1100.8163	3.2600	listening	1100.8980	1320980	この一かけらの肉片になってもまだ生きていたのです
1107.8383	5.0000	covert	n/a	1329406	この一かけらの肉片になってもまだ生きていたのです。
1114.9603	4.1560	listening	1115.0420	1337952	そして培養液によって再び人間の形を作り出し
1121.8575	5.0000	covert	n/a	1346229	そして培養液によって再び人間の形を作り出し
1129.3283	3.0680	listening	1129.4100	1355194	誰が私を殺したのでしょう
1135.6383	5.0000	covert	n/a	1362766	誰が私を殺したのでしょう。
1142.6403	4.9560	listening	1142.7220	1371168	それほど私のことが憎くらしかったのでしょう
1159.1317	5.0000	covert	n/a	1390958	誰が私を捨てたのでしょう。それほど私のことが憎らしかったのでしょう。
1166.1923	2.3640	listening	1166.2740	1399431	まだ幼かったはずなのに
1220.1443	1.8520	listening	1220.2260	1464173	まだ押さなかったはずなのに
1226.4450	5.0000	covert	n/a	1471734	まだ幼かったはずなのにその経緯を
1234.7363	3.0680	listening	1234.8180	1481684	自分がひどく不潔なもののような気がします
1286.9603	4.4760	listening	1287.0420	1544352	思うと自分がひどく不潔なもののような気がします
1293.7825	5.0000	covert	n/a	1552539	思うと自分がひどく不潔なもののような気がします
1302.4803	3.2280	listening	1302.5620	1562976	ほかのもろい人々とは
1307.4067	5.0000	covert	n/a	1568888	少なくとも他の脆い人々とは
1314.4163	1.1480	listening	1314.4980	1577300	立っている場所が
1316.2403	2.1400	listening	1316.3220	1579488	違うのは間違いありません
1321.4483	5.0000	covert	n/a	1585738	立っている場所が違うのは間違いありません
1328.7523	4.7000	listening	1328.8340	1594503	ルーカさんの人死なない自分のことが頭の中をぐるぐる
1340.3617	5.0000	covert	n/a	1608434	龍花さんの人、死なない自分のことが頭の中をぐるぐると、
1348.6243	3.3560	listening	1348.7060	1618349	優しかったかけがえのない世の中に
1354.5950	5.0000	covert	n/a	1625514	あの優しかったかけがえのない世の中に
1362.6083	2.7480	listening	1362.6900	1635130	ニ人といないリュウカさんが死んでしまった
1369.6600	5.0000	covert	n/a	1643592	2人といない龍花さんが死んでしまった。そして自分が死んだ。
1378.2243	3.3880	listening	1378.3060	1653869	無感情に殺したアリたちの死体が
1490.5123	3.3880	listening	1490.5940	1788615	無感情に殺したアリたちの死体が
1677.5850	5.0000	covert	n/a	2013102	自分が無感情に殺したアリたちの死体が
1684.4643	1.4680	listening	1684.5460	2021357	思い浮かびます
1691.4592	5.0000	covert	n/a	2029751	思い浮かびます
1700.8803	2.5560	listening	1700.9620	2041056	不良さんの怖い声が録音
1743.7283	2.4920	listening	1743.8100	2092474	不良さんの怖い声が
1748.9123	1.6280	listening	1748.9940	2098695	ここからかなり響き
1751.1203	1.6920	listening	1751.2020	2101344	それから部屋に
1756.5200	5.0000	covert	n/a	2107824	ここからかなり響き、それから部屋にチミドが
1763.6963	4.7640	listening	1763.7780	2116436	ここで倒れたミカちゃんの家族がその中で一人
1771.0675	5.0000	covert	n/a	2125281	心で倒れたミカちゃんの家族がその中で一人
1779.2163	2.0120	listening	1779.2980	2135060	生きて平気な顔をしている
1786.4625	5.0000	covert	n/a	2143755	生きて平気な顔をしている
1793.3923	2.3000	listening	1793.4740	2152071	自分の姿が思い浮かぶのです
1803.0067	5.0000	covert	n/a	2163608	自分の姿が思い浮かぶのです。その他、
1810.1923	4.7640	listening	1810.2740	2172231	この街で生きている間に見てきた全ての死が脳の中を駆け巡って
1819.3742	5.0000	covert	n/a	2183249	この街で生きている間に見てきた全ての死が脳の中を駆け巡って、
1828.3043	3.0360	listening	1828.3860	2193965	結局朝まで眠れず日が昇ってから
1838.2550	5.0000	covert	n/a	2205906	結局朝まで眠れず日が昇ってから
1845.4243	4.3800	listening	1845.5060	2214509	前代の鏡に映った顔を見るとまぶたが真っ赤に貼れていました
1854.4575	5.0000	covert	n/a	2225349	洗面台の鏡に映った顔を見ると、瞼が真っ赤に腫れていました。
1862.0963	2.3640	listening	1862.1780	2234516	この世界は生まれて初めて
