onset	duration	trial_type	wav_onset	sample	value
34.5608	2.3960	listening	34.5300	41473	という空想は眠れぬ夜の
63.5425	5.0000	covert	n/a	76251	という空想は眠れぬ夜の
72.8648	2.2040	listening	72.8340	87438	寝床でもよく思い描いた
86.5967	5.0000	covert	n/a	103916	寝床でもよく思い描いた
94.5288	4.0600	listening	94.4980	113435	実際彼女のプライベートの付き合い彼女とプライベートの
138.7033	5.0000	covert	n/a	166444	実際彼女とプライベートの付き合い
145.8568	4.8600	listening	145.8260	175028	となれば私の周囲の人間に対して彼女の正体を
182.6425	5.0000	covert	n/a	219171	付き合いを持つとなれば私の周囲の人間に対して彼女の正体を
189.6648	1.5640	listening	189.6340	227598	隠しきるのは難しいだろう
192.3848	2.2680	listening	192.3540	230862	職場の人間はともかく親はだ
198.1750	5.0000	covert	n/a	237810	隠しきるのは難しいだろう職場の人間はともかく親はだ
277.4088	3.1000	listening	277.3780	332891	恋を申し入れて彼女と
299.6142	5.0000	covert	n/a	359537	私に離縁を申し入れて彼女と二人で
306.6568	1.4360	listening	306.6260	367988	の生活を選んだ
308.7048	2.9080	listening	308.6740	370446	そしてどこか田舎町で開業員になりニ人
324.8092	5.0000	covert	n/a	389771	の生活を選んだ そしてどこか田舎町で開業医になり
331.9368	2.8120	listening	331.9060	398324	いつまでも筒がなく暮らすのであった
335.4888	1.1480	listening	335.4580	402587	もしこの人に
360.5442	5.0000	covert	n/a	432653	いつまでもつつがなく暮らすのであったもしこの人に
367.9688	4.6360	listening	367.9380	441563	この時の気持ちを受け打ち明けていたならばどこにでもあるような
374.3692	5.0000	covert	n/a	449243	この時の気持ちを受け打ち明けていたならばどこにでもあるような
382.4328	1.6600	listening	382.4020	458919	熱病に浮かされた
384.7048	1.6920	listening	384.6740	461646	状態でしかないと現れる
388.2900	5.0000	covert	n/a	465948	熱病に浮かされた状態でしかないと現れて
396.9288	2.8120	listening	396.8980	476315	当時の私も正気を失って
401.7700	5.0000	covert	n/a	482124	ていただろう 当時の私も正気を失って
417.3128	1.4360	listening	417.2820	500775	しているの自覚
420.2888	1.2760	listening	420.2580	504347	そしては板がしかします
425.3042	5.0000	covert	n/a	510365	しているのを自覚してはいたが、
432.2248	1.8520	listening	432.1940	518670	間違っているとは思わなかった
464.1817	5.0000	covert	n/a	557018	間違っているとは思わなかった
471.7128	4.4440	listening	471.6820	566055	病気であれ熱病であれ私は疑いのない
479.5208	5.0000	covert	n/a	575425	正気であれ熱病であれ私は気持ちは疑いのない
486.4648	3.1640	listening	486.4340	583758	正真正銘のものであることは確信していた
493.0725	5.0000	covert	n/a	591687	正真正銘のものであることは確信していた
500.4488	4.6040	listening	500.4180	600539	本来人の気持ちや感情というものは
507.1475	5.0000	covert	n/a	608577	本来、人の気持ちや感情というものは
514.2088	4.9240	listening	514.1780	617051	全てが熱病にいた遺体の知れぬ熱気なのだ
528.8375	5.0000	covert	n/a	634605	全てが熱病に至り得た得体の知れぬ熱気なのだ
535.9048	2.0760	listening	535.8740	643086	確かに熱気があった
538.6248	2.2040	listening	538.5940	646350	これまで様々な異性と関わらない
542.7808	5.0000	covert	n/a	651337	私の心には確かに熱気があった。これまで様々な異性と関わった
549.9848	4.2520	listening	549.9540	659982	そのように感じたのは彼女だけだったとえ結果がどうなろうとも
567.9342	5.0000	covert	n/a	681521	たがそのように感じたのは彼女だけだった たとえ結果がどうなろうとも
575.0728	4.8280	listening	575.0420	690087	この瞬間の真実は永劫に失われないように思われた
622.9358	5.0000	covert	n/a	747523	この瞬間の真実は永劫に失われないように思われた
630.9128	4.0280	listening	630.8820	757095	彼女との関係はなかなか客と勝負の関係を出しなかったが私は
640.3083	5.0000	covert	n/a	768370	彼女との関係はなかなか客と商婦の関係を出してなかったが、私は
648.8968	3.4200	listening	648.8660	778676	こんなふうに強く願っているのだからケットいつか思う
711.2050	5.0000	covert	n/a	853446	こんな風に強く願っているのだからきっといつか思う
718.2408	4.9560	listening	718.2100	861889	通りになるだろうと信じていた私の気持ちは間違いのない純粋なものだったし
725.2008	5.0000	covert	n/a	870241	私の気持ちは間違いのない純粋なものだったし
733.3448	3.8360	listening	733.3140	880014	それが相手に伝われば自然とお互いが望むようになるはずだ
739.5967	5.0000	covert	n/a	887516	それが相手に伝われば自然とお互いが望むようになるはずだ
746.8168	2.1720	listening	746.7860	896180	私はやはり若かった
749.7288	1.4680	listening	749.6980	899675	手を伸ばすこともなく
756.5242	5.0000	covert	n/a	907829	私はやはり若かった手を伸ばすこともなく
763.6168	3.0680	listening	763.5860	916340	ただ心の中で念じて時間の経過に
771.0317	5.0000	covert	n/a	925238	ただ心の中で念じて時間の経過に任せて
778.0488	4.8600	listening	778.0180	933659	あらゆるものは変化しそして何も起こらず過ぎ去ってしまうのだ
785.3575	5.0000	covert	n/a	942429	あらゆるものは変化しそして何も起こらず過ぎ去ってしまうのだ
799.5292	5.0000	covert	n/a	959435	宮尾は
806.7848	2.6520	listening	806.7540	968142	ある日突然目の前から姿を消した
854.2783	5.0000	covert	n/a	1025134	ある日突然目の前から姿を消した雨の日だった
862.1128	2.4600	listening	862.0820	1034535	いつものように名指ししようとすると
1003.3817	5.0000	covert	n/a	1204058	いつものように名指ししようとすると
1010.5608	4.8280	listening	1010.5300	1212673	アパートの前の中年女が見合うはもういないといった駅先を
1097.0783	5.0000	covert	n/a	1316494	アパートの前の中年女が宮尾はもういないといった駅先を探して
1107.3608	1.6920	listening	1107.3300	1328833	キャンとして首を横に振る
1110.9792	5.0000	covert	n/a	1333175	まず寝ても、時間として首を横に振る。
1119.4568	3.5160	listening	1119.4260	1343348	なおはから私に言いつけはないかと聞いて
1124.8925	5.0000	covert	n/a	1349871	ミラオはから私に言いつけはないかと聞いて
1131.8408	2.0440	listening	1131.8100	1358209	でも首を横に振るばかりだ
1134.8168	2.0760	listening	1134.7860	1361780	せめて連絡先を教えてほしいと
1138.7067	5.0000	covert	n/a	1366448	でも首を横に振るばかりだせめて連絡先を教えてほしいと
1145.6968	5.0200	listening	1145.6660	1374836	食い下がったがこれ以上しつこくすると怖いお兄さんを呼ぶよそこまで言われては
1168.2925	5.0000	covert	n/a	1401951	これ以上しつこくすると怖いお兄さんを呼ぶよそこまで言われては
