onset	duration	trial_type	wav_onset	sample	value
45.5717	1.1700	overt	45.3900	54686	ああああ
70.4117	3.1800	overt	70.2300	84494	もし同一犯による犯行が
75.5717	1.1700	overt	75.3900	90686	あればいいか
77.6417	4.6200	overt	77.4600	93170	今なら結城先生が気にしていた僕への疑いを晴らせるかもしれない
88.4117	1.3500	overt	88.2300	106094	お付きが怪しい
103.2917	3.0600	overt	103.1100	123950	ごめん
116.7917	1.2600	overt	116.6100	140150	ごめん
119.7017	5.7900	overt	119.5200	143642	ゴジューヨン分
130.4717	1.5000	overt	130.2900	156566	ごめん
142.7717	2.4900	overt	142.5900	171326	ごめん
145.8917	3.5400	overt	145.7100	175070	ごめん
156.9017	1.2000	overt	156.7200	188282	ごめん
158.7317	3.9900	overt	158.5500	190478	ゴジュー分からゼロ
163.4117	1.8900	overt	163.2300	196094	ごめん
166.0517	1.6800	overt	165.8700	199262	これでどういうつかな
172.6517	3.9300	overt	172.4700	207182	その推理なら納得できますね
179.4917	1.2900	overt	179.3100	215390	ごめん
184.2617	1.0800	overt	184.0800	221114	音でかっ
188.8817	4.6800	overt	188.7000	226658	ごめん
195.4517	1.2300	overt	195.2700	234542	ごめん
198.0617	8.2500	overt	197.8800	237674	哲夫さんを襲った犯人が私を襲ったと考えると鉄王さんの犯行時刻にアリバイがあるあなたは犯人じゃないですね
207.4217	5.9100	overt	207.2400	248906	島さんについてもあなたと同じ時間にアリバイがあるから犯人じゃないってことですよね
219.3317	2.4900	overt	219.1500	263198	上白先生が
222.6317	1.2300	overt	222.4500	267158	反眠
226.6217	3.7200	overt	226.4400	271946	またあなたに助けられてしまいましたね
232.0517	2.6700	overt	231.8700	278462	疑ったりして本当にすみませんでした
235.7717	2.4600	overt	235.5900	282926	誰がどう見ても怪しかったと思うので
239.8817	5.3100	overt	239.7000	287858	でもおかげであなたのことを信じることができました本当にありがとうございました
246.4217	3.6900	overt	246.2400	295706	少し聞いてほしい話があって僕でよければ聞きますよ
251.1017	5.8200	overt	250.9200	301322	真島さんから話を聞くことができたんですどうしてももう私に会いたくないのか
258.7217	4.1700	overt	258.5400	310466	実は真島さん高齢のお母様と一緒に暮らしているそうなの
263.7917	2.7600	overt	263.6100	316550	でもお母様は病を患っているそうで
267.1217	3.1500	overt	266.9400	320546	浜島さんは年齢も私より人もある上なんです
271.4717	5.3100	overt	271.2900	325766	だからこんな僕は君にふさわしくないもっと良い人が見つかるってそう言うんです
278.1017	6.4500	overt	277.9200	333722	私そんな理由で諦めたくないんですでも真島さんは私のことを遠ざけようとするの
285.6017	1.7700	overt	285.4200	342722	一体どうしたらいいんでしょう
287.9117	3.6600	overt	287.7300	345494	キュージュー年ではもうニ人は親密そうな様子だったんだよな
293.7017	8.8200	overt	293.5200	352442	ここは背中を押してあげるか大切なんだと思いますよ本当ですかもし本当に結城先生のことが嫌いなら
303.1217	2.5800	overt	302.9400	363746	そんな真剣に考えてくれないと思います
307.5017	3.8700	overt	307.3200	369002	大切な思うからこそあなたのことを遠ざけようとしているんですよ
312.2117	8.5800	overt	312.0300	374654	だから諦めなければきっと思いは伝わると思います驚きましたまだ若いのにすぐ腕の占い師さんみたいですね
321.9617	6.0600	overt	321.7800	386354	自信満々に話しすぎたかなでもありがとうございますおかげで自信がつきましたよかったです
328.8017	1.2600	overt	328.6200	394562	応援しています
340.6217	3.0000	overt	340.4400	408746	アリバイが判明してきたぞ
348.7517	1.6800	overt	348.5700	418502	ごめん
352.7117	1.4100	overt	352.5300	423254	コースクノ
355.3217	2.3100	overt	355.1400	426386	ファンコフの
358.5317	2.4600	overt	358.3500	430238	ハンコーフの
362.6717	1.6200	overt	362.4900	435206	ごめん
365.4317	3.3600	overt	365.2500	438518	ごめん
369.3317	6.7800	overt	369.1500	443198	つまり今回のニつの事件アリバイがねえのは上代先生だけってことだなそう
376.7717	4.8300	overt	376.5900	452126	ニつの事件両方でアリバイがないのは上代先生だけということになる
382.7717	6.8700	overt	382.5900	459326	あいつ俺のことを散々疑ってきたくせによまあでも坊主のおかげで俺の疑いは晴れたな
390.4217	2.4000	overt	390.2400	468506	改めて礼を言っとくぜありがとうよ
398.1017	6.9300	overt	397.9200	477722	話し合いが始まった時にはどうなることかと思ったぜ俺の名前で徹夫さんを呼び出したメモは見つかるし
