filename	acq_time
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-01_eeg.edf	2025-06-05T14:06:13
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-02_eeg.edf	2025-06-05T14:12:32
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-03_eeg.edf	2025-06-05T14:25:34
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-04_eeg.edf	2025-06-05T14:35:52
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-05_eeg.edf	2025-06-05T14:40:59
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-06_eeg.edf	2025-06-05T14:45:39
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-07_eeg.edf	2025-06-05T14:53:29
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-08_eeg.edf	2025-06-05T15:01:46
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-09_eeg.edf	2025-06-05T16:09:17
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-10_eeg.edf	2025-06-05T16:16:01
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-11_eeg.edf	2025-06-05T16:21:02
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-12_eeg.edf	2025-06-05T16:28:01
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-13_eeg.edf	2025-06-05T16:35:37
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-14_eeg.edf	2025-06-05T16:42:27
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-15_eeg.edf	2025-06-05T16:52:46
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-16_eeg.edf	2025-06-05T17:00:35
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-17_eeg.edf	2025-06-05T17:15:23
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-18_eeg.edf	2025-06-05T17:22:41
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-19_eeg.edf	2025-06-05T17:38:47
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-20_eeg.edf	2025-06-05T17:42:57
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-21_eeg.edf	2025-06-05T18:46:44
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-22_eeg.edf	2025-06-05T18:52:21
eeg/sub-02_ses-20250605_task-speechopen_acq-pangolin_run-23_eeg.edf	2025-06-05T19:02:02
