onset	duration	trial_type	wav_onset	sample	value
0.5017	2.6400	overt	0.6000	602	渡し森
3.6517	5.7000	overt	3.7500	4382	船早渡せ人とせに再び通う君にあらなくに
10.0717	8.1000	overt	10.1700	12086	私もりを早く船を渡らせたまえあの方は年に一度だけ二度は来ない人だから
19.4017	3.1800	overt	19.5000	23282	秋風の吹西日和天の川
23.1517	3.0000	overt	23.2500	27782	背に入れ立ちて待つと告げこそ
26.9917	7.0200	overt	27.0900	32390	秋風が吹いた日から浜の川の浅瀬に出てあなたを待っていますと彦星に伝えてよ
35.4517	4.5300	overt	35.5500	42542	田舎市船乗りすらし麻生鏡
40.6117	3.1500	overt	40.7100	48734	起用期月曜に雲立ち渡る
44.3317	2.9100	overt	44.4300	53198	七夕が船でしたようだ
48.0817	2.1000	overt	48.1800	57698	鏡のように木置き月に
50.6917	2.2500	overt	50.7900	60830	今雲が立ち渡っていますよ
55.2517	8.0100	overt	55.3500	66302	しかし古代の日本の歌人たちは星空にどんな美も見出していなかったと言明されてきた
63.8317	12.0900	overt	63.9300	76598	思うに七夕伝説は西洋人の心には日本の日英の歌人たちが理解したようには響かないだろうしかし月が昇る前の
76.4917	6.0600	overt	76.5900	91790	映りよく夜の静間の中で昔話のうっとりするような魅力が
83.0617	18.1350	overt	83.1600	99674	きらめく夜空から私の上に舞い降りてくると科学による複雑怪奇な事実や宇宙空間の途方もないく広がっていく空恐ろしさを忘れさせてくれるそれだからこそ私は
101.1967	18.1350	overt	101.2950	121436	天の川をおびただしい数の構成でさえ地獄の闇の底を照らすのに役に立たないと言われている宇宙の輪だとは思わないただ雨の川そう天界の川としか見ない
119.9317	5.6100	overt	120.0300	143918	あの光り輝いて続々するような川の流れそれに
126.4117	6.0900	overt	126.5100	151694	川沿いに湧き立つ霧と秋の風にそよぐ水草を見る
140.5717	8.7300	overt	140.6700	168686	折り畑に座っている白い折り姫と向こう岸には牛が放たれているのを仰ぎ見ている
149.9317	2.1300	overt	150.0300	179918	かなたから落ち着いてくる
155.1817	14.8500	overt	155.2800	186218	県牛の炉の雫であるのだそして展開はとても身近で温かく人間的であるように感じられる私の周りの清浴は変わることのないとはの
170.6917	13.8600	overt	170.7900	204830	愛の夢で満たされているそれは変わることなく恋したいいつまでも若くそれに神々の父なる英知によってすらも永久に満たされることのないものである
