onset	duration	trial_type	wav_onset	sample	value
2.1873	5.0520	listening	2.2740	2625	ある晩のこと夜食の後で彼は長椅子の上で新聞を読み始めた
8.7793	3.2600	listening	8.8660	10535	私今日はうっかりして新聞も見なかったのよ
13.2913	3.3880	listening	13.3780	15950	彼の細君が食器の跡片付けをしながら言った
17.9953	2.9720	listening	18.0820	21594	当たりくじが出てないかちょっと見てくださいな
21.8673	1.4040	listening	21.9540	26241	ああ出てるよ
23.8833	2.2040	listening	23.9700	28660	とイワンドミートリッチは言った
27.3393	4.1240	listening	27.4260	32807	だけどお前の富札は七流れになってるんじゃないのかい
32.3633	3.0040	listening	32.4500	38836	いいえ火曜日にリシーを入れておいたのよ
36.1393	1.0840	listening	36.2260	43367	何番だったね
38.6993	3.8360	listening	38.7860	46439	キューセンヨンヒャクキュージューキューのニジューロク番ですわ
43.2753	2.6200	listening	43.3620	51930	よしよし一つ探してやろう
46.5713	4.2520	listening	46.6580	55886	キューヒャクヨンジューキューのニジューロクと
52.1393	10.3640	listening	52.2260	62567	イワンドミートリッチはくじ運などは信用しない男であったから他の時なら何と言われたって当たりくじの票など振り向きもしなかったに違いない
63.5633	11.9000	listening	63.6500	76276	けれど今は他に何のすることもないしおまけに新聞がちょうど目の前にあるので彼はついその気になって番号を上から下へと指で追っていった
76.4913	10.0760	listening	76.5780	91790	するとたちまちまるで彼の不信人をあざわらうかのようにキューセンヨンヒャクキュージューキューという数字が彼の両目に飛びついてきた
87.4033	15.4200	listening	87.4900	104884	彼はもう札の番号などには目もくれず見直しもしないでいきなり新聞を膝の上に落としたかと思うとまるで自分の腹の上に冷水でも跳ねかけられたように水落ちのところにひやりと実にいい気持ちがした
103.9153	4.8280	listening	104.0020	124698	くすぐったいような空恐ろしいような妙に甘たるい気持ちがした
110.0913	3.7400	listening	110.1780	132110	マッシャあったぞキューヒャクヨンジューキューが
115.2433	1.6280	listening	115.3300	138292	彼はドーマ声を上げた
117.8353	7.9960	listening	117.9220	141402	細君は彼のびっくりしたような飽きれかえったような顔をじろじろ眺めてこれはふざけているのじゃないと思った
126.7953	2.4920	listening	126.8820	152154	本当にキューヒャクヨンジューキューなの
130.6033	6.4920	listening	130.6900	156724	彼女は顔色を変えてせっかく畳んだテーブルクロスをまた宅の上に取り落としてしまった
137.9313	6.1720	listening	138.0180	165518	そうだ本当なんだ本当にあったぞでも船の番号はどう
144.7793	16.3800	listening	144.8660	173735	ああそうだっけまだ札の番号ってやつがあるんだねだがお待ちちょっとお待ちいやそれが何だと言うんだどっちみち俺たちの番号はあるんだどっちみちだよ分かるかい
162.7313	10.5240	listening	162.8180	195278	イワンドミートリッチはサイ君の顔を見ながらまるで赤ん坊が何かキラキラするものを見せられた時のような幅たるいポカンとした笑顔になった
174.0913	1.6280	listening	174.1780	208910	サイくんも笑い出した
