onset	duration	trial_type	wav_onset	sample	value
36.9928	3.2280	listening	36.9620	44391	話はしないのかいえ何も言っていません
49.7925	5.0000	covert	n/a	59751	話はしないのかいえ何も言っていません
56.7688	4.5400	listening	56.7380	68123	学校生活が楽しそうですし昔からああいう組織が嫌いだから
66.1392	5.0000	covert	n/a	79367	学校生活が楽しそうですし昔からああいう組織が嫌いだから
74.5608	1.4040	listening	74.5300	89473	がないと思いますが
82.9942	5.0000	covert	n/a	99593	素がないと思いますがそれは松棒の
93.2168	1.5960	listening	93.1860	111860	水戸さんは笑っています
96.8008	5.0000	covert	n/a	116161	いいところだがミドさんは笑っています
106.2728	1.8840	listening	106.2420	127527	私は不服でした
110.1508	5.0000	covert	n/a	132181	私はすすくでした
117.4088	4.7320	listening	117.3780	140891	そりゃ私の情緒にはいろいろと欠点はあるのですが
125.8475	5.0000	covert	n/a	151017	そりゃあ私の情緒には色々と欠点はあるのですが
132.8648	1.6600	listening	132.8340	159438	さんとずっと一緒にいたのです
135.5208	2.2680	listening	135.4900	162625	ミドさんは親友だからいろいろ知って
140.0950	5.0000	covert	n/a	168114	ミドさんとずっと一緒にいたのですミドさんは親友だから色々知って
147.0408	4.5080	listening	147.0100	176449	出るかもしれませんが私だって量産のことが全然わからないわけじゃないんです
262.2950	5.0000	covert	n/a	314754	私だって梁さんのことが全然わからないわけじゃないんです
270.0488	2.6520	listening	270.0180	324059	唇をとがらせて黙っていると
276.2742	5.0000	covert	n/a	331529	唇を尖らせて黙っていると
283.4568	4.2840	listening	283.4260	340148	なあ松坊あいつはな親父さんに頼まれたらやるよ
290.0625	5.0000	covert	n/a	348075	なあ松坊、あいつはな、親父さんに頼まれたらやるよ。
297.0888	1.1160	listening	297.0580	356507	実はそういうやつだ
309.4617	5.0000	covert	n/a	371354	そういうやつだ
319.8088	1.6920	listening	319.7780	383771	でもお父さんのことあまり
324.1292	5.0000	covert	n/a	388955	でもお父さんのことはあまり好きではありません。
331.1368	1.4680	listening	331.1060	397364	人じゃないと言っていたような
334.2408	1.8840	listening	334.2100	401089	あいつは言うことやること全部違う
338.2175	5.0000	covert	n/a	405861	あいつは言うことやること全部違う
345.6648	1.2120	listening	345.6340	414798	それは分かってるだろう
347.4248	2.8120	listening	347.3940	416910	確かにそうですけれど
351.5917	5.0000	covert	n/a	421910	確かにそうですけれど…けれど…
359.5208	4.0600	listening	359.4900	431425	でも言った通りやる時もありますし
369.3258	5.0000	covert	n/a	443191	でも言った通りやる時もありますし言った通りやる時もある
376.3208	1.6280	listening	376.2900	451585	今回はそうじゃない
383.5708	5.0000	covert	n/a	460285	今回はそうじゃない
391.9048	3.6760	listening	391.8740	470286	あいつが街の外でやりたいことがあるっていうのは嘘じゃないと思うよ
399.9392	5.0000	covert	n/a	479927	あいつが街の外でやりたいことがあるっていうのは嘘じゃないと思うよ
407.2968	1.7560	listening	407.2660	488756	それでもやつはYSに入るね
410.0808	1.8520	listening	410.0500	492097	ギャングになる
414.3192	5.0000	covert	n/a	497183	それでも奴はYSに入るねギャングになるそしたら松尾
422.6888	3.6440	listening	422.6580	507227	彼は試すような目で私を見ます私はこのままでいいです
432.0933	5.0000	covert	n/a	518512	私はこのままでいいです
440.3208	3.7720	listening	440.2900	528385	ここでずっと子どもたちの相手をして確かにこの仕事は
449.6033	5.0000	covert	n/a	539524	ここでずっと子どもたちの相手をして確かにこの仕事は素晴らしい
456.7048	4.0920	listening	456.6740	548046	松坊にも合ってると思うでもそうじゃなくてさ
462.6942	5.0000	covert	n/a	555233	素晴らしいよ。松坊にも合ってると思う。でもそうじゃなくてさ。
470.0488	4.6360	listening	470.0180	564059	ミドさんは苦笑して寮はゆくゆくYSのボスになる
