onset	duration	trial_type	wav_onset	sample	value
15.0933	5.0000	covert	n/a	18112	これはあなたが見つけない
23.7698	3.2600	listening	23.8740	28524	他社の協力を得ずにできる推測はすでにある
29.5700	5.0000	covert	n/a	35484	なければ 他者の協力を得ずにできる推測はすでに
43.8608	5.0000	covert	n/a	52633	肩が澄ませている
50.9058	4.9240	listening	51.0100	61087	今日も終わったことだしさっき言ってたションベン飛ばし競争
57.8033	5.0000	covert	n/a	69364	賞も終わったことだしさっき言ってたションベントバス競争
65.6898	1.0840	listening	65.7940	78828	すごいの茶番だ
71.5158	5.0000	covert	n/a	85819	どういう種類の茶番だ
80.2178	1.7880	listening	80.3220	96261	警察特有の茶番さん
85.2900	5.0000	covert	n/a	102348	警察特有の茶番さ
93.1138	4.1240	listening	93.2180	111737	僕の書もマルティネーズがジャムロックの
99.9150	5.0000	covert	n/a	119898	君の書も僕の書もマルチネーズがジャムロックのようだ
106.8738	4.9560	listening	106.9780	128249	一部なのかインダストリアルハーバーの一部なのか決めかねている
117.4142	5.0000	covert	n/a	140897	インダストリアルハーバーの一部なのか決めかねている
125.6578	3.6760	listening	125.7620	150789	君の所管とか僕の所管とか双方の警察署
131.9233	5.0000	covert	n/a	158308	君の所感とか僕の所感とか双方の警察所感とか
139.8338	4.0920	listening	139.9380	167801	あたかも都市区画の所有者のごとく物事を捉える
147.9250	5.0000	covert	n/a	177510	あたかも都市区画の所有者のごとく物事を捉える
155.8978	3.9640	listening	156.0020	187077	典型的なストリートギャングの発想だそんなことだから
162.6792	5.0000	covert	n/a	195215	典型的なストリートギャングの発想だ。そんなことだから困る。
171.0018	1.3080	listening	171.1060	205202	朗読名が
173.1138	1.5000	listening	173.2180	207737	おしこきか
176.8458	5.0000	covert	n/a	212215	ここでは、
183.7058	3.8040	listening	183.8100	220447	その結果がこのありさまだ
191.4683	5.0000	covert	n/a	229762	その結果がこの有様だ
199.0018	3.9960	listening	199.1060	238802	なるほどマルチネーズの支配者の座をめぐる争いか
205.3992	5.0000	covert	n/a	246479	なるほど、マルチネイズの支配者の座をめぐる争いか。
214.3298	3.0040	listening	214.4340	257196	まあそんなところだどちらが
219.2992	5.0000	covert	n/a	263159	まあそんなところだどちらが
226.2018	1.0200	listening	226.3060	271442	水を取り締まれる
227.9938	3.2600	listening	228.0980	273593	チャンスがあるかで競い合っている
233.2358	5.0000	covert	n/a	279883	とりあえずを取り締まれるチャンスがあるかで競い合っている。
241.9778	1.1480	listening	242.0820	290373	みなしご地区
247.3558	5.0000	covert	n/a	296827	ここはみなしご地区
255.4818	3.7720	listening	255.5860	306578	広域調整課はこの死体つるしの
450.0738	3.7400	listening	450.1780	540089	広域調整課はこの死体つるしの
846.2892	5.0000	covert	n/a	1015547	広域調整科はこの死体吊るしの機能です
853.2738	4.9560	listening	853.3780	1023929	決着の時が来ただの文章勘
885.8225	5.0000	covert	n/a	1062987	大変な騒ぎになったよ。決着の時が来ただの文章感。
892.7938	1.5640	listening	892.8980	1071353	対決だのでも
895.3538	1.1480	listening	895.4580	1074425	キム網を乗り出す
940.0567	5.0000	covert	n/a	1128068	対決だのでも キムは身を乗り出す
947.0658	4.8920	listening	947.1700	1136479	僕はヒャクニ件の事件を解決した最高の刑事でもない
954.4575	5.0000	covert	n/a	1145349	僕は102件の事件を解決した最高の刑事でもなかった。
961.4338	1.7880	listening	961.5380	1153721	最強の刑事でもない
965.3698	1.0200	listening	965.4740	1158444	ただの素人
968.2725	5.0000	covert	n/a	1161927	なければ最強の刑事でもない。ただのションベン。
1027.6658	5.0000	covert	n/a	1233199	ない男さ
1034.8098	2.7800	listening	1034.9140	1241772	ということはこいつがゴジューナナ文書の
1038.4898	1.1160	listening	1038.5940	1246188	代表に
1041.7000	5.0000	covert	n/a	1250040	ということは、こいつが57文書の代表になる。
1048.6018	4.2520	listening	1048.7060	1258322	なのり出たのは競争心からではなくむしろ逆の理由が
1055.5917	5.0000	covert	n/a	1266710	ノリでたのは競争心からではなくむしろ逆の理由が
1069.4633	5.0000	covert	n/a	1283356	あったと
1076.9858	3.1960	listening	1077.0900	1292383	こいつがゴジューナナ分所の代表に乗り
1082.8275	5.0000	covert	n/a	1299393	こいつが57分所の代表に乗り
1089.9778	4.7640	listening	1090.0820	1307973	名乗り出たのは競争心からではなくむしろ疑惑の理由があったからと
1096.8092	5.0000	covert	n/a	1316171	名乗り出たのは競争心からではなくむしろ逆の理由があったからと
1144.9538	3.1000	listening	1145.0580	1373945	それじゃああんたはその競争を終わらせるために名乗り出た
1185.6898	3.1320	listening	1185.7940	1422828	それじゃああんたはその競争を終わらせるために名乗り出たのか
1191.0100	5.0000	covert	n/a	1429212	それじゃああんたはその競争を終わらせるために名乗り出たのか?
1201.3378	1.6920	listening	1201.4420	1441605	僕なら何のためらいもなく
