onset	duration	trial_type	wav_onset	sample	value
44.9898	1.5000	overt	40.6500	46070	今晩にしよう
47.7798	1.9200	overt	43.4400	48927	リンガウハワソー決めた
50.6298	3.6000	overt	46.2900	51845	水面にひっそり頭をのづかせている稲を
55.7598	3.3900	overt	51.4200	57098	縫うように生暖かい空気が流れていた
69.5898	3.0600	overt	65.2500	71260	どうしてもそうしなければという気持ちに
73.6998	2.0700	overt	69.3600	75469	レンゲを借り立てたのは
76.6098	4.3800	overt	72.2700	78448	僕をなでるそよう風の優しい指先だったのかもしれない
82.2798	6.6600	overt	77.9400	84255	空の雲を吸い込もうとするかのように園芸はつま先立ちになった金魚の池を飾る
92.1498	4.2300	overt	87.8100	94361	ハスの花のようにすらりとした体型は今も変わらない
97.0698	6.1200	overt	92.7300	99400	亡くなった母も腰を下ろしてどこまでも続く水田の稲葉を眺めるのが好きだ
104.7798	1.9200	overt	100.4400	107295	幸せそうな顔をして
107.3598	3.3000	overt	103.0200	109936	鏡込んで稲穂に触っていたものだった
111.4998	10.8600	overt	107.1600	114176	母はそうして草花をめでていたからこそ生まれた時から繊細な美貌が際立っていた娘を授かったのだと考えていた
123.1998	5.6700	overt	118.8600	126157	滑らかな肌花の茎のようにしなやかな足さらりとした艶やかな髪
129.7698	2.0400	overt	125.4300	132884	それで娘の誕生を祝い
135.0198	4.6800	overt	130.6800	138260	出産のイチか月後にその子にレンゲという名前を付けたのだった
140.9598	8.1300	overt	136.6200	144343	水をたたえた田んぼを眺める愛媛のクイファーに父を飲ませていた頃のように
150.4698	4.5900	overt	146.1300	154081	今日は青田が膨れ上がっていた
156.1998	5.1300	overt	151.8600	159949	経過も今ではジューイチ歳になった もうじき半量を決めてやらなければならない
162.2598	3.1500	overt	157.9200	166154	その仕事は一番近い親族にあたる
165.9798	2.2200	overt	161.6400	169963	PKの面がやってくれるだろう
169.3398	2.9100	overt	165.0000	173404	レンギはよろめく足取りで家に入った
172.8498	3.3300	overt	168.5100	176998	歩き方が不安定なのは転足のせいだった
176.8098	6.4200	overt	172.4700	181053	足が大きくならないよう何年にもあたって母の手で包帯を巻かれていたのだ
184.1598	4.5000	overt	179.8200	188580	小さな足は両円を得るための欠かせない条件だったからだった
189.6198	4.8300	overt	185.2800	194171	だから泣いて嫌がる幼い経過にも自分と同じようにそうしてきた
195.1998	10.4100	overt	190.8600	199885	それは親指だけを残して残りの指を内側へ折り込み土踏まずに石を挟んで包帯で固定するという大変な攻め具だった
